sigma,t,N,K,M,q_abs,Q_worst,Q_phase,vertical_tail_upper,K4_norm,tau_norm,rect_norm,C_norm,anchor_norm,Cut_exact,V_exact,anchor_cut_triangle,raw_tau_rect_C_triangle,anchor_cut_cancellation,raw_tau_rect_C_cancellation,H_up_qratio,HVec_norm,H_tail,U_current,U_direct_balanced,U_phase_aware,resolvent_seed_tax,slack_current_Q,slack_direct_Q,slack_phase_Q,slack_current_Qphase,slack_direct_Qphase,slack_phase_Qphase,U_current_over_Q,U_direct_over_Q,U_phase_over_Q,current_pass_Q,direct_pass_Q,phase_pass_Q,current_pass_Qphase,direct_pass_Qphase,phase_pass_Qphase,cos_VVec_minus_K4,cos_tau_minus_K4,cos_rect_minus_K4,cos_C_minus_K4,cos_anchor_minus_K4,cos_CutVec_minus_K4,cos_HVec_minus_K4,bottleneck,channel_mode
0.86,32.5,25,5,50,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.097523920904997167109488,0.0939586360398174283051218,0.0391460855679189613904666,0.00394604229111691320870092,0.0368082464308014790155522,0.0430921278590358745991675,0.346404381953676908218484,0.14582434751865577846909,0.893741972248712259686143,0.00669171399774529733048447,0.00389483658338993401919117,0.0,0.0872165708289398828519754,0.0541377167174089868852221,0.0446128419663761061850688,0.0330788541115308959667533,-0.0286652628550792736061639,0.00441359125645162236058939,0.0139384660074845030607427,-0.0266653006407120477055033,0.00641355347081884826125002,0.0159384282218517289614033,1.48957510680848442577157,0.924620108257496027145028,0.761944412690026820943848,no,yes,yes,no,yes,yes,0.688443286139177989989355,-0.999988376017574351094167,-0.964728889177825695451476,-0.959927804136863342616639,0.746716470250206488453263,-0.985959202288763678080187,0.785169240831617590273319,resolvent_seed_factor,zeta_diagnostic
0.86,32.5,25,5,100,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.0906574497686004362542153,0.0939586360398174283051218,0.0391460855679189613904666,0.00346896213580391129141699,0.0425851474389801891620816,0.0426150477037228726818836,0.339537910817280177363211,0.000701636308154863737435295,0.874579108599460423158061,0.00669171399774529733048447,0.00389483658338993401919117,0.0,0.0969093443140313130133238,0.0594375375702746951144675,0.0499447105667581192305431,0.0374718067437566178988563,-0.0383580363401707037675124,-0.000886229596414085868656016,0.00860659740710249001526834,-0.0363580741258034778668517,0.00111373261795314003200462,0.010606559621469715915929,1.6551183511954181850156,1.01513594874447092364398,0.853007597867074432350552,no,no,yes,no,yes,yes,0.754073915633193128746018,-0.999988376017574351094167,-0.96309994775407824036701,-0.959927804136863342616639,0.746716470250206488453263,0.830600601834448011125896,0.785169240831617590273319,phase_cancellation,zeta_diagnostic
0.86,32.5,50,2,25,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.112479043439630171337452,0.0939586360398174283051218,0.0391460855679189613904666,0.0210396228516483368371929,0.0183390966290308486199173,0.0601857084195672982276595,0.361359504488309912446449,0.695291505066532927490593,0.94924971835181348092713,0.00598543751497035362841858,0.00348375633040442312348464,0.0,0.069846800217325139225288,0.0513495945106198927139473,0.0368578198743952022375039,0.0184972057067052465113407,-0.0112954922434645299794766,0.00720171346324071653186419,0.0216934880994654070083076,-0.00929553002909730407881593,0.00920167567760794243252482,0.0236934503138326329089682,1.19291613858578941240322,0.877001663797915187411944,0.629496097522703450260866,no,yes,yes,no,yes,yes,0.818977023848358545530925,-0.999988376017574351094167,-0.928219444642690173001278,-0.959927804136863342616639,0.746716470250206488453263,-0.675474468448679351341561,-0.996593425136868011356441,resolvent_seed_factor,zeta_diagnostic
0.86,32.5,50,2,50,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.121018411331909256222813,0.0939586360398174283051218,0.0391460855679189613904666,0.0291006441940644520157453,0.0100557657906891536538301,0.068246729761983413406212,0.369898872380588997331809,0.85265571221127315422445,0.97281482442492342896514,0.00598543751497035362841858,0.00348375633040442312348464,0.0,0.0633255633279108111499923,0.0511272850146943129264126,0.0372846722767822649390507,0.0121982783132164982235797,-0.00477425535405020190418084,0.0074240229591662963193989,0.0212666356970783443067608,-0.0027742931396829760035202,0.00942398517353352222005953,0.0232665979114455702074214,1.0815396874854033945294,0.873204831521771558476636,0.636786325822601119972447,no,yes,yes,no,yes,yes,0.720166555396313076411782,-0.999988376017574351094167,-0.926988766145316913597919,-0.959927804136863342616639,0.746716470250206488453263,-0.7556259057839468785778,-0.996593425136868011356441,resolvent_seed_factor,zeta_diagnostic
0.86,32.5,50,2,100,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.112497738448046946958638,0.0939586360398174283051218,0.0391460855679189613904666,0.021531601955144337974379,0.0181135399269510947105098,0.0606776875230632993648456,0.361378199496726688067634,0.701479396028956695909824,0.949876500707079413740791,0.00598543751497035362841858,0.00348375633040442312348464,0.0,0.0699417016065733421569512,0.051616016912036139941726,0.0369840463696195284378358,0.0183256846945372022152252,-0.0113903936327127329111397,0.00693529106182446930408552,0.0215672616042410808079757,-0.00939043141834550701047908,0.00893525327619169520474616,0.0235672238186083067086364,1.19453696299658772102992,0.881551902052800760310636,0.631651924601420089806149,no,yes,yes,no,yes,yes,0.85022370424779948540436,-0.999988376017574351094167,-0.924676126241352513948463,-0.959927804136863342616639,0.746716470250206488453263,-0.642333341219501870754954,-0.996593425136868011356441,resolvent_seed_factor,zeta_diagnostic
0.86,32.5,50,3,25,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.0872883066831897557329389,0.0939586360398174283051218,0.0391460855679189613904666,0.0101969838014182162066582,0.0487857260109256078431939,0.0493430693693371775971249,0.336168767731869496841935,0.0112952713630318800907004,0.854877279825598088210195,0.00598543751497035362841858,0.00348375633040442312348464,0.0,0.112603446358088241977625,0.0709535848422845313066893,0.0568582671395475793454478,0.0416498615158037106709361,-0.0540521383842276327318139,-0.0124022768684239220608778,0.00169304083431302990036368,-0.0520521761698604068311533,-0.0104023146540566961602172,0.00369300304868025580102432,1.92315851267333658579647,1.21181895499176108063293,0.971084491655269875920747,no,no,yes,no,no,yes,0.693983675780990799496504,-0.999988376017574351094167,-0.980292089530912999671374,-0.959927804136863342616639,0.746716470250206488453263,0.453611647659392236308515,-0.996593425136868011356441,phase_cancellation,zeta_diagnostic
0.86,32.5,50,3,50,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.093915203042438268199934,0.0939586360398174283051218,0.0391460855679189613904666,0.00769100231402517291767002,0.0433020927934792270860071,0.0468370878819441343081367,0.34279566409111800930893,0.0754742715297562411445741,0.873679578450067087956771,0.00598543751497035362841858,0.00348375633040442312348464,0.0,0.100443889855278463643321,0.0629639701374451072605143,0.0491162840678725538609679,0.0374799197178333563828071,-0.0418925818814178543975099,-0.00441266216358449801470284,0.0094350239059880553848436,-0.0398926196670506284968493,-0.0024126999492172721140422,0.0114349861203552812855042,1.71548498797192021870568,1.07536402373034036540735,0.838858870408152344985765,no,no,yes,no,no,yes,0.633267907538856222543548,-0.999988376017574351094167,-0.979635941114152326000011,-0.959927804136863342616639,0.746716470250206488453263,-0.235236068088263949046922,-0.996593425136868011356441,phase_cancellation,zeta_diagnostic
0.86,32.5,50,3,100,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.0873028147691249297358295,0.0939586360398174283051218,0.0391460855679189613904666,0.00955921900880110050423745,0.0483142382921485377402295,0.0487053045767200618947041,0.336183275817804670844826,0.00802923394012495763415503,0.856286014898812055838428,0.00598543751497035362841858,0.00348375633040442312348464,0.0,0.11113565849835911424445,0.0698443323308903455013041,0.0557108693428890616160427,0.0412913261674687687431457,-0.0525843505244985049986383,-0.0112930243570297362554926,0.00284043863097154762976879,-0.0505843883101312790979777,-0.00929306214266251035483201,0.00484040084533877353042942,1.8980901083879122439803,1.19287398946017303033284,0.95148804135614492723183,no,no,yes,no,no,yes,0.703900664884496394459185,-0.999988376017574351094167,-0.978388953224932750006272,-0.959927804136863342616639,0.746716470250206488453263,0.499768612210248639067972,-0.996593425136868011356441,phase_cancellation,zeta_diagnostic
0.86,32.5,50,4,25,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.0903075938941640214081332,0.0939586360398174283051218,0.0391460855679189613904666,0.00367731862071753572003864,0.0423052184265505349048318,0.0428234041886364971105053,0.339188054942843762517129,0.0121005270810176875224459,0.87527503457136972394587,0.00598543751497035362841858,0.00348375633040442312348464,0.0,0.0946752745134654173186475,0.0579534120772087778817076,0.043539918174296803638481,0.0367218624362566394369399,-0.036123966539604808072836,0.000597895896651831364103865,0.0150113897995638056073304,-0.0341240043252375821721754,0.0025978581110190572647645,0.0170113520139310315079911,1.61696258870479604417559,0.989788513402317956714787,0.743619906727524771146445,no,yes,yes,no,yes,yes,0.77667279735745793953975,-0.999988376017574351094167,-0.958581863847140702430078,-0.959927804136863342616639,0.746716470250206488453263,0.986122191954828384620574,-0.996593425136868011356441,resolvent_seed_factor,zeta_diagnostic
0.86,32.5,50,4,50,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.0971637134356029183088694,0.0939586360398174283051218,0.0391460855679189613904666,0.00329626184788929695060438,0.0359242433205361085365069,0.042442347415808258341071,0.346044174484282659417866,0.153575485149635923777001,0.89618596130371271677078,0.00598543751497035362841858,0.00348375633040442312348464,0.0,0.0830609314476304127526789,0.0511913801983661127439484,0.0369644554829126386866934,0.0318695512492643000087305,-0.0245096234737698035068674,0.00735992777549449650186308,0.021586852490947970559118,-0.0225096612594025776062068,0.00935988998986172240252372,0.0235868147053151964597787,1.41860078488275228613044,0.874299515584173959324715,0.631317331107528615661405,no,yes,yes,no,yes,yes,0.734234976190688177194073,-0.999988376017574351094167,-0.957638348552131930817303,-0.959927804136863342616639,0.746716470250206488453263,-0.865887187358707256427833,-0.996593425136868011356441,resolvent_seed_factor,zeta_diagnostic
0.86,32.5,50,4,100,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.0903226038122458398871408,0.0939586360398174283051218,0.0391460855679189613904666,0.00386348923369021231005312,0.0419770051207780790955703,0.0430095748016091737005197,0.339203064860925580996137,0.0240079025564433554816485,0.876248154957005488598457,0.00598543751497035362841858,0.00348375633040442312348464,0.0,0.0942836472244464307056085,0.0578113693844089986624606,0.0433512828452313608072509,0.0364722778400374320431479,-0.035732339250585821459797,0.000739938589451610583350886,0.0152000251286292484385606,-0.0337323770362185955591363,0.00273990080381883648401152,0.0171999873429964743392212,1.61027397144634260376461,0.987362560887931905083427,0.740398196818846789683935,no,yes,yes,no,yes,yes,0.788263253443485393299782,-0.999988376017574351094167,-0.955858220893782828920116,-0.959927804136863342616639,0.746716470250206488453263,0.998554299902759421578003,-0.996593425136868011356441,resolvent_seed_factor,zeta_diagnostic
0.86,32.5,50,5,25,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.0906423842054180252562368,0.0939586360398174283051218,0.0391460855679189613904666,0.0038392015381586645117634,0.0429757073632934869997077,0.04298528710607762590223,0.339522845254097766365233,0.000222860970091890741795182,0.87342322331467677596111,0.00598543751497035362841858,0.00348375633040442312348464,0.0,0.0960175090319695476616746,0.0587857839313928587683083,0.0445095969042687817128801,0.0372317251005766888933663,-0.0374662010581089384158631,-0.000234475957532249522496787,0.0140417110695918275329314,-0.0354662388437417125152025,0.00176548625683497637816385,0.016041673283959053433592,1.63988666273407907354457,1.00400462373337463182013,0.760181086375379558960317,no,no,yes,no,yes,yes,0.742304771090496165556477,-0.999988376017574351094167,-0.965590900584368917383848,-0.959927804136863342616639,0.746716470250206488453263,0.695469031993907126050287,-0.996593425136868011356441,phase_cancellation,zeta_diagnostic
0.86,32.5,50,5,50,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.097523920904997167109488,0.0939586360398174283051218,0.0391460855679189613904666,0.00394604229111691320870092,0.0368082464308014790155522,0.0430921278590358745991675,0.346404381953676908218484,0.14582434751865577846909,0.893741972248712259686143,0.00598543751497035362841858,0.00348375633040442312348464,0.0,0.0852669411280101233076049,0.0527251637518590994810903,0.0386788222099336217879301,0.0325417773761510238265146,-0.0267156331541495140617934,0.00582614422200150976472118,0.0198724857639269874578814,-0.0247156709397822881611328,0.00782610643636873566538182,0.021872447978294213358542,1.45627730752106041585536,0.900495062815633286966803,0.660597065179162634688167,no,yes,yes,no,yes,yes,0.688443286139177989989355,-0.999988376017574351094167,-0.964728889177825695451476,-0.959927804136863342616639,0.746716470250206488453263,-0.985959202288763678080187,-0.996593425136868011356441,resolvent_seed_factor,zeta_diagnostic
0.86,32.5,50,5,100,0.275476278969152675823228,0.0585513079738606092458115,0.0605512701882278351464721,0.000603187925706910435413406,0.0611544581139347455818855,0.0609631889690448844987525,0.0906574497686004362542153,0.0939586360398174283051218,0.0391460855679189613904666,0.00346896213580391129141699,0.0425851474389801891620816,0.0426150477037228726818836,0.339537910817280177363211,0.000701636308154863737435295,0.874579108599460423158061,0.00598543751497035362841858,0.00348375633040442312348464,0.0,0.0949597146131015534689534,0.0580249846047248077103357,0.0437023089286071058543586,0.0369347300083767457586177,-0.0364084066392409442231419,0.000526323369135801535475778,0.0148489990452535033914529,-0.0344084444248737183224813,0.00252628558350302743613641,0.0168489612596207292921135,1.62182055190799417509939,0.991010903302608183465755,0.746393384552867276500933,no,yes,yes,no,yes,yes,0.754073915633193128746018,-0.999988376017574351094167,-0.96309994775407824036701,-0.959927804136863342616639,0.746716470250206488453263,0.830600601834448011125896,-0.996593425136868011356441,resolvent_seed_factor,zeta_diagnostic
0.86,32.75,25,2,25,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0883216694291832303987622,0.072954049753958002313708,0.0131424114703042869734945,0.0171091125271825551577564,0.00401275030617239026852649,0.0302515239974868421312509,0.296317428682523227647607,0.8673537800440813771905,0.986457933561269925123182,0.00667049729998928277580246,0.00395410043146929129083576,0.0,0.0425867634212955674464357,0.0344628574333335109778879,0.0209164611153531587414959,0.00812390598796205646854786,0.0159645445525650417993758,0.0240884505405270982679236,0.0376348468585074505043156,0.0192389694908051486154646,0.0273628754787672050840125,0.0409092717967475573204044,0.727340940706359907571635,0.588592443549151094195569,0.357233029272224157382531,yes,yes,yes,yes,yes,yes,-0.885579736311205113467748,-0.999998531240881753224261,-0.978993985721477541027163,-0.993778562428392600449441,0.792290072315710106148246,-0.816302568005433647542335,0.0911911275306414107004565,current_passes,zeta_diagnostic
0.86,32.75,25,2,50,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0922792042165576220844327,0.072954049753958002313708,0.0131424114703042869734945,0.02432080740900833522926,0.0117520704897739471174984,0.0374632188793126222027545,0.300274963469897619333278,0.686303770969784459150739,0.960862303157179186648108,0.00667049729998928277580246,0.00395410043146929129083576,0.0,0.0634230216169161375554827,0.0494138724987608478983634,0.0325591749866198971261887,0.0140091491181552896571194,-0.00487171364305552830967126,0.00913743547509976134744812,0.0259921329872407121196227,-0.00159728870481542149358241,0.012411860413339868163537,0.0292665579254808189357116,1.08320418128371162804132,0.843941394457335808479606,0.55607937915162327899113,no,yes,yes,no,yes,yes,-0.465037265876714011334931,-0.999998531240881753224261,-0.957723078577711540812411,-0.993778562428392600449441,0.792290072315710106148246,-0.652846453497429262915451,0.0911911275306414107004565,resolvent_seed_factor,zeta_diagnostic
0.86,32.75,25,2,100,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0889120444688947247357789,0.072954049753958002313708,0.0131424114703042869734945,0.0177641178114778274290344,0.00465981106505311589693591,0.0309065292817821144025289,0.296907803722234721984624,0.849228911387347322085518,0.984305528495261461238809,0.00667049729998928277580246,0.00395410043146929129083576,0.0,0.0443808765429848973894568,0.0357649234765095088775753,0.0218362110578494796375007,0.00861595306647538851188156,0.0141704314308757118563547,0.0227863844973511003682362,0.0367150969160111296083108,0.0174448563691158186724435,0.0260608094355912071843251,0.0399895218542512364243997,0.757982666464054099236561,0.610830478671394419474538,0.372941473273286098678339,yes,yes,yes,yes,yes,yes,-0.874037446772350858392757,-0.999998531240881753224261,-0.978333393494285442928474,-0.993778562428392600449441,0.792290072315710106148246,-0.815433203814454228857177,0.0911911275306414107004565,current_passes,zeta_diagnostic
0.86,32.75,25,3,25,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0716363394778987449901944,0.072954049753958002313708,0.0131424114703042869734945,0.00943777811060501390559078,0.020753937996759235524134,0.0225801895809093008790853,0.279632098731238742239039,0.0808784876498154926045687,0.925781274428346820233299,0.00667049729998928277580246,0.00395410043146929129083576,0.0,0.0643871870180140008000204,0.0435327107073428149813297,0.0337617492673165696700086,0.0208544763106711858186908,-0.00583587904415339155420896,0.0150185972665177942644818,0.0247895587065440395758029,-0.00256145410591328473812011,0.0182930222047579010805707,0.0280639836447841463918918,1.09967119857952167286882,0.743496810127236929117591,0.576618190705304446363994,no,yes,yes,no,yes,yes,0.543883579082536378656075,-0.999998531240881753224261,-0.999842360264532034249669,-0.993778562428392600449441,0.792290072315710106148246,0.0927256323753681148804876,0.0911911275306414107004565,resolvent_seed_factor,zeta_diagnostic
0.86,32.75,25,3,50,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0748462347092299435234832,0.072954049753958002313708,0.0131424114703042869734945,0.00369003765764210692755867,0.0137489792564797494714966,0.0168324491279463939010532,0.282841993962569940772328,0.183186050231231943105441,0.951389894181345544426645,0.00667049729998928277580246,0.00395410043146929129083576,0.0,0.0463076781922061693965616,0.0307800115141004219506602,0.020931602976482667141983,0.0155276666781057474459014,0.0122436297816544398492499,0.0277712964597601872951513,0.0376197049973779421038285,0.0155180547198945466653387,0.0310457213980002941112401,0.0408941299356180489199174,0.790890584594276996016554,0.525692979016655206847129,0.357491637690267837414045,yes,yes,yes,yes,yes,yes,0.599553680956858512141496,-0.999998531240881753224261,-0.997638985975575561856349,-0.993778562428392600449441,0.792290072315710106148246,-0.587894003492221060611901,0.0911911275306414107004565,current_passes,zeta_diagnostic
0.86,32.75,25,3,100,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0721151835377697005605889,0.072954049753958002313708,0.0131424114703042869734945,0.0091821863195240613897578,0.0203060771090962941912442,0.0223245977898283483632523,0.280110942791109697809434,0.0904168890178950175387508,0.927507019516051628189224,0.00667049729998928277580246,0.00395410043146929129083576,0.0,0.0633431656394526003329104,0.042829258028598921132607,0.0330811332151693360436087,0.0205139076108536792003034,-0.00479185766559199108709894,0.0157220499452616881132045,0.0254701747586912732022028,-0.00151743272735188427101008,0.0189964748835017949292934,0.0287445996969313800182917,1.08184031802895414632761,0.731482515261989167328197,0.564993923448096718562812,no,yes,yes,no,yes,yes,0.5321172248642064985986,-0.999998531240881753224261,-0.999894278645098329874856,-0.993778562428392600449441,0.792290072315710106148246,0.0427579283733220578987368,0.0911911275306414107004565,resolvent_seed_factor,zeta_diagnostic
0.86,32.75,25,4,25,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0714733454852501128986333,0.072954049753958002313708,0.0131424114703042869734945,0.00297189320833819050898406,0.0158301877510632163670252,0.0161143046786424774824785,0.279469104738590110147478,0.0176313488695434092138607,0.943356215471937544433271,0.00667049729998928277580246,0.00395410043146929129083576,0.0,0.0492533641867881515492572,0.0321430755593799724276141,0.0219211356427548342035711,0.0171102886274081791216431,0.00929794378707245769655426,0.0264082324144806368181973,0.0366301723311057750422404,0.0125723687253125645126431,0.0296826573527207436342862,0.0399045972693458818583292,0.841200066935765274472446,0.54897280132033578130736,0.37439190346595178477434,yes,yes,yes,yes,yes,yes,0.735639159658118038984405,-0.999998531240881753224261,-0.997119504113782334314945,-0.993778562428392600449441,0.792290072315710106148246,0.414787407822596056928735,0.0911911275306414107004565,current_passes,zeta_diagnostic
0.86,32.75,25,4,50,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0746759372496041930328617,0.072954049753958002313708,0.0131424114703042869734945,0.0041256994844107211785408,0.010077633158143418908305,0.0172681109547150081520353,0.282671696502944190281707,0.416402107643873455171698,0.964348630291542278651588,0.00667049729998928277580246,0.00395410043146929129083576,0.0,0.0402801770825682218647496,0.0275443272425327056384508,0.0166112713537976101320785,0.0127358498400355162262988,0.0182711308912923873810619,0.0310069807313279036073607,0.0419400366200629991137329,0.0215455558295324941971508,0.0342814056695680104234496,0.0452144615583031059298218,0.687946665521985069451732,0.470430605151117632576632,0.283704530754692512082038,yes,yes,yes,yes,yes,yes,0.914846960018759498455034,-0.999998531240881753224261,-0.986841055865112093160066,-0.993778562428392600449441,0.792290072315710106148246,-0.289189767651934914983836,0.0911911275306414107004565,current_passes,zeta_diagnostic
0.86,32.75,25,4,100,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0719511000323717671556006,0.072954049753958002313708,0.0131424114703042869734945,0.00255732485632052640232391,0.0153125777166402599553144,0.0156997363266248133758184,0.279946859285711764404446,0.024660198230716795211425,0.945301841371928546824618,0.00667049729998928277580246,0.00395410043146929129083576,0.0,0.047927577469520057190155,0.0312108971729393519092432,0.021010553710626404563388,0.0167166802965807052809117,0.0106237305043405520556565,0.0273404108009212573365682,0.0375407542632342046824235,0.0138981554425806588717454,0.0306148357391613641526571,0.0408151792014743114985123,0.818556905524922449182694,0.533052091455805032060837,0.35884004026018111489495,yes,yes,yes,yes,yes,yes,0.730565712306988628016585,-0.999998531240881753224261,-0.996870493195297104100461,-0.993778562428392600449441,0.792290072315710106148246,0.302754697233572974111364,0.0911911275306414107004565,current_passes,zeta_diagnostic
0.86,32.75,25,5,25,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0726582077381051654106476,0.072954049753958002313708,0.0131424114703042869734945,0.00403916512340406743741207,0.015903335491110707470531,0.0171815765937083544109066,0.280653966991445162659493,0.0743960308663245956032792,0.943334720468798968661025,0.00667049729998928277580246,0.00395410043146929129083576,0.0,0.0504494078792059594563182,0.033283495214493340459548,0.0233001761362159369008198,0.0171659126647126189967703,0.00810190009465464978949325,0.0252678127593672687862635,0.0352511318376446723449917,0.0113763250328947566055821,0.0285422376976073756023524,0.0385255567758847791610805,0.861627342325612490874847,0.568450071676490626090645,0.397944588131454996504989,yes,yes,yes,yes,yes,yes,0.652036803105224248984697,-0.999998531240881753224261,-0.998417316474068211827656,-0.993778562428392600449441,0.792290072315710106148246,-0.0106561877421465689462317,0.0911911275306414107004565,current_passes,zeta_diagnostic
0.86,32.75,25,5,50,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0759138910440279931151219,0.072954049753958002313708,0.0131424114703042869734945,0.00375954959292756545632036,0.00943100191792058739241952,0.0169019610632318524298148,0.283909650297367990363967,0.442017297126747158749877,0.966781678931862576657319,0.00667049729998928277580246,0.00395410043146929129083576,0.0,0.0387756754929913741550761,0.0265315461108267184003448,0.0160991145181884321358696,0.0122441293821646557547313,0.0197756324808692350907353,0.0320197618630338908454667,0.0424521934556721771099419,0.0230500574191093419068242,0.0352941868012739976615555,0.0457266183939122839260307,0.662251226058044983904507,0.453133277956341235221798,0.274957384818382719279083,yes,yes,yes,yes,yes,yes,0.823995485636236920671147,-0.999998531240881753224261,-0.989827668997425410967524,-0.993778562428392600449441,0.792290072315710106148246,-0.702610529140541799612332,0.0911911275306414107004565,current_passes,zeta_diagnostic
0.86,32.75,25,5,100,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0731438823472467390881651,0.072954049753958002313708,0.0131424114703042869734945,0.00381170915047833907832698,0.0153984453730052093476417,0.0169541206207826260518215,0.28113964160058673633701,0.0917579438399444716743441,0.945228480461386940507165,0.00667049729998928277580246,0.00395410043146929129083576,0.0,0.0493331261157136322863447,0.0325511491234621139775737,0.0225941128752542017309023,0.016781976992251518308771,0.00921818185814697695946681,0.0260001588503984952682378,0.0359571950986064075149092,0.0124926067963870837755557,0.0292745837886386020843267,0.039231620036846514330998,0.84256232393198966804226,0.555942305131665156450383,0.38588570703392346100139,yes,yes,yes,yes,yes,yes,0.642808867223117248155023,-0.999998531240881753224261,-0.998231338721903042464406,-0.993778562428392600449441,0.792290072315710106148246,-0.134938130556767576068822,0.0911911275306414107004565,current_passes,zeta_diagnostic
0.86,32.75,50,2,25,0.275476278969152675823228,0.0585513079738606092458115,0.0618257329121007160619003,0.000603187925706910435413406,0.0624289208378076264973137,0.0620876597454239926214291,0.0883216694291832303987622,0.072954049753958002313708,0.0131424114703042869734945,0.0171091125271825551577564,0.00401275030617239026852649,0.0302515239974868421312509,0.296317428682523227647607,0.8673537800440813771905,0.986457933561269925123182,0.00594639794742596520929937,0.00352487282914317257809699,0.0,0.0405879348624926229939393,0.0330146587282068758448817,0.0244901319202747524750724,0.00757327613428574714905765,0.0179633731113679862518722,0.0255366492456537334009298,0.0340611760535858567707391,0.021237798049608093067961,0.0288110741838938402170187,0.0373356009918259635868279,0.693202872267388522628093,0.563858603174941816899845,0.41826788790453699577366,yes,yes,yes,yes,yes,yes,-0.885579736311205113467748,-0.999998531240881753224261,-0.978993985721477541027163,-0.993778562428392600449441,0.792290072315710106148246,-0.816302568005433647542335,-0.627604369047875616683414,current_passes,zeta_diagnostic
