profile,schedule,sigma,t,N,K,M,q_abs,Q,U,slack,U_over_Q,V_exact,H_up,Cut_exact,horizontal_share,vertical_share,cutoff_share,dominant_u_component,actual_residual_norm,vertical_residual_norm,horizontal_actual_norm,quartet_norm,cos_residual_against_minus_quartet,cos_horizontal_against_minus_quartet,channel_mode,variable_tail_terms,variable_tail_bound,status
half,constant,0.55,5.0,9,6,50,0.341510064188598879712807,0.0833469218995190537401128,1.53405533151724480559128,-1.45070840961772575185116,18.405662699417540700172,0.0608645484187807166904524,0.43091507007851699442788,0.101261156386000326192079,0.280899300843551705093179,0.0396755887276785093433405,0.0660088031413109542161218,horizontal,0.132080723801231615698535,0.0608645484187807166904524,0.0514202521598873745329199,0.087494885289371650043054,0.144114350386271238789542,0.812666701509760331268699,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,9,10,9,0.341510064188598879712807,0.0833469218995190537401128,1.70266154221952897709328,-1.61931462032000992335317,20.4286073608358899622205,0.168088875538374785375401,0.43091507007851699442788,0.0514243717833660229736185,0.253083222586205505224278,0.0987212498611204377434743,0.030202345274288066940867,horizontal,0.25714311015473751715642,0.168088875538374785375401,0.0514202521598873745329199,0.087494885289371650043054,0.978231702749906671136344,0.812666701509760331268699,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,9,10,25,0.341510064188598879712807,0.0833469218995190537401128,1.79027539124901904367478,-1.70692846934949998993467,21.4798021384320573712318,0.198902848413911352373546,0.43091507007851699442788,0.076262387072541709551731,0.240697644722626194622299,0.111101816729516159796798,0.0425981317987819916968663,horizontal,0.292407476635327577355472,0.198902848413911352373546,0.0514202521598873745329199,0.087494885289371650043054,0.904654852368693573793334,0.812666701509760331268699,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,9,10,50,0.341510064188598879712807,0.0833469218995190537401128,1.5368795916330477455336,-1.45353266973352869179348,18.4395482953272228439697,0.0619559087062782661390998,0.43091507007851699442788,0.101862040365416799725614,0.280383103806224662578421,0.040312792910761181076013,0.0662784781058748268479623,horizontal,0.134879888672234949187349,0.0619559087062782661390998,0.0514202521598873745329199,0.087494885289371650043054,0.147622547477125403744982,0.812666701509760331268699,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,25,6,9,0.341510064188598879712807,0.0833469218995190537401128,2.33360345062333521459605,-2.25025652872381616085594,27.998675865158747668583,0.16784972083978923816532,0.63903704029725732372674,0.0507345886717605723118268,0.273841316152734685131448,0.0719272680176036074682094,0.0217408783219825618862053,horizontal,0.26016969221923862016376,0.16784972083978923816532,0.0762550396429759687321808,0.087494885289371650043054,0.989700592536717084681889,0.633109970209217787102366,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,25,6,25,0.341510064188598879712807,0.0833469218995190537401128,2.42406631857808466736986,-2.34071939667856561362974,29.0840532959390853524118,0.199390696658650206202812,0.63903704029725732372674,0.076940534547369842354758,0.263621929565072867887897,0.082254637643581194036043,0.031740276228293055854051,horizontal,0.34623401820466186818466,0.199390696658650206202812,0.0762550396429759687321808,0.087494885289371650043054,0.783555119079824320119398,0.633109970209217787102366,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,25,6,50,0.341510064188598879712807,0.0833469218995190537401128,2.16617424146623083969124,-2.08282731956671178595113,25.9898529195561157519834,0.0608645484187807166904524,0.63903704029725732372674,0.101261156386000326192079,0.295007219670707856037462,0.0280977158963828224262758,0.0467465425668893116518486,horizontal,0.048901921207550112001817,0.0608645484187807166904524,0.0762550396429759687321808,0.087494885289371650043054,0.521963682447583654269601,0.633109970209217787102366,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,25,10,9,0.341510064188598879712807,0.0833469218995190537401128,2.33478045216851501119325,-2.25143353026899595745314,28.0127975809744650140319,0.168088875538374785375401,0.63903704029725732372674,0.0514243717833660229736185,0.273703268203966534846472,0.0719934396325170235277809,0.0220253564893451573999563,horizontal,0.260484008570374595441595,0.168088875538374785375401,0.0762550396429759687321808,0.087494885289371650043054,0.990601469458168123253875,0.633109970209217787102366,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,25,10,25,0.341510064188598879712807,0.0833469218995190537401128,2.42239430119800507777475,-2.33904737929848602403464,29.0639923585706324230433,0.198902848413911352373546,0.63903704029725732372674,0.076262387072541709551731,0.263803890217715143942167,0.0821100216077717527453069,0.0314822351732027407571655,horizontal,0.345072476170527750947387,0.198902848413911352373546,0.0762550396429759687321808,0.087494885289371650043054,0.785394838724240366627696,0.633109970209217787102366,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,25,10,50,0.341510064188598879712807,0.0833469218995190537401128,2.16899850158203377963356,-2.08565157968251472589345,26.0237385154657978957812,0.0619559087062782661390998,0.63903704029725732372674,0.101862040365416799725614,0.294623089795199786173537,0.0285642929956330489526194,0.0469627066552236949052884,horizontal,0.0516668664722962739063149,0.0619559087062782661390998,0.0762550396429759687321808,0.087494885289371650043054,0.510996964495115019534665,0.633109970209217787102366,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,50,6,9,0.341510064188598879712807,0.0833469218995190537401128,2.98586251568123749993891,-2.9025155937817184461988,35.8245085437098447103576,0.16784972083978923816532,0.853790055238448615335356,0.0507345886717605723118268,0.285944195606626149830698,0.0562148189872344458629361,0.0169916023947222015935621,horizontal,0.163384334791437557452745,0.16784972083978923816532,0.101881096718120813738689,0.087494885289371650043054,0.827350504233970943417441,-0.726691832774631936511086,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,50,6,25,0.341510064188598879712807,0.0833469218995190537401128,3.07632538363598695271272,-2.9929784617364678989726,36.9098859744901823941864,0.199390696658650206202812,0.853790055238448615335356,0.076940534547369842354758,0.277535679346549650843189,0.0648145666642666022102675,0.0250105320317033155338988,horizontal,0.172074102048641290788831,0.199390696658650206202812,0.101881096718120813738689,0.087494885289371650043054,0.865786593184597437233384,-0.726691832774631936511086,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,50,6,50,0.341510064188598879712807,0.0833469218995190537401128,2.8184333065241331250341,-2.73508638462461407129399,33.8156855981072127937581,0.0608645484187807166904524,0.853790055238448615335356,0.101261156386000326192079,0.302930728664782740774007,0.0215951707205172987602577,0.0359281719214714606293102,horizontal,0.196254004927975916863572,0.0608645484187807166904524,0.101881096718120813738689,0.087494885289371650043054,-0.49318208787186042060853,-0.726691832774631936511086,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,50,10,9,0.341510064188598879712807,0.0833469218995190537401128,2.98703951722641729653611,-2.903692595326898242796,35.8386302595255620558065,0.168088875538374785375401,0.853790055238448615335356,0.0514243717833660229736185,0.285831523257257066470423,0.0562727324392587422966471,0.0172158324276591954902247,horizontal,0.164746233917081094980946,0.168088875538374785375401,0.101881096718120813738689,0.087494885289371650043054,0.823823717588771735797358,-0.726691832774631936511086,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,50,10,25,0.341510064188598879712807,0.0833469218995190537401128,3.07465336625590736311761,-2.9913064443563883093775,36.8898250371217294648179,0.198902848413911352373546,0.853790055238448615335356,0.076262387072541709551731,0.277686605133681455928556,0.0646911455440328202188353,0.0248035723016830941091882,horizontal,0.171076843212932034885462,0.198902848413911352373546,0.101881096718120813738689,0.087494885289371650043054,0.869224333355229287282443,-0.726691832774631936511086,zeta_diagnostic,0,0.0,fail
half,constant,0.55,5.0,50,10,50,0.341510064188598879712807,0.0833469218995190537401128,2.82125756663993606497642,-2.73791064474041701123631,33.8495711940168949375558,0.0619559087062782661390998,0.853790055238448615335356,0.101862040365416799725614,0.302627475539319964196766,0.0219603872538538093669787,0.0361051899585093701219122,horizontal,0.198181707434800280377151,0.0619559087062782661390998,0.101881096718120813738689,0.087494885289371650043054,-0.483961794885051818212333,-0.726691832774631936511086,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,9,6,9,0.341510064188598879712807,0.0833469218995190537401128,1.03354113786718482167424,-0.95019421596766576793413,12.4004715988575551955753,0.187810330521542428429166,0.205753076790792806886418,0.0260001474080032703957568,0.199075846381291405281151,0.181715389586821642605652,0.0251563739994492785196936,horizontal,0.240243837140119282261275,0.187810330521542428429166,0.026613632911586403892046,0.0961368454645936635941628,0.122578549526482700566277,0.0396815835215016221273791,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,9,6,25,0.341510064188598879712807,0.0833469218995190537401128,0.986884628768827681456697,-0.903537706869308627716584,11.8406847700817420890425,0.163013163074051617639222,0.205753076790792806886418,0.0298617220115456930202679,0.208487467321764657958221,0.165179554247811228368658,0.0302585744483620261465344,horizontal,0.193490899648457623993971,0.163013163074051617639222,0.026613632911586403892046,0.0961368454645936635941628,0.437542916909780810318001,0.0396815835215016221273791,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,9,6,50,0.341510064188598879712807,0.0833469218995190537401128,1.02778761803802289595195,-0.944440696138503842211842,12.3314406172923544546144,0.179804415538867918528716,0.205753076790792806886418,0.0365566954146726394229869,0.200190266140354488320338,0.174943161780935244630291,0.0355683360775029576987255,horizontal,0.228820796941712370109211,0.179804415538867918528716,0.026613632911586403892046,0.0961368454645936635941628,-0.153891410454461090801278,0.0396815835215016221273791,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,9,10,9,0.341510064188598879712807,0.0833469218995190537401128,1.03532875867767622181934,-0.951981836778157168079231,12.4219195512204092274717,0.188381093507195470751164,0.205753076790792806886418,0.0266249800756866843487482,0.198732117760913945527672,0.181952922613485736484748,0.0257164498257463237510396,horizontal,0.241411377074933781200313,0.188381093507195470751164,0.026613632911586403892046,0.0961368454645936635941628,0.117568551000207628442938,0.0396815835215016221273791,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,9,10,25,0.341510064188598879712807,0.0833469218995190537401128,0.986665547598515409267595,-0.903318625698996355527482,11.8380562246559567082606,0.163298505528836200967237,0.205753076790792806886418,0.0290613263001658804684965,0.208533760291502443633454,0.16550542980475495503608,0.0294540803323876064396084,horizontal,0.193871335394184958534681,0.163298505528836200967237,0.026613632911586403892046,0.0961368454645936635941628,0.42942888968418144215621,0.0396815835215016221273791,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,9,10,50,0.341510064188598879712807,0.0833469218995190537401128,1.03035578796343273322882,-0.94700886606391367948871,12.362253631941005284766,0.180628053795524096057392,0.205753076790792806886418,0.0374469064974867782397027,0.199691290323585751111014,0.175306487240244993065467,0.0363436658821542590931298,horizontal,0.230581864153311019743278,0.180628053795524096057392,0.026613632911586403892046,0.0961368454645936635941628,-0.157374173982185726296015,0.0396815835215016221273791,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,25,6,9,0.341510064188598879712807,0.0833469218995190537401128,1.09111756317596442042555,-1.00777064127644536668544,13.0912760580575276251783,0.187810330521542428429166,0.224709825093706911340794,0.0260001474080032703957568,0.205944650400121898040966,0.17212657632865384936129,0.0238289147617819338687796,horizontal,0.213812316448645282034742,0.187810330521542428429166,0.0290656396975849042969398,0.0961368454645936635941628,0.266061161521374637602826,0.980349428612412824847397,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,25,6,25,0.341510064188598879712807,0.0833469218995190537401128,1.04446105407760728020801,-0.961114132178088226467894,12.5314892292817145186456,0.163013163074051617639222,0.224709825093706911340794,0.0298617220115456930202679,0.21514428347178002928987,0.156073950711367685724349,0.0285905557655449522847106,horizontal,0.180648201272665134404199,0.163013163074051617639222,0.0290656396975849042969398,0.0961368454645936635941628,0.620537508873807229646803,0.980349428612412824847397,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,25,6,50,0.341510064188598879712807,0.0833469218995190537401128,1.08536404334680249470326,-1.00201712144728344096315,13.0222450764923268842174,0.179804415538867918528716,0.224709825093706911340794,0.0365566954146726394229869,0.207036363947341660580111,0.165662771529105885519892,0.0336815058862161045041037,horizontal,0.193924543157237797120073,0.179804415538867918528716,0.0290656396975849042969398,0.0961368454645936635941628,-0.0400936512908517818649548,0.980349428612412824847397,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,25,10,9,0.341510064188598879712807,0.0833469218995190537401128,1.09290518398645582057065,-1.00955826208693676683054,13.1127240104203816570747,0.188381093507195470751164,0.224709825093706911340794,0.0266249800756866843487482,0.205607795064216385132652,0.172367279675681403040028,0.0243616559476550556723311,horizontal,0.214790984349810942927833,0.188381093507195470751164,0.0290656396975849042969398,0.0961368454645936635941628,0.259884269068501822545605,0.980349428612412824847397,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,25,10,25,0.341510064188598879712807,0.0833469218995190537401128,1.04424197290729500801891,-0.960895051007775954278792,12.5288606838559291378636,0.163298505528836200967237,0.224709825093706911340794,0.0290613263001658804684965,0.215189420578534861143666,0.156379948101677581965963,0.0278300691354664277649499,horizontal,0.180645808138368992343943,0.163298505528836200967237,0.0290656396975849042969398,0.0961368454645936635941628,0.612759109182967906456534,0.980349428612412824847397,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,25,10,50,0.341510064188598879712807,0.0833469218995190537401128,1.08793221327221233198013,-1.00458529137269327824002,13.0530580911409777143691,0.180628053795524096057392,0.224709825093706911340794,0.0374469064974867782397027,0.206547634450347963087737,0.166028776050524956514797,0.0344202571085347206139145,horizontal,0.195582473814864515465559,0.180628053795524096057392,0.0290656396975849042969398,0.0961368454645936635941628,-0.0452454561045510547973038,0.980349428612412824847397,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,50,6,9,0.341510064188598879712807,0.0833469218995190537401128,1.28779314477265038308782,-1.20444622287313132934771,15.4509982543228328016966,0.187810330521542428429166,0.289464270644342772845583,0.0260001474080032703957568,0.224775439921638488767567,0.145838896008954019993402,0.0201896923535754565753003,horizontal,0.232434211397741312776866,0.187810330521542428429166,0.0374414611927366606161902,0.0961368454645936635941628,-0.0124234204820021366968772,-0.835445437711322357860616,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,50,6,25,0.341510064188598879712807,0.0833469218995190537401128,1.24113663567429324287028,-1.15778971377477418913017,14.8912114255470196951639,0.163013163074051617639222,0.289464270644342772845583,0.0298617220115456930202679,0.233225144052798533453437,0.131341834886284462845798,0.0240599795004215723754993,horizontal,0.175931742007418387334928,0.163013163074051617639222,0.0374414611927366606161902,0.0961368454645936635941628,0.297411956470984324655635,-0.835445437711322357860616,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,50,6,50,0.341510064188598879712807,0.0833469218995190537401128,1.28203962494348845736554,-1.19869270304396940362542,15.3819672727576320607357,0.179804415538867918528716,0.289464270644342772845583,0.0365566954146726394229869,0.225784184055233226811541,0.140248719337979580787929,0.0285144816926263388862567,horizontal,0.230212601865876752097111,0.179804415538867918528716,0.0374414611927366606161902,0.0961368454645936635941628,-0.293424094367944355061308,-0.835445437711322357860616,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,50,10,9,0.341510064188598879712807,0.0833469218995190537401128,1.28958076558314178323293,-1.20623384368362272949281,15.472446206685686833593,0.188381093507195470751164,0.289464270644342772845583,0.0266249800756866843487482,0.224463855517764736408437,0.146079329449373812645683,0.0206462292136057142788497,horizontal,0.23375473655809416693526,0.188381093507195470751164,0.0374414611927366606161902,0.0961368454645936635941628,-0.0169150935397695959874603,-0.835445437711322357860616,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,50,10,25,0.341510064188598879712807,0.0833469218995190537401128,1.24091755450398097068118,-1.15757063260446191694106,14.8885828801212343143819,0.163298505528836200967237,0.289464270644342772845583,0.0290613263001658804684965,0.233266319421234480140526,0.131594967720566906734778,0.023419224101299994321237,horizontal,0.176570365362345123882122,0.163298505528836200967237,0.0374414611927366606161902,0.0961368454645936635941628,0.28836992642290730689507,-0.835445437711322357860616,zeta_diagnostic,0,0.0,fail
half,constant,0.55,15.0,50,10,50,0.341510064188598879712807,0.0833469218995190537401128,1.2846077948688982946424,-1.20126087296937924090229,15.4127802874062828908874,0.180628053795524096057392,0.289464270644342772845583,0.0374469064974867782397027,0.225332799474320710571173,0.140609495378282552528771,0.0291504587213784212558289,horizontal,0.23207096008984036192619,0.180628053795524096057392,0.0374414611927366606161902,0.0961368454645936635941628,-0.295702656686312317372008,-0.835445437711322357860616,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,9,6,9,0.341510064188598879712807,0.0833469218995190537401128,1.73046607878098668621061,-1.6471191568814676324705,20.7622074018185450494426,0.207293333779232208978275,0.41240155335424352716234,0.055589759139841396290022,0.238318195549234100246055,0.119790463575719657528381,0.0321241541926098707147363,horizontal,0.316435238194700721749402,0.207293333779232208978275,0.0559195964154505663932207,0.0996893846826658712472028,-0.432498408761830390776383,-0.571854353976025240775393,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,9,6,25,0.341510064188598879712807,0.0833469218995190537401128,1.54742923437389399421948,-1.46408231247437494047937,18.5661233685322613193491,0.13544422055173156255281,0.41240155335424352716234,0.0189276780447341093244241,0.266507536624836673987823,0.0875285392979755269290029,0.0122316921667777882268731,horizontal,0.169903653094354697409848,0.13544422055173156255281,0.0559195964154505663932207,0.0996893846826658712472028,-0.34498630244189871555562,-0.571854353976025240775393,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,9,6,50,0.341510064188598879712807,0.0833469218995190537401128,1.56151115278208012046141,-1.4781642308825610667213,18.735078839079367207654,0.141386501782021415060117,0.41240155335424352716234,0.0209036709996328062244157,0.264104135676190760191477,0.0905446634371575937179392,0.0133868214533015639260848,horizontal,0.17985805640794948322992,0.141386501782021415060117,0.0559195964154505663932207,0.0996893846826658712472028,-0.193346156100149760049501,-0.571854353976025240775393,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,9,10,9,0.341510064188598879712807,0.0833469218995190537401128,1.73171094125888021969117,-1.64836401935936116595106,20.7771433160613566589335,0.207746319494275090070788,0.41240155335424352716234,0.055911775477474797497662,0.23814687747739535197764,0.119965933427233733040028,0.0322870140422103669143721,horizontal,0.317256560537482199578945,0.207746319494275090070788,0.0559195964154505663932207,0.0996893846826658712472028,-0.429675670569808319894049,-0.571854353976025240775393,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,9,10,25,0.341510064188598879712807,0.0833469218995190537401128,1.54827694487780747016077,-1.46493002297828841642065,18.5762942360891394766215,0.136227862750094850608832,0.41240155335424352716234,0.0181789117634225442118227,0.266361618777957665198516,0.087986754049900403754014,0.0117413824597493140598238,horizontal,0.171419456350699355066732,0.136227862750094850608832,0.0559195964154505663932207,0.0996893846826658712472028,-0.341760191023170425202878,-0.571854353976025240775393,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,9,10,50,0.341510064188598879712807,0.0833469218995190537401128,1.56270329832957900515644,-1.47935637643005995141633,18.7493822532946648678379,0.142141037733220425427838,0.41240155335424352716234,0.0205586365277008391473742,0.263902657526270064758442,0.0909584294633276167404122,0.0131558156623055635922578,horizontal,0.181358575060734443340993,0.142141037733220425427838,0.0559195964154505663932207,0.0996893846826658712472028,-0.192041963841226939442929,-0.571854353976025240775393,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,25,6,9,0.341510064188598879712807,0.0833469218995190537401128,0.884984100383133225849447,-0.801637178483614172109335,10.6180777911636344503119,0.207293333779232208978275,0.13403086651179405030864,0.055589759139841396290022,0.151450027694021296702665,0.234233963852558927108341,0.0628144156666488206802933,V_exact,0.243229885429514187123626,0.207293333779232208978275,0.0181739178758976670590887,0.0996893846826658712472028,-0.402888448404666232114474,0.378859484966144195274624,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,25,6,25,0.341510064188598879712807,0.0833469218995190537401128,0.701947255976040533858314,-0.618600334076521480118201,8.42199375787735072021848,0.13544422055173156255281,0.13403086651179405030864,0.0189276780447341093244241,0.190941506460378423172751,0.192954982583983006445289,0.0269645302885551347961951,V_exact,0.0987747138534150403846951,0.13544422055173156255281,0.0181739178758976670590887,0.0996893846826658712472028,-0.199962180934958784892626,0.378859484966144195274624,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,25,6,50,0.341510064188598879712807,0.0833469218995190537401128,0.716029174384226660100241,-0.632682252484707606360128,8.59094922842445660852333,0.141386501782021415060117,0.13403086651179405030864,0.0209036709996328062244157,0.187186320483461300381074,0.197459135521414314484962,0.0291938816845132326541399,V_exact,0.113844618978780393384179,0.141386501782021415060117,0.0181739178758976670590887,0.0996893846826658712472028,0.0359117719887860830848744,0.378859484966144195274624,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,25,10,9,0.341510064188598879712807,0.0833469218995190537401128,0.886228962861026759330006,-0.802882040961507705589893,10.6330137054064460598028,0.207746319494275090070788,0.13403086651179405030864,0.055911775477474797497662,0.151237289829820182243849,0.234416080042796629271856,0.0630895376032102834702228,V_exact,0.244083469349009126284464,0.207746319494275090070788,0.0181739178758976670590887,0.0996893846826658712472028,-0.399265873278903154725209,0.378859484966144195274624,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,25,10,25,0.341510064188598879712807,0.0833469218995190537401128,0.702794966479954009799599,-0.619448044580434956059487,8.43216462543422887749086,0.136227862750094850608832,0.13403086651179405030864,0.0181789117634225442118227,0.190711193028467777188036,0.193837277225263836275016,0.0258665935734772592357694,V_exact,0.100361435336731315142645,0.136227862750094850608832,0.0181739178758976670590887,0.0996893846826658712472028,-0.196500979009495742368092,0.378859484966144195274624,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,25,10,50,0.341510064188598879712807,0.0833469218995190537401128,0.717221319931725544795274,-0.633874398032206491055161,8.60525264263975426870726,0.142141037733220425427838,0.13403086651179405030864,0.0205586365277008391473742,0.186875184530979714495625,0.198182951040483931014477,0.0286642852859670674724316,V_exact,0.115360417924479678642784,0.142141037733220425427838,0.0181739178758976670590887,0.0996893846826658712472028,0.0349753321591507618062164,0.378859484966144195274624,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,50,6,9,0.341510064188598879712807,0.0833469218995190537401128,0.93818650819385525451057,-0.854839586294336200770457,11.2564025978656924970351,0.207293333779232208978275,0.151547491563941217436503,0.055589759139841396290022,0.161532371485166698272909,0.220951092313512228363286,0.0592523540408396238811448,V_exact,0.246584022546156375957899,0.207293333779232208978275,0.0205490849806526114342823,0.0996893846826658712472028,-0.349235437949970813009299,0.913130352271917980479863,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,50,6,25,0.341510064188598879712807,0.0833469218995190537401128,0.755149663786762562519436,-0.671802741887243508779323,9.06031856457940876694161,0.13544422055173156255281,0.151547491563941217436503,0.0189276780447341093244241,0.200685372491584465574815,0.179360763894848256504427,0.0250648036441142663667378,horizontal,0.105515849899441380320497,0.13544422055173156255281,0.0205490849806526114342823,0.0996893846826658712472028,-0.0746103563577298225280788,0.913130352271917980479863,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,50,6,50,0.341510064188598879712807,0.0833469218995190537401128,0.769231582194948688761363,-0.685884660295429635021251,9.22927403512651465524645,0.141386501782021415060117,0.151547491563941217436503,0.0209036709996328062244157,0.197011530820810835913023,0.183802258064580356581159,0.027174743579801596856572,horizontal,0.123251736328168445238952,0.141386501782021415060117,0.0205490849806526114342823,0.0996893846826658712472028,0.129547822331459812505689,0.913130352271917980479863,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,50,10,9,0.341510064188598879712807,0.0833469218995190537401128,0.939431370671748787991128,-0.856084448772229734251015,11.271338512108504106526,0.207746319494275090070788,0.151547491563941217436503,0.055911775477474797497662,0.161318321162274824519625,0.221140496240533493942674,0.0595166152877081199798659,V_exact,0.247491830459941977909298,0.207746319494275090070788,0.0205490849806526114342823,0.0996893846826658712472028,-0.345771281995742995823108,0.913130352271917980479863,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,50,10,25,0.341510064188598879712807,0.0833469218995190537401128,0.755997374290676038460722,-0.672650452391156984720609,9.07048943213628692421399,0.136227862750094850608832,0.151547491563941217436503,0.0181789117634225442118227,0.200460341156783171049169,0.180196211498634292484696,0.0240462630977774688867855,horizontal,0.107134112471727758223672,0.136227862750094850608832,0.0205490849806526114342823,0.0996893846826658712472028,-0.0732025316359081947389947,0.913130352271917980479863,zeta_diagnostic,0,0.0,fail
half,constant,0.55,30.0,50,10,50,0.341510064188598879712807,0.0833469218995190537401128,0.770423727742447573456396,-0.687076805842928519716283,9.24357744934181231543039,0.142141037733220425427838,0.151547491563941217436503,0.0205586365277008391473742,0.196706677256705026459539,0.184497222262004542923387,0.0266848434016216921571735,horizontal,0.12475089881112851127518,0.142141037733220425427838,0.0205490849806526114342823,0.0996893846826658712472028,0.127561413405038040276952,0.913130352271917980479863,zeta_diagnostic,0,0.0,fail
half,constant,0.65,5.0,9,6,9,0.318640156829815535926394,0.0746672997771501480215168,1.07045974923359707624408,-0.995792449456446928222566,14.3363929381196336335908,0.139070380347826865526604,0.26079268866209997147156,0.0358094502133199879162211,0.24362680507026655339701,0.129916496577657635747487,0.0334524023336309533089638,horizontal,0.200705443099501779114463,0.139070380347826865526604,0.0362155253698645347149644,0.0775294496757530461868802,0.988238985240830630421989,0.824940290649067975808468,zeta_diagnostic,0,0.0,fail
half,constant,0.65,5.0,9,6,25,0.318640156829815535926394,0.0746672997771501480215168,1.11495165544470325982781,-1.04028435566755311180629,14.9322616295534397745436,0.155111539963286944143951,0.26079268866209997147156,0.0492567953997473520254794,0.233904929768530355438326,0.139119520748565586694771,0.0441784136192892305047613,horizontal,0.217312535173871886414764,0.155111539963286944143951,0.0362155253698645347149644,0.0775294496757530461868802,0.915976133335548119437514,0.824940290649067975808468,zeta_diagnostic,0,0.0,fail
half,constant,0.65,5.0,9,6,50,0.318640156829815535926394,0.0746672997771501480215168,0.955028457121736234451357,-0.88036115734458608642984,12.7904512413343779716252,0.0665645961017640229967147,0.26079268866209997147156,0.0606990761415565503322078,0.273073212339741900352383,0.0696990708553086817244767,0.0635573481490712460485625,horizontal,0.0912361203417041317859608,0.0665645961017640229967147,0.0362155253698645347149644,0.0775294496757530461868802,0.565902049239822066675208,0.824940290649067975808468,zeta_diagnostic,0,0.0,fail
half,constant,0.65,5.0,9,10,9,0.318640156829815535926394,0.0746672997771501480215168,1.0710721079406039510434,-0.996404808163453803021886,14.3445941012638011981344,0.139175742027316514448378,0.26079268866209997147156,0.0362179017735251666481284,0.243487517533751488544331,0.129940590363160191745967,0.0338146250892135282598325,horizontal,0.201145643827625575424707,0.139175742027316514448378,0.0362155253698645347149644,0.0775294496757530461868802,0.987478810276223162963863,0.824940290649067975808468,zeta_diagnostic,0,0.0,fail
half,constant,0.65,5.0,9,10,25,0.318640156829815535926394,0.0746672997771501480215168,1.11398850533056448593387,-1.03932120555341433791236,14.9193624070422017396715,0.154839141276502497793253,0.26079268866209997147156,0.0488208202441304015973386,0.234107163057945968178435,0.138995277362000782391239,0.0438252459612618100536222,horizontal,0.216808787250412596499731,0.154839141276502497793253,0.0362155253698645347149644,0.0775294496757530461868802,0.917625807484713568302257,0.824940290649067975808468,zeta_diagnostic,0,0.0,fail
half,constant,0.65,5.0,9,10,50,0.318640156829815535926394,0.0746672997771501480215168,0.956090641102090775725998,-0.881423341324940627704481,12.8046767990219427382583,0.0669135186738388675665659,0.26079268866209997147156,0.0610859879881418068909932,0.272769837346679651455957,0.0699865847412827910318547,0.0638914192463254980632122,horizontal,0.092727461157802378732069,0.0669135186738388675665659,0.0362155253698645347149644,0.0775294496757530461868802,0.561225212520108595133519,0.824940290649067975808468,zeta_diagnostic,0,0.0,fail
