subbox_id,sigma_box,t_box,cutoff,sample_count,odd_trunc_sup_sampled,odd_trunc_guarded,odd_trunc_target,odd_trunc_slack_sampled,odd_trunc_slack_guarded,odd_trunc_sup_over_target,h_qratio_sup_sampled,h_qratio_target,max_q_abs_sampled,max_sigma,max_t,max_raw_core_sum,max_continued_odd_target,max_odd_trunc_vector,channel_mode,status_sampled,status_guarded
S03_T08,"[0.84375, 0.845]","[32.84375, 32.84765625]",50,81,0.0301757433237795630859119,0.0331933176561575193945031,0.0388888888888888888888889,0.00871314556510932580297699,0.0056955712327313694943858,0.775947685468617336494877,0.00649324411121389486240511,0.01,0.278596685648973134077203,0.84375,32.84375,(0.542052444470160796149997 -0.0186670383450128824471178j),(0.532760454406468538036224 0.0100424445099406567277667j),(0.00929199006369225811377316 -0.0287094828549535391748845j),zeta_diagnostic,pass,pass
S03_T09,"[0.84375, 0.845]","[32.84765625, 32.8515625]",50,81,0.0301726862068675640100492,0.0331899548275543204110541,0.0388888888888888888888889,0.00871620268202132487883969,0.00569893406133456847783477,0.775869073890880217401265,0.00649258627799424100156259,0.01,0.278596685648973134077203,0.84375,32.84765625,(0.540375209924451958249209 -0.0151535580049987268054472j),(0.531523898259104914195583 0.0136916369976527110739292j),(0.00885131166534704405362678 -0.0288451950026514378793764j),zeta_diagnostic,pass,pass
S03_T10,"[0.84375, 0.845]","[32.8515625, 32.85546875]",50,81,0.0301696298932858228332903,0.0331865928826144051166193,0.0388888888888888888888889,0.00871925899560306605559859,0.00570229600627448377226956,0.775790482970206872856036,0.006491928617635928466908,0.01,0.278596685648973134077203,0.84375,32.8515625,(0.538725702681676033296897 -0.0116175811051615148658571j),(0.53031704673741885138185 0.0173565638021339183804433j),(0.00840865594425718191504693 -0.0289741449072954332463003j),zeta_diagnostic,pass,pass
S03_T11,"[0.84375, 0.845]","[32.85546875, 32.859375]",50,81,0.0301665743827529583301171,0.0331832318210282541631288,0.0388888888888888888888889,0.00872231450613593055877179,0.00570565706786063472576008,0.775711912699361785631583,0.00649127113007840938838564,0.01,0.278596685648973134077203,0.84375,32.85546875,(0.537104181605164153155163 -0.00805932854716132676017915j),(0.529140054967870348021688 0.0210369752884689696084409j),(0.00796412663729380513347555 -0.02909630383563029636862j),zeta_diagnostic,pass,pass
S03_T12,"[0.84375, 0.845]","[32.859375, 32.86328125]",50,81,0.0301635196749877239588306,0.0331798716424864963547137,0.0388888888888888888888889,0.00872536921390116493005829,0.00570901724640239253417523,0.775633363071112901798501,0.00649061381526116487732752,0.01,0.278596685648973134077203,0.84375,32.859375,(0.535510903827073163018946 -0.00447902424693329913470738j),(0.52799307592942838410929 0.0247326203983920546112725j),(0.00751782789764477890965625 -0.0292116446453253537459799j),zeta_diagnostic,pass,pass
S03_T13,"[0.84375, 0.845]","[32.86328125, 32.8671875]",50,81,0.0301604657697090077816283,0.0331765123466799085597911,0.0388888888888888888888889,0.00872842311917988110726059,0.00571237654220898032909776,0.775554834078231628670442,0.00648995667312370500925545,0.01,0.278596685648973134077203,0.84375,32.86328125,(0.533946124711157936268575 -0.000876895121924335993139664j),(0.526876260440734864775838 0.0284432466690626922854086j),(0.00706986427042307149273681 -0.0293201417909870282785482j),zeta_diagnostic,pass,pass
S03_T14,"[0.84375, 0.845]","[32.8671875, 32.87109375]",50,81,0.0301574126666358323847385,0.0331731539332994156232123,0.0388888888888888888888889,0.00873147622225305650415039,0.00571573495558947326567654,0.775476325713492832750419,0.00648929970360556880669556,0.01,0.278596685648973134077203,0.84375,32.8671875,(0.532410097815623065891092 0.00274682892216026015019512j),(0.525789757147434462314747 0.0321686002519577817191497j),(0.00662034066818860357634498 -0.0294217713297975215689546j),zeta_diagnostic,pass,pass
S03_T15,"[0.84375, 0.845]","[32.87109375, 32.875]",50,81,0.030154360365487354798612,0.0331697964020360902784732,0.0388888888888888888888889,0.00873452852340153409027689,0.00571909248685279861041569,0.775397837969674837678594,0.00648864290664632422200495,0.01,0.278596685648973134077203,0.84375,32.87109375,(0.530903074856060726200965 0.00639191500510000196937221j),(0.524733712509671421769468 0.0359084259318783994634387j),(0.00616936234638930443149745 -0.0295165109267783974940665j),zeta_diagnostic,pass,pass
S04_T00,"[0.845, 0.84625]","[32.8125, 32.81640625]",50,81,0.0300529115791814573179513,0.0330582027370996030497464,0.0388888888888888888888889,0.00883597730970743157093759,0.00583068615178928583914246,0.772789154893237473890176,0.00645345820601527950933835,0.01,0.278355404557171585913974,0.845,32.8125,(0.55749601218948709779207 -0.0453320267594183343877273j),(0.544823302298824070146683 -0.0180817071573808128057444j),(0.0126727098906630276453871 -0.0272503196020375215819829j),zeta_diagnostic,pass,pass
S04_T01,"[0.845, 0.84625]","[32.81640625, 32.8203125]",50,81,0.0300498629678105660333987,0.0330548492645916226367386,0.0388888888888888888888889,0.00883902592107832285549019,0.00583403962429726625215032,0.772710762029414555144538,0.006452803557762094660729,0.01,0.278355404557171585913974,0.845,32.81640625,(0.555614220091609186976107 -0.0420142439044129096512494j),(0.543360632926121362195691 -0.0145762435042018021503748j),(0.0122535871654878247804166 -0.0274380004002111075008746j),zeta_diagnostic,pass,pass
S04_T02,"[0.845, 0.84625]","[32.8203125, 32.82421875]",50,81,0.0300468151580969065597456,0.0330514966739065972157202,0.0388888888888888888888889,0.00884207373079198232914329,0.00583739221498229167316873,0.772632389779634740107744,0.00645214908165400887883877,0.01,0.278355404557171585913974,0.845,32.8203125,(0.553757964280131129279662 -0.0386723940630465443644505j),(0.541926275780760974354258 -0.0110531571366085866833508j),(0.0118316884993701549254048 -0.0276192369264379576810997j),zeta_diagnostic,pass,pass
S04_T03,"[0.845, 0.84625]","[32.82421875, 32.828125]",50,81,0.0300437681497593946855964,0.033048144964735334154156,0.0388888888888888888888889,0.00884512073912949420329249,0.00584074392415355473473285,0.772554038136670149058193,0.00645149477763066311307012,0.01,0.278355404557171585913974,0.845,32.82421875,(0.551927515129255947143785 -0.035306673170541036233544j),(0.540520402183240124989763 -0.00751268499191983151618979j),(0.011407112946015822154022 -0.0277939881786212047173542j),zeta_diagnostic,pass,pass
S04_T04,"[0.845, 0.84625]","[32.828125, 32.83203125]",50,81,0.0300407219425170808650423,0.0330447941367687889515465,0.0388888888888888888888889,0.00884816694637180802384659,0.00584409475212009993734236,0.772475707093296365101088,0.00645084064563172723042594,0.01,0.278355404557171585913974,0.845,32.828125,(0.550123141584630422664694 -0.0319172802488440587241992j),(0.539143181420759337507604 -0.00395506557211590674089773j),(0.0109799601638710851570895 -0.0279622146767281519833015j),zeta_diagnostic,pass,pass
S04_T05,"[0.845, 0.84625]","[32.83203125, 32.8359375]",50,81,0.0300376765360891501376723,0.0330414441896980651514395,0.0388888888888888888888889,0.00885121235279973875121659,0.00584744469919082373744936,0.772397396642292432111573,0.00645018668559689999833308,0.01,0.278355404557171585913974,0.845,32.83203125,(0.548345111125881828079248 -0.028504417397790383122377j),(0.537794780733140095485066 -0.000380538926094649318002539j),(0.0105503303927417325941817 -0.0281238784716957338043745j),zeta_diagnostic,pass,pass
S04_T06,"[0.845, 0.84625]","[32.8359375, 32.83984375]",50,81,0.0300346319301949220486416,0.0330380951232144142535058,0.0388888888888888888888889,0.00885425695869396684024729,0.00585079376567447463538313,0.772319106776440852679355,0.00644953289746590906747816,0.01,0.278355404557171585913974,0.845,32.8359375,(0.546593689729180204782269 -0.0250682897857767730088171j),(0.536475365298898970654144 0.00321065336820015010257236j),(0.0101183244302812341281252 -0.0282789431539769231113895j),zeta_diagnostic,pass,pass
S04_T07,"[0.845, 0.84625]","[32.83984375, 32.84375]",50,81,0.0300315881245538505687977,0.0330347469370092356256775,0.0388888888888888888888889,0.00885730076433503832009119,0.00585414195187965326321142,0.772240837488527586054798,0.00644887928117851095465553,0.01,0.278355404557171585913974,0.845,32.83984375,(0.544869141829832866395703 -0.0216091056399500174284726j),(0.53518509822147938707932 0.00681826822177614779334002j),(0.00968404360835347931638303 -0.0284273738617261652218126j),zeta_diagnostic,pass,pass
S04_T08,"[0.845, 0.84625]","[32.84375, 32.84765625]",50,81,0.0300285451188855240148622,0.0330313996307740764163484,0.0388888888888888888888889,0.00886034377000336487402669,0.00585748925811481247254047,0.772162588771342046096457,0.00644822583667449102562764,0.01,0.278355404557171585913974,0.845,32.84375,(0.54317173028491781722053 -0.0181270762359076644053868j),(0.533924140515642172545122 0.0104420610527143365876324j),(0.00924758976927564467540835 -0.0285691372886220009930191j),zeta_diagnostic,pass,pass
S04_T09,"[0.845, 0.84625]","[32.84765625, 32.8515625]",50,81,0.0300255029129096649696708,0.0330280532042006314666379,0.0388888888888888888888889,0.00886338597597922391921809,0.00586083568468825742225101,0.772084360617677099220106,0.00644757256389366347799745,0.01,0.278355404557171585913974,0.845,32.84765625,(0.541501716335962791814367 -0.0146224158869111121245552j),(0.532692651094016035736186 0.014081785804414015476176j),(0.00880906524194675607818099 -0.0287042016913251276007312j),zeta_diagnostic,pass,pass
S04_T10,"[0.845, 0.84625]","[32.8515625, 32.85546875]",50,81,0.0300224615063461302024696,0.0330247076569807432227166,0.0388888888888888888888889,0.00886642738254275868641929,0.00586418123190814566617233,0.772006153020329062349218,0.00644691946277587132409323,0.01,0.278355404557171585913974,0.845,32.8515625,(0.539859359571676634445741 -0.0110953419326108110543313j),(0.531490786753809095260434 0.0177371949639594195417551j),(0.0083685728178675391853067 -0.0288325368965702305960864j),zeta_diagnostic,pass,pass
S04_T11,"[0.845, 0.84625]","[32.85546875, 32.859375]",50,81,0.0300194208989149105892684,0.0330213629888064016481952,0.0388888888888888888888889,0.00886946798997397829962049,0.00586752590008248724069365,0.771927965972097700866902,0.00644626653326098637386547,0.01,0.278355404557171585913974,0.845,32.85546875,(0.538244917890739748775473 -0.00754607472728342649498955j),(0.530318702163682573934903 0.0214080395806065801715091j),(0.00792621572705717484056957 -0.0289541143078900066664987j),zeta_diagnostic,pass,pass
S04_T12,"[0.845, 0.84625]","[32.859375, 32.86328125]",50,81,0.0300163810903361310332507,0.0330180191993697441365758,0.0388888888888888888888889,0.00887250779855275785563819,0.00587086968951914475231312,0.771849799465786226569304,0.00644561377528890921779604,0.01,0.278355404557171585913974,0.845,32.859375,(0.536658647464660358301959 -0.00397483762758090749012663j),(0.529176549850787759024666 0.0250940692843889751584026j),(0.00748209761387259927729342 -0.0290689069119698826485292j),zeta_diagnostic,pass,pass
S04_T13,"[0.845, 0.84625]","[32.86328125, 32.8671875]",50,81,0.0300133420803300503852408,0.0330146762883630554237649,0.0388888888888888888888889,0.00887554680855883850364809,0.00587421260052583346512401,0.771771653494201295620478,0.00644496118879956920981955,0.01,0.278355404557171585913974,0.845,32.86328125,(0.535100802700703326876378 -0.000381856979791504706582608j),(0.528064480187967316299167 0.0287950323048405180886665j),(0.00703632251273601057721162 -0.0291768892846320227952491j),zeta_diagnostic,pass,pass
S04_T14,"[0.845, 0.84625]","[32.8671875, 32.87109375]",50,81,0.0300103038686170613642276,0.0330113342554787675006504,0.0388888888888888888888889,0.00887858502027182752466129,0.00587755463341012138823853,0.77169352805015300650871,0.00644430877373292445025684,0.01,0.278355404557171585913974,0.845,32.8671875,(0.533571636204898295942206 0.00323263789338712324565811j),(0.526982641381122032848211 0.0325106754898344263114596j),(0.00658899482377626309399482 -0.0292780375964473030658015j),zeta_diagnostic,pass,pass
S04_T15,"[0.845, 0.84625]","[32.87109375, 32.875]",50,81,0.0300072664549176904779444,0.0330079931004094595257388,0.0388888888888888888888889,0.00888162243397119841094449,0.00588089578847942936315005,0.771615423126454898004285,0.00644365653002896176876069,0.01,0.278355404557171585913974,0.845,32.87109375,(0.532071398745133901077395 0.00686841470656247854077543j),(0.525931179456744050582712 0.0362407443245364968015505j),(0.00614021928838985049468244 -0.029372329617974018260775j),zeta_diagnostic,pass,pass
S05_T00,"[0.84625, 0.8475]","[32.8125, 32.81640625]",50,81,0.0299063125152739612769042,0.0328969437668013574045946,0.0388888888888888888888889,0.00898257637361492761198469,0.00599194512208753148429427,0.769019464678473289977537,0.00640871833473986001764604,0.01,0.278114332428966016415574,0.84625,32.8125,(0.558552538827845595411373 -0.0447270370638372630803548j),(0.545940766447047147749099 -0.0176100548262031973289592j),(0.0126117723807984476622736 -0.0271169822376340657513956j),zeta_diagnostic,pass,pass
S05_T01,"[0.84625, 0.8475]","[32.81640625, 32.8203125]",50,81,0.0299032787733669723839458,0.0328936066507036696223404,0.0388888888888888888888889,0.00898561011552191650494309,0.00599528223818521926654851,0.768941454172293575587178,0.00640806822458762180278465,0.01,0.278114332428966016415574,0.84625,32.81640625,(0.556678465287678771608839 -0.0414173725452687425958484j),(0.54448376521825570184731 -0.0141136114194730380729179j),(0.0121947000694230697615289 -0.0273037611257957045229305j),zeta_diagnostic,pass,pass
S05_T02,"[0.84625, 0.8475]","[32.8203125, 32.82421875]",50,81,0.0299002458292074359203734,0.0328902704121281795124107,0.0388888888888888888888889,0.00898864305968145296851549,0.00599861847676070937647815,0.768863464179619780809602,0.00640741828538720930248132,0.01,0.278114332428966016415574,0.84625,32.8203125,(0.554829865900599658750479 -0.0380837276263899691499684j),(0.543055000752373621442475 -0.0105996003637656656974518j),(0.0117748651482260373080035 -0.0274841272626243034525166j),zeta_diagnostic,pass,pass
S05_T03,"[0.84625, 0.8475]","[32.82421875, 32.828125]",50,81,0.0298972136825156383312365,0.0328869350507672021643601,0.0388888888888888888888889,0.00899167520637325055765239,0.00600195383812168672452874,0.768785494693259271374653,0.00640676851707868181401078,0.01,0.278114332428966016415574,0.84625,32.82421875,(0.553007010053613087812735 -0.0347262977917086481219982j),(0.541654643867109254041786 -0.00706825794891565422894214j),(0.0113523661865038337709496 -0.027658039842792993893056j),zeta_diagnostic,pass,pass
S05_T04,"[0.84625, 0.8475]","[32.828125, 32.83203125]",50,81,0.029894182333012000070513,0.0328836005663132000775643,0.0388888888888888888888889,0.00899470655587688881837589,0.00600528832257568881132459,0.768707545706022858956049,0.00640611891960212735184506,0.01,0.278114332428966016415574,0.84625,32.828125,(0.55121016570791733970843 -0.0313452816004915692529342j),(0.540282863352523953441496 -0.00351982202489460230296149j),(0.0109273023553933862669341 -0.0278254595755969669499727j),zeta_diagnostic,pass,pass
S05_T05,"[0.84625, 0.8475]","[32.83203125, 32.8359375]",50,81,0.0298911517804170755215105,0.0328802669584587830736615,0.0388888888888888888888889,0.00899773710847181336737839,0.00600862193043010581522734,0.768629617210724799124556,0.00640546949289766263059602,0.01,0.278114332428966016415574,0.84625,32.83203125,(0.549439599361596064663525 -0.0279408806779329700480241j),(0.538939825956990623615894 0.0000454680158832915023929557j),(0.0104997734046054410476308 -0.027986348693816261550417j),zeta_diagnostic,pass,pass
S05_T06,"[0.84625, 0.8475]","[32.8359375, 32.83984375]",50,81,0.0298881220244515529173241,0.0328769342268967082090565,0.0388888888888888888888889,0.00900076686443733597156479,0.00601195466199218067983238,0.76855170920018278930262,0.00640482023690543304796999,0.01,0.278114332428966016415574,0.84625,32.8359375,(0.547695576012335935261854 -0.0245132997058387002219281j),(0.537625696373308293772827 0.00362737125638255472397279j),(0.0100698796390276414890267 -0.0281406709622212549459009j),zeta_diagnostic,pass,pass
S05_T07,"[0.84625, 0.8475]","[32.83984375, 32.84375]",50,81,0.0298850930648362542613517,0.0328736023713198796874869,0.0388888888888888888888889,0.00900379582405263462753719,0.00601528651756900920140202,0.768473821667217966720472,0.00640417115156561266773472,0.01,0.278114332428966016415574,0.84625,32.83984375,(0.545978359120176678281424 -0.0210627464128256587340671j),(0.536340637224973884462636 0.00722564527289328475157533j),(0.0096377218952027938187877 -0.0282883916857189434856424j),zeta_diagnostic,pass,pass
S05_T08,"[0.84625, 0.8475]","[32.84375, 32.84765625]",50,81,0.0298820649012921352478652,0.0328702713914213487726517,0.0388888888888888888888889,0.00900682398759675364102369,0.00601861749746754011623717,0.768395954604654906373677,0.0064035222368184042026984,0.01,0.278114332428966016415574,0.84625,32.84375,(0.544288210570300146157159 -0.017589431564036069885172j),(0.535084809052612312331016 0.010840046153102115796887j),(0.00920340151768783382614315 -0.0284294777171381856820589j),zeta_diagnostic,pass,pass
S05_T09,"[0.84625, 0.8475]","[32.84765625, 32.8515625]",50,81,0.0298790375335402851826388,0.0328669412868943137009027,0.0388888888888888888888889,0.00900985135534860370625009,0.00602194760199457518798621,0.768318108005321618982141,0.00640287349260403899770081,0.01,0.278114332428966016415574,0.84625,32.84765625,(0.542625390635865103223979 -0.0140935689503662601696905j),(0.533858370300566068709345 0.0144703285142859040136914j),(0.00876702033529903451463397 -0.0285638974646521641833819j),zeta_diagnostic,pass,pass
S05_T10,"[0.84625, 0.8475]","[32.8515625, 32.85546875]",50,81,0.0298760109613019269036345,0.0328636120574321195939979,0.0388888888888888888888889,0.00901287792758696198525439,0.00602527683145676929489094,0.768240281862049548950601,0.00640222491886277701261668,0.01,0.278114332428966016415574,0.84625,32.8515625,(0.540990157940894414815855 -0.0105753753772096930817645j),(0.532661477303645394739387 0.0181162455216267151696996j),(0.00832868063724902007646765 -0.0286916208988364082514641j),zeta_diagnostic,pass,pass
S05_T11,"[0.84625, 0.8475]","[32.85546875, 32.859375]",50,81,0.0298729851842984167017427,0.032860283702728258371917,0.0388888888888888888888889,0.00901590370459047218714619,0.00602860518616063051697192,0.768162476167673572330527,0.00640157651553490680537113,0.01,0.278114332428966016415574,0.84625,32.85546875,(0.539382769423221338816267 -0.00703507065271411483412821j),(0.531494284274040163133911 0.0217775489066466888614841j),(0.00788848514918117568235581 -0.0288126195593608036956123j),zeta_diagnostic,pass,pass
S05_T12,"[0.84625, 0.8475]","[32.859375, 32.86328125]",50,81,0.0298699602022512442415812,0.0328569562224763686657393,0.0388888888888888888888889,0.00901892868663764464730769,0.00603193266641252022314957,0.768084690915031994783517,0.00640092828256074551496725,0.01,0.278114332428966016415574,0.84625,32.859375,(0.537803480297501629368982 -0.00347287757555275994857976j),(0.530356943288394563981759 0.0254539889857613429671468j),(0.00744653700910706538722387 -0.0289268665613141029157266j),zeta_diagnostic,pass,pass
S05_T13,"[0.84625, 0.8475]","[32.86328125, 32.8671875]",50,81,0.0298669360148820324823493,0.0328536296163702357305842,0.0388888888888888888888889,0.00902195287400685640653959,0.00603525927251865315830466,0.768006926096966549546125,0.00640028021988063884452576,0.01,0.278114332428966016415574,0.84625,32.86328125,(0.536252544018298171161108 0.000110978077790338107344252j),(0.529249604275045679216089 0.0291453146789498718474479j),(0.00700293974325249194501821 -0.0290343366011595337401036j),zeta_diagnostic,pass,pass
S05_T14,"[0.84625, 0.8475]","[32.8671875, 32.87109375]",50,81,0.0298639126219125375987388,0.0328503038841037913586127,0.0388888888888888888888889,0.00902497626697635129015009,0.00603858500478509753027621,0.767929181706322395396141,0.00639963232743496104433683,0.01,0.278114332428966016415574,0.84625,32.8671875,(0.534730212243244869979338 0.00371626756622078965125409j),(0.528172415001427017479089 0.0328512735285409817360828j),(0.00655779724181785250024858 -0.0291350059623201920848287j),zeta_diagnostic,pass,pass
S05_T15,"[0.84625, 0.8475]","[32.87109375, 32.875]",50,81,0.0298608900230646489019018,0.032846979025371113792092,0.0388888888888888888888889,0.00902799886582423998698709,0.00604190986351777509679691,0.767851457735948114620332,0.00639898460516411489492392,0.01,0.278114332428966016415574,0.84625,32.87109375,(0.533236734796296531111681 0.00734275919771980671198486j),(0.52712552106163806813623 0.0365716117181127968045394j),(0.00611121373465846297545127 -0.0292288525203929900925545j),zeta_diagnostic,pass,pass
S06_T00,"[0.8475, 0.84875]","[32.8125, 32.81640625]",50,81,0.0297604285163375768915733,0.0327364713679713345807306,0.0388888888888888888888889,0.00912846037255131199731559,0.00615241752091755430815826,0.765268161848680548640456,0.00636429117056850154566871,0.01,0.277873469083381678997845,0.8475,32.8125,(0.559606484627627116230923 -0.0441245226922292293889859j),(0.54705535682985296106148 -0.0171402254718089852479341j),(0.0125511277977741551694427 -0.0269842972204202441410518j),zeta_diagnostic,pass,pass
S06_T01,"[0.8475, 0.84875]","[32.81640625, 32.8203125]",50,81,0.0297574095713845564373722,0.0327331505285230120811094,0.0388888888888888888888889,0.00913147931750433245151669,0.00615573836036587680777947,0.765190531835602879818142,0.00636364556680313933607502,0.01,0.277873469083381678997845,0.8475,32.81640625,(0.557740101917410529551226 -0.0408229568081202077132536j),(0.545604006046927098943862 -0.0136527782768413925485365j),(0.0121360958704834306073634 -0.0271701785312788151647171j),zeta_diagnostic,pass,pass
S06_T02,"[0.8475, 0.84875]","[32.8203125, 32.82421875]",50,81,0.0297543914202882704185254,0.0327298305623170974603779,0.0388888888888888888888889,0.00913449746860061847036349,0.00615905832657179142851095,0.765112922235984096476367,0.00636300013280466750877838,0.01,0.277873469083381678997845,0.8475,32.8203125,(0.555899131369149916020324 -0.037497496794036906568941j),(0.544180816768656442848375 -0.0101478183367755537790469j),(0.0117183146004934731719487 -0.0273496784572613527898941j),zeta_diagnostic,pass,pass
S06_T03,"[0.8475, 0.84875]","[32.82421875, 32.828125]",50,81,0.0297513740627703692569144,0.0327265114690474061826058,0.0388888888888888888888889,0.00913751482611851963197449,0.00616237741984148270628305,0.765035333042666638034942,0.00636235486851356078639986,0.01,0.277873469083381678997845,0.8475,32.82421875,(0.554083841386474281202413 -0.0341483376846277736752169j),(0.542785959311414183237922 -0.00662558129576073849481681j),(0.011297882075060097964491 -0.0275227563888670351804001j),zeta_diagnostic,pass,pass
S06_T04,"[0.8475, 0.84875]","[32.828125, 32.83203125]",50,81,0.0297483574985526367299891,0.032723193248407900402988,0.0388888888888888888888889,0.00914053139033625215889979,0.00616569564048098848590088,0.764957764248496373056863,0.00636170977387032240975428,0.01,0.277873469083381678997845,0.8475,32.828125,(0.55229449894995381463532 -0.0307756775773830687743756j),(0.541419601969560360431458 -0.00308630435357169587571137j),(0.010874896980393454203862 -0.0276893732238113728986642j),zeta_diagnostic,pass,pass
S06_T05,"[0.8475, 0.84875]","[32.83203125, 32.8359375]",50,81,0.0297453417273569898915569,0.0327198759000926888807126,0.0388888888888888888888889,0.00914354716153189899733199,0.0061690129887962000081763,0.764880215846322597211463,0.0063610648488154841209109,0.01,0.277873469083381678997845,0.8475,32.83203125,(0.550531369579946319375764 -0.0273797176238104321801246j),(0.540081911001441177225945 0.000469773752036097077412949j),(0.0104494585785051421498199 -0.0278494913758465292575375j),zeta_diagnostic,pass,pass
S06_T06,"[0.8475, 0.84875]","[32.8359375, 32.83984375]",50,81,0.0297423267489054789926285,0.0327165594237960268918913,0.0388888888888888888888889,0.00914656213998340989626039,0.00617232946509286199699754,0.764802687828998031239019,0.0063604200932896061462662,0.01,0.277873469083381678997845,0.8475,32.8359375,(0.548794717299469558597797 -0.0239606620201283733099683j),(0.538773050615543902251207 0.00404241276309771617147965j),(0.0100216666839256563465895 -0.028003074783226089481448j),zeta_diagnostic,pass,pass
S06_T07,"[0.8475, 0.84875]","[32.83984375, 32.84375]",50,81,0.0297393125629202874023202,0.0327132438192123161425522,0.0388888888888888888888889,0.00914957632596860148656869,0.00617564506967657274633667,0.764725180189378818916805,0.00635977550723327717962883,0.01,0.277873469083381678997845,0.8475,32.83984375,(0.547084804597106134113651 -0.0205187179974771559826612j),(0.537493182956808520495815 0.0076313709193352196780182j),(0.0095916216402976136178367 -0.0281500889168123756606794j),zeta_diagnostic,pass,pass
S06_T08,"[0.8475, 0.84875]","[32.84375, 32.84765625]",50,81,0.0297362991691237315288126,0.0327099290860361046816939,0.0388888888888888888888889,0.00915258971976515736007629,0.00617895980285278420719503,0.76464769292032452502661,0.00635913109058711436531654,0.01,0.277873469083381678997845,0.8475,32.84375,(0.545401892389947527298415 -0.0170540958116466517415257j),(0.536242468093097275180479 0.0112364049761778365138638j),(0.00915942429685025211793591 -0.0282905007878244882553895j),zeta_diagnostic,pass,pass
S06_T09,"[0.8475, 0.84875]","[32.84765625, 32.8515625]",50,81,0.0297332865672382607403661,0.0327066152239620868144027,0.0388888888888888888888889,0.00915560232165062814852279,0.00618227366492680207448618,0.7645702260146981333237,0.00635848684329176328126522,0.01,0.277873469083381678997845,0.8475,32.84765625,(0.543746239986583947126454 -0.0135670087323208272427914j),(0.535021064001823232793566 0.0148572702229045118434465j),(0.00872517598476071433288747 -0.0284242789552253390862379j),zeta_diagnostic,pass,pass
S06_T10,"[0.8475, 0.84875]","[32.8515625, 32.85546875]",50,81,0.0297302747569864572863918,0.032703302232685103015031,0.0388888888888888888888889,0.00915861413190243160249709,0.00618558665620378587385791,0.764492779465366044507218,0.00635784276528789792215,0.01,0.277873469083381678997845,0.8475,32.8515625,(0.542118105050146642863444 -0.0100576730318386268043408j),(0.533829126556738990642 0.0184937205009073985121141j),(0.00828897849340765222144407 -0.0285513935327460253164548j),zeta_diagnostic,pass,pass
S06_T11,"[0.8475, 0.84875]","[32.85546875, 32.859375]",50,81,0.02972726373809103621858,0.032699990111900139840438,0.0388888888888888888888889,0.00916162515079785267030889,0.00618889877698874904845089,0.764415353265198074192057,0.00635719885651622068251839,0.01,0.277873469083381678997845,0.8475,32.85546875,(0.540517743561409350398451 -0.00652630797347110652361638j),(0.532666809514886633711135 0.0221455082220748723424357j),(0.00785093404652271668731549 -0.0286718161955459788660521j),zeta_diagnostic,pass,pass
S06_T12,"[0.8475, 0.84875]","[32.859375, 32.86328125]",50,81,0.0297242535102748453120842,0.0326966788613023298432926,0.0388888888888888888888889,0.00916463537861404357680469,0.00619221002758655904559627,0.764337947407067450882165,0.00635655511691746233993541,0.01,0.277873469083381678997845,0.8475,32.859375,(0.538945409781955551241505 -0.00297313579921477192312039j),(0.531534264503710034970108 0.0258123843872926390596407j),(0.00741114527824551627139703 -0.0287855201865074109827611j),zeta_diagnostic,pass,pass
S06_T13,"[0.8475, 0.84875]","[32.86328125, 32.8671875]",50,81,0.0297212440732608649867612,0.0326933684805869514854373,0.0388888888888888888888889,0.00916764481562802390212769,0.00619552040830193740345157,0.764260561883850813945288,0.00635591154643238203814085,0.01,0.277873469083381678997845,0.8475,32.86328125,(0.537401356217418231849396 0.000601618282898833152946386j),(0.530431641008330580505612 0.0294940986050614904591871j),(0.00696971520908765134378341 -0.0288924803221626573062408j),zeta_diagnostic,pass,pass
S06_T14,"[0.8475, 0.84875]","[32.8671875, 32.87109375]",50,81,0.0297182354267722082284681,0.0326900589694494290513149,0.0388888888888888888888889,0.00917065346211668066042079,0.00619882991943945983757398,0.76418319668842821158918,0.00635526814500176727021841,0.01,0.277873469083381678997845,0.8475,32.8671875,(0.535885833580798838172288 0.00419772611197714270776355j),(0.529359086358987388018131 0.033190399110230257389836j),(0.00652674722181145015415739 -0.0289926729982531146820725j),zeta_diagnostic,pass,pass
S06_T15,"[0.8475, 0.84875]","[32.87109375, 32.875]",50,81,0.0297152275705321205104147,0.0326867503275853325614562,0.0388888888888888888888889,0.00917366131835676837847419,0.00620213856130355632743272,0.764105851813683098839235,0.00635462491256643386177696,0.01,0.277873469083381678997845,0.8475,32.87109375,(0.534399090755872126132849 0.00781495658792395001046925j),(0.528316745718643074271283 0.036901032782842497200445j),(0.00608234503722905186156615 -0.0290860761949185471899757j),zeta_diagnostic,pass,pass
S07_T00,"[0.84875, 0.85]","[32.8125, 32.81640625]",50,81,0.0296152560947497970490397,0.0325767817042247767539437,0.0388888888888888888888889,0.00927363279413909183984919,0.00631210718466411213494522,0.761535156722137638403878,0.00632017450651417455671037,0.01,0.277632814339600561835845,0.84875,32.8125,(0.560657855835783244983129 -0.0435244747655549055306168j),(0.548167081101829549425991 -0.0166722134063464601592669j),(0.0124907747339536955571385 -0.0268522613592084453713499j),zeta_diagnostic,pass,pass
