sigma,t,N,K,M,q_abs,Q_worst,Q_phase,vertical_tail_upper,K4_norm,tau_norm,rect_norm,C_norm,Cut_exact,V_exact,H_up_qratio,HVec_norm,H_tail,U_current,U_direct_balanced,U_phase_aware,slack_current_Q,slack_direct_Q,slack_phase_Q,slack_current_Qphase,slack_direct_Qphase,slack_phase_Qphase,U_current_over_Q,U_direct_over_Q,U_phase_over_Q,current_pass_Q,direct_pass_Q,phase_pass_Q,current_pass_Qphase,direct_pass_Qphase,phase_pass_Qphase,cos_VVec_minus_K4,cos_tau_minus_K4,cos_rect_minus_K4,cos_C_minus_K4,cos_CutVec_minus_K4,cos_HVec_minus_K4,bottleneck,channel_mode
0.75,45.0,50,9,9,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.338796635645891826027599,0.283881450077649495919258,0.111222444668948016129671,0.148038605523539463908488,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.408831337045014490650285,0.276339543223671597087682,0.261764669280163116806435,-0.342213861738537442850998,-0.209722067917194549288395,-0.195147193973686069007148,-0.28648673380819908236556,-0.153994939986856188802957,-0.13942006604334770852171,6.13699836513115138866852,4.14815394838002522868387,3.92936940458793405147049,no,no,no,no,no,no,0.925183941090921163740483,-0.999981174733457492998944,-0.874744542403910379417301,-0.981483708237597102268844,-0.159459628375924467446085,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,9,15,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.277477219113497368835028,0.283881450077649495919258,0.0300095796961428343988929,0.170126290460861683993312,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.368396137492691492303258,0.217214363188188635441729,0.198072171630614610603731,-0.301778662186214444503971,-0.150596887881711587642442,-0.131454696324137562804444,-0.246051534255876084018533,-0.0948697599513732271570038,-0.0757275683937992023190053,5.5300225023218985938452,3.26062136382207560202867,2.97327646716381274817564,no,no,no,no,no,no,0.987586868118793294119662,-0.999981174733457492998944,-0.956146810807166739647593,-0.981483708237597102268844,0.443726980847297042249844,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,9,25,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.29188061065850284149981,0.283881450077649495919258,0.0108673933500418116921432,0.157177712214112469120771,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.325348648580241639057987,0.185123598595338397862438,0.164175543434262239060577,-0.2587311732737645912587,-0.118506123288861350063151,-0.0975580681277851912612904,-0.203004045343426230773262,-0.0627789953585229895777131,-0.041830940197446830775852,4.88383336479593090959501,2.77890445027626708795955,2.46445159740690245379419,no,no,no,no,no,no,0.925781922971350631808516,-0.999981174733457492998944,-0.986057837815201131836185,-0.981483708237597102268844,-0.84529428798036407023711,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,9,50,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.286539096688036470029933,0.283881450077649495919258,0.00839846766841998519425189,0.160260406029062240032146,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.328570905896590052151442,0.185737366728666342275921,0.165569501032184019469371,-0.261953430590113004352155,-0.119119891422189294476634,-0.0989520257257069716700844,-0.206226302659774643866717,-0.0633927634918509339911959,-0.043224897795368611184646,4.93220291500065206036413,2.7881177705125004970921,2.48537640116911061803298,no,no,no,no,no,no,0.959268211658549054555245,-0.999981174733457492998944,-0.975750739247808846413634,-0.981483708237597102268844,-0.114987296826126571169198,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,9,100,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.284748345636312520499395,0.283881450077649495919258,0.00899330601130152357617079,0.161986591828800821609534,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.332352580125399479283223,0.188058390871286462235228,0.167943455430854209440494,-0.265735104818922431483936,-0.121440915564809414435941,-0.101325980124377161641207,-0.210007976888584070998497,-0.0657137876344710539505031,-0.0455988521940388011557688,4.98896991512204129828038,2.82295884084640510066954,2.5210120116113961187405,no,no,no,no,no,no,0.961209879989977845686057,-0.999981174733457492998944,-0.974967336143047160610632,-0.981483708237597102268844,0.111714457913463215751089,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,10,5,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.264988644759709030584935,0.283881450077649495919258,0.0502333962944135701470181,0.186095649483023356900161,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.418102137535408535025718,0.253407538808621044096703,0.234930218093195608097618,-0.351484662228931487226431,-0.186790063502143996297416,-0.168312742786718560298332,-0.295757534298593126740993,-0.131062935571805635811978,-0.112585614856380199812893,6.27616305799504723804755,3.80391988202505286471235,3.52655541226063156022325,no,no,no,no,no,no,0.997171182640882067142627,-0.999981174733457492998944,-0.934961684313966902992268,-0.981483708237597102268844,0.614547113488678342406374,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,10,9,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.338794711833268494716066,0.283881450077649495919258,0.111232753317232357711903,0.148051218794627954577449,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.40886493196117904897749,0.276362465143044429338876,0.261787983985014195697136,-0.342247456654702001178203,-0.209744989836567381539589,-0.195170508678537147897849,-0.286520328724363640692765,-0.154017861906229021054151,-0.13944338074819878741241,6.13750266097859987308889,4.14849803105904269080668,3.9297193833997070647478,no,no,no,no,no,no,0.925164347405397581415476,-0.999981174733457492998944,-0.874723627430940336958772,-0.981483708237597102268844,-0.159366017998160681197384,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,10,15,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.277475643495204112364124,0.283881450077649495919258,0.0300216524442777483510272,0.170129516823115530805125,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.368414166660473190119704,0.217229662298577396205676,0.198088028285619123989017,-0.301796691353996142320417,-0.150612186992100348406389,-0.13147055297914207618973,-0.246069563423657781834979,-0.0948850590617619879209509,-0.0757434250488037157042915,5.53029313953381264076328,3.26085101993435509681058,2.97351449262082029831052,no,no,no,no,no,no,0.987597612595221983212963,-0.999981174733457492998944,-0.956134169181665157504673,-0.981483708237597102268844,0.443715564470265569476844,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,10,25,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.291878953252424354402431,0.283881450077649495919258,0.0108577534284028505940617,0.157176574823092996716901,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.325336908839152340867433,0.185112821282679964360487,0.164165376298432061335876,-0.258719433532675293068146,-0.1184953459762029165612,-0.0975479009919550135365891,-0.202992305602336932582708,-0.0627682180458645560757616,-0.0418207730616166530511507,4.88365713864753232617755,2.77874267121440904046259,2.46429897775592644029872,no,no,no,no,no,no,0.925812358501767370297295,-0.999981174733457492998944,-0.986050655118055093812618,-0.981483708237597102268844,-0.845701167207128060185443,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,10,50,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.286537469613050216163133,0.283881450077649495919258,0.00840960860067871139483463,0.160261218129823126121416,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.3285835461065326598158,0.185749319761685954565775,0.165582066623542048174052,-0.261966070800055612016514,-0.119131844455208906766488,-0.0989645913170650003747649,-0.206238942869717251531075,-0.0634047165248705462810494,-0.0432374633867266398893265,4.93239265815564939015446,2.78829719840232402702756,2.48556502421884674311503,no,no,no,no,no,no,0.959290149154570696533844,-0.999981174733457492998944,-0.975741291503809657715794,-0.981483708237597102268844,-0.114324267400020800832872,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,10,100,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.284746728729873164929195,0.283881450077649495919258,0.00900533731887666688535674,0.161987528752800890370679,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.33236634115582731806305,0.18807135910286167430556,0.167957026741616209284459,-0.265748865849350270263763,-0.121453883796384626506273,-0.101339551435139161485173,-0.210021737919011909778325,-0.0657267558660462660208347,-0.0456124235048008009997343,4.98917648299878130481461,2.82315350795913417165757,2.52121573159177010238072,no,no,no,no,no,no,0.961230922525220927843921,-0.999981174733457492998944,-0.974957738919800364863079,-0.981483708237597102268844,0.112043722412908864094801,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,11,5,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.264987452417291690217903,0.283881450077649495919258,0.0502368203760460133170832,0.186097704449300377037639,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.418109355438237381954768,0.253413017856530507404246,0.234935817913559796062493,-0.351491880131760334155481,-0.186795542550053459604959,-0.168318342607082748263206,-0.295764752201421973670042,-0.131068414619715099119521,-0.112591214676744387777767,6.27627140648462359325812,3.80400212843088341700951,3.52663947159098633139203,no,no,no,no,no,no,0.997172291465541430385047,-0.999981174733457492998944,-0.934957379550132667931118,-0.981483708237597102268844,0.614550124097068521137773,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,11,9,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.338793187393207843356502,0.283881450077649495919258,0.111235044114108411482719,0.14805538024469720720809,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.408874905510641875153814,0.276368917389989735740332,0.261794504481063832403346,-0.342257430204164827354527,-0.209751442083512687941045,-0.195177029174586784604059,-0.286530302273826466869089,-0.154024314153174327455607,-0.139449901244248424118621,6.13765237468985870359968,4.14859488622978614084982,3.92981726306295816869578,no,no,no,no,no,no,0.925160806716077207932828,-0.999981174733457492998944,-0.87471774672415989723839,-0.981483708237597102268844,-0.159332837067281406188666,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,11,15,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.277474394966310286910666,0.283881450077649495919258,0.0300251770695927361114069,0.170131221860888973997958,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.368420839078780157215898,0.217234891961665827158889,0.198093408367193706936506,-0.301803363772303109416611,-0.150617416655188779359602,-0.131475933060716659137219,-0.246076235841964748931173,-0.0948902887248504188741637,-0.0757488051303782986517809,5.53039329971364939230589,3.26092952280562681080127,2.97359525343545387022904,no,no,no,no,no,no,0.987600529077834074991034,-0.999981174733457492998944,-0.956130614565938214367712,-0.981483708237597102268844,0.443736085410813373455961,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,11,25,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.291877639914424504050731,0.283881450077649495919258,0.0108544127286900588968301,0.157177082176605766981161,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.325334504801287649596114,0.185109987936479942927515,0.164162722467653013133055,-0.258717029494810601796827,-0.118492512630002895128228,-0.0975452471611759653337684,-0.202989901564472241311389,-0.0627653846996645346427899,-0.04181811923083760484833,4.8836210514518883697812,2.77870013963861775625098,2.4642591408998036418774,no,no,no,no,no,no,0.925821360063933328256095,-0.999981174733457492998944,-0.986048635314025029828653,-0.981483708237597102268844,-0.845787830598449221544336,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,11,50,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.286536180309580300219233,0.283881450077649495919258,0.00841246804605659722383497,0.160262276780838451916287,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.328588360003770145676356,0.185753237858079166189646,0.165586158624110823446103,-0.261970884697293097877069,-0.119135762551602118390359,-0.0989686833176337756468163,-0.20624375676695473739163,-0.0634086346212637579049205,-0.0432415553872954151613779,4.93246491993403920880258,2.78835601324595456427366,2.48562644955131318405259,no,no,no,no,no,no,0.959296411986428776134953,-0.999981174733457492998944,-0.975738634867047880000475,-0.981483708237597102268844,-0.11404537740386053322973,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,11,100,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.284745447484017624928539,0.283881450077649495919258,0.00900862788542339708054992,0.161988617829785523237471,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.33237164234580617924306,0.188075738746393037367545,0.167961577183442726373518,-0.265754167039329131443773,-0.121458263439915989568258,-0.101344101876965678574232,-0.210027039108990770958335,-0.0657311355095776290828198,-0.0456169739466273180887933,4.98925605956565768055116,2.82321925112203871421949,2.52128403862090296207596,no,no,no,no,no,no,0.961236915158102035760254,-0.999981174733457492998944,-0.974955040256005442838728,-0.981483708237597102268844,0.112226758663094826138154,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,12,5,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.264986894184099026999557,0.283881450077649495919258,0.0502378001840756176746216,0.18609848165555274653579,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.418111770102686378559551,0.253414774870812481259935,0.234937603672560998984404,-0.351494294796209330760264,-0.186797299564335433460648,-0.168320128366083951185118,-0.295767166865870970274826,-0.13107017163399707297521,-0.112593000435745590699679,6.27630765319673460946615,3.80402850310620532951159,3.52666627775547976870341,no,no,no,no,no,no,0.997172557945075655430103,-0.999981174733457492998944,-0.934956237321064057436303,-0.981483708237597102268844,0.614554552213533183757579,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,12,9,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.338792473677894435871224,0.283881450077649495919258,0.111235460911464056442141,0.148056677785754887296333,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.408877717791963791853772,0.276370631728403060787997,0.261796223670012766480557,-0.342260242485486744054485,-0.209753156421926012988711,-0.19517874836353571868127,-0.286533114555148383569047,-0.154026028491587652503272,-0.139451620433197358195831,6.13769459005915900593331,4.1486206202943906331023,3.92984306993932243891062,no,no,no,no,no,no,0.925160485964820115164557,-0.999981174733457492998944,-0.874716186343229162434172,-0.981483708237597102268844,-0.159321875146853195272019,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,12,15,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.277473810427623751613527,0.283881450077649495919258,0.0300261532421619289417937,0.170131925077237602690073,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.368423113509680359652409,0.21723657135058364868139,0.198095125674817021612703,-0.301805638203203311853122,-0.150619096044106600882103,-0.131477650368339973813416,-0.246078510272864951367683,-0.0948919681137682403966648,-0.0757505224380016133279778,5.53042744136926961511813,3.26095473224069013929378,2.97362103207109585630025,no,no,no,no,no,no,0.987601270318395548388613,-0.999981174733457492998944,-0.956129671377146332385533,-0.981483708237597102268844,0.443748988912769381630747,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,12,25,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.291877025033284623323046,0.283881450077649495919258,0.0108533278432035887654896,0.157177476783456747752187,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.325334148427919474590534,0.185109297657844453567201,0.164162082321298537096063,-0.258716673121442426791247,-0.118491822351367405767914,-0.0975446070148214892967762,-0.202989545191104066305809,-0.0627646944210290452824755,-0.0418174790844831288113378,4.88361570190409275771449,2.77868977781340126915488,2.46424953161407897261499,no,no,no,no,no,no,0.925823888407595082271804,-0.999981174733457492998944,-0.986048099364270903266043,-0.981483708237597102268844,-0.845802098002477266053035,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,12,50,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.2865355766809734035749,0.283881450077649495919258,0.00841314089476324698957583,0.160262818667989294445147,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.328590033269360476050146,0.185754452593936658484247,0.165587420029818242988333,-0.261972557962883428250859,-0.11913697728745961068496,-0.0989699447233411951890457,-0.206245430032545067765421,-0.0634098493571212501995216,-0.0432428167930028347036073,4.93249003745136679336252,2.78837424773850931572821,2.48564538460854278306981,no,no,no,no,no,no,0.95929810382663219338207,-0.999981174733457492998944,-0.975737929943321758832527,-0.981483708237597102268844,-0.113942240564149940343846,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,12,100,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.284744847627840302973934,0.283881450077649495919258,0.00900947205030656482289531,0.161989166323135226295876,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.332373499123752373698483,0.188077131404625908168295,0.167963015548952353681401,-0.265756023817275325899196,-0.121459656098148860369008,-0.101345540242475305882114,-0.210028895886936965413758,-0.0657325281678104998835694,-0.0456184123121369453966761,4.98928393180094807927965,2.82324015642093309300616,2.52130563003521294658028,no,no,no,no,no,no,0.961238529459912603368194,-0.999981174733457492998944,-0.974954324181041730656058,-0.981483708237597102268844,0.112303787990390684298609,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,13,5,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.264986675959093195782591,0.283881450077649495919258,0.050238065538562555392703,0.186098750571484377501438,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.418112531922235970064431,0.253415309141231049943665,0.234938143931756872035069,-0.351495056615758922265144,-0.186797833834754002144378,-0.168320668625279824235783,-0.295767928685420561779706,-0.13107070590441564165894,-0.112593540694941463750344,6.27631908892806616647431,3.80403652308018529116251,3.52667438762745236389776,no,no,no,no,no,no,0.997172614429609264866778,-0.999981174733457492998944,-0.934955955659890202180806,-0.981483708237597102268844,0.614556853107873181238916,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,13,9,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.338792194671682556704997,0.283881450077649495919258,0.111235500048026207788317,0.148057062156763079817663,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.408878466543517912034316,0.276371055235973404655504,0.261796643957279942706109,-0.342260991237040864235029,-0.209753579929496356856217,-0.195179168650802894906822,-0.286533863306702503749591,-0.154026451999157996370778,-0.139452040720464534421384,6.13770582962581438444078,4.14862697759881256593021,3.92984937890352804221257,no,no,no,no,no,no,0.925160612971251515604315,-0.999981174733457492998944,-0.874715801571028776717953,-0.981483708237597102268844,-0.159318453178343656913062,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,13,15,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.277473581919251346938995,0.283881450077649495919258,0.0300264076025412554263221,0.170132182029416859298324,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.368423842247977721580144,0.217237082663142231774169,0.19809564567401514675941,-0.301806366941500673780858,-0.150619607356665183974883,-0.131478170367538098960123,-0.246079239011162313295419,-0.0948924794263268234894443,-0.0757510424371997384746845,5.53043838051540220766271,3.26096240759248380564965,2.97362883781869786109292,no,no,no,no,no,no,0.987601442256645494037478,-0.999981174733457492998944,-0.956129438796830678942842,-0.981483708237597102268844,0.443754655470333946321904,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,13,25,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.291876784663413932152417,0.283881450077649495919258,0.0108529941904270436442307,0.157177660692322557709383,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.325334154302541076428232,0.185109147913933718403137,0.164161945772345352695299,-0.258716678996064028628945,-0.11849167260745667060385,-0.0975444704658683048960126,-0.202989551065725668143507,-0.0627645446771183101184119,-0.0418173425355299444105742,4.883615790088485438632,2.77868752999614241538316,2.46424748186733374997735,no,no,no,no,no,no,0.925824558499829753187321,-0.999981174733457492998944,-0.986047967204061397431412,-0.981483708237597102268844,-0.845802707370467306831139,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,13,50,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.286535340709952706172024,0.283881450077649495919258,0.00841327818969314247430385,0.160263039228546794515817,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.328590577757015377113324,0.185754810449424054039645,0.165587789569117062430987,-0.261973102450538329314037,-0.119137335142947006240358,-0.0989703142626400146317005,-0.206245974520199968828599,-0.0634102072126086457549197,-0.0432431863323016541462621,4.93249821079706018868138,2.78837961953450952773292,2.48565093179112692271955,no,no,no,no,no,no,0.959298531062750730515157,-0.999981174733457492998944,-0.975737756116218866652931,-0.981483708237597102268844,-0.113907094076814436501632,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,13,100,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.284744613131541060250269,0.283881450077649495919258,0.00900967056649118274168875,0.161989388024156341454216,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.332374106938153987517309,0.188077551621831641245428,0.167963447166486116189253,-0.265756631631676939718022,-0.121460076315354593446142,-0.101345971860009068389966,-0.210029503701338579232584,-0.0657329483850162329607033,-0.0456188439296707079045277,4.98929305574926370574376,2.82324646433344103250297,2.52131210907891396991786,no,no,no,no,no,no,0.961238935628044718359624,-0.999981174733457492998944,-0.974954147604181615146538,-0.981483708237597102268844,0.112332269428115733343506,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,14,5,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.264986598793424011920367,0.283881450077649495919258,0.0502381327631687706935746,0.186098837768193533758401,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.418112760126964902201332,0.253415463562546421501499,0.234938299284128464488309,-0.351495284820487854402046,-0.186797988256069373702212,-0.168320823977651416689022,-0.295768156890149493916607,-0.131070860325731013216774,-0.112593696047313056203584,6.27632251452664795405423,3.80403884111032169508357,3.5266767196337446730379,no,no,no,no,no,no,0.997172623621197173020398,-0.999981174733457492998944,-0.934955893338956369237288,-0.981483708237597102268844,0.614557795566703051906698,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,14,9,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.338792096013414847631577,0.283881450077649495919258,0.111235485895248686758251,0.148057170292330765413041,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.408878652027597383935299,0.276371149218763569220816,0.261796735644511322517295,-0.342261176721120336136013,-0.209753673912286521421529,-0.195179260338034274718008,-0.286534048790781975650574,-0.15402654598194816093609,-0.139452132407695914232569,6.1377086139414705778366,4.14862838838163992756101,3.92985075522754749806051,no,no,no,no,no,no,0.925160714948062545419454,-0.999981174733457492998944,-0.874715716435570248734847,-0.981483708237597102268844,-0.159317438337021850775856,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,14,15,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.277473501117322147496557,0.283881450077649495919258,0.0300264687750043803370048,0.170132268830417830620983,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.368424063670018193126845,0.217237230636606328007512,0.198095795331636638711812,-0.301806588363541145327558,-0.150619755330129280208225,-0.131478320025159590912526,-0.246079460433202784842119,-0.0948926273997909197227865,-0.0757511920948212304270872,5.53044170429853047668611,3.26096462883343320329604,2.9736310843406623072834,no,no,no,no,no,no,0.987601476414972143990061,-0.999981174733457492998944,-0.956129387335613357855238,-0.981483708237597102268844,0.443756799933692099893597,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,14,25,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.291876699667187890721886,0.283881450077649495919258,0.010852896660021915642233,0.157177732426855887182992,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.32533418920642263371669,0.185109122118061919874748,0.164161923194592423034032,-0.258716713899945585917404,-0.118491646811584872075462,-0.0975444478881153752347456,-0.202989585969607225431965,-0.0627645188812465115900232,-0.0418173199577770147493072,4.88361631403331217833348,2.77868714277234445766738,2.4642471429509634463719,no,no,no,no,no,no,0.925824723484061069684237,-0.999981174733457492998944,-0.986047937961973505425246,-0.981483708237597102268844,-0.845801799413853146683012,-0.113891066601523948847165,V_exact,zeta_diagnostic
0.75,45.0,50,14,50,0.297301778750680266679375,0.0666174753064770477992868,0.122344603236815408284725,0.000982689218673123697663471,0.123327292455488531982389,0.123928921131205621515363,0.286535257269186370725197,0.283881450077649495919258,0.00841329830557456518962976,0.160263119192558954665739,0.00853924651559205852476184,0.00841329387767017873735135,0.0,0.328590745500216856181996,0.185754910529317636904892,0.165587892297150456806215,-0.261973270193739808382709,-0.119137435222840589105606,-0.0989704169906734090069278,-0.206246142263401447897271,-0.0634103072925022286201672,-0.0432432890603350485214895,4.93250072880304446469351,2.78838112184142107673205,2.48565247384946704698484,no,no,no,no,no,no,0.959298629198165147497016,-0.999981174733457492998944,-0.975737717654840629643205,-0.981483708237597102268844,-0.113895834736520306547766,-0.113891066601523948847165,V_exact,zeta_diagnostic
