subbox_id,sigma,t,cutoff,q_abs,odd_trunc_norm,odd_trunc_over_target,h_qratio,raw_core_sum,continued_odd_target,odd_trunc_vector,channel_mode
S01_T03,0.845,32.83984375,50,0.278355404557171585913974,0.0300315881245538505687977,0.772240837488527586054797,0.00644887928117851095465553,(0.544869141829832866395703 -0.0216091056399500174284726j),(0.53518509822147938707932 0.00681826822177614779334002j),(0.00968404360835347931638303 -0.0284273738617261652218126j),zeta_diagnostic
S01_T03,0.845,32.8411458333333333333333,50,0.278355404557171585913974,0.0300305737004590581255146,0.772214752297518637513231,0.00644866144725976835603126,(0.544300309896619316315619 -0.0204509570129861129104097j),(0.534761514498438574557534 0.00802441373315781068578293j),(0.0095387953981807417580848 -0.0284753707461439235961926j),zeta_diagnostic
S01_T03,0.845,32.8424479166666666666667,50,0.278355404557171585913974,0.0300295593652397428224534,0.772188669391879101148803,0.00644844363242583808092931,(0.543734502823059129514171 -0.0192902778991137958406594j),(0.534341193301256969419122 0.00923234771456487931115303j),(0.00939330952180216009504838 -0.0285226256136786751518124j),zeta_diagnostic
S01_T03,0.845,32.84375,50,0.278355404557171585913974,0.0300285451188855240148622,0.772162588771342046096456,0.00644822583667449102562764,(0.54317173028491781722053 -0.0181270762359076644053868j),(0.533924140515642172545122 0.0104420610527143365876324j),(0.00924758976927564467540835 -0.0285691372886220009930191j),zeta_diagnostic
S01_T04,0.8425,32.84375,50,0.278838175885502278107811,0.0303236630350122968482215,0.779751335186030490382838,0.00653857929747091239187613,(0.540930346045058162599844 -0.0192093264408381007071879j),(0.531593742627190985981726 0.00964119134443643217711264j),(0.00933660341786717661811828 -0.0288505177852745328843006j),zeta_diagnostic
S01_T04,0.8425,32.8450520833333333333333,50,0.278838175885502278107811,0.0303226389116596247270637,0.779725000585533207267352,0.00653835846954045732975664,(0.540365779591416580590047 -0.0180377413078775059844496j),(0.531176563284051870786215 0.0108589840121887260108293j),(0.0091892163073647098038321 -0.0288967253200662319952789j),zeta_diagnostic
S01_T04,0.8425,32.8463541666666666666667,50,0.278838175885502278107811,0.0303216148780242812822905,0.779698668292052947258899,0.0065381376609554179989251,(0.539804282421314846450719 -0.0168636310642348985937435j),(0.530762681677883278877546 0.0120785489643600651238711j),(0.00904160074343156757317332 -0.0289421800285949637176145j),zeta_diagnostic
S01_T04,0.8425,32.84765625,50,0.278838175885502278107811,0.0303205909340957889042156,0.779672338305320286108401,0.00653791687171353515115998,(0.539245864221186188471859 -0.0156870037992840352761032j),(0.530352103650444737960995 0.0132998769832889053225444j),(0.00889376057074145051086481 -0.0289868807825729405986476j),zeta_diagnostic
S01_T04,0.8425,32.8489583333333333333333,50,0.278838175885502278107811,0.0303195670798636716553852,0.779646010625065842567049,0.0065376961018125498988171,(0.538690534656658465284694 -0.0145078676399614156761872j),(0.529944835017124274415836 0.0145229588333824739097916j),(0.00874569963953419086885844 -0.0290308264733438895859788j),zeta_diagnostic
S01_T04,0.8425,32.8502604166666666666667,50,0.278838175885502278107811,0.0303185433153174552702475,0.779619685251020278377792,0.00653747535125020371475823,(0.538138303372399830925204 -0.0133262307507170357442158j),(0.529540881566884303770418 0.0157477852611934427562064j),(0.00859742180551552715478635 -0.0290740160119104785004222j),zeta_diagnostic
S01_T04,0.8425,32.8515625,50,0.278838175885502278107811,0.0303175196404466671548213,0.779593362182914298266832,0.00653725462002423843227985,(0.537589179991964490162801 -0.0121421013334644656206468j),(0.529140249062207746412607 0.0169743469954967652868479j),(0.00844893092975674375019385 -0.0291164483289612309074948j),zeta_diagnostic
S01_T04,0.842916666666666666666667,32.84375,50,0.278757655890502073514837,0.0302742760792970427302211,0.778481384896209670205684,0.00652343221755601734495364,(0.541304691803497685179376 -0.0190283047702049933676458j),(0.531982983239969046348932 0.0097751245669786948765201j),(0.0093217085635286388304447 -0.0288034293371836882441659j),zeta_diagnostic
S01_T04,0.842916666666666666666667,32.8450520833333333333333,50,0.278757655890502073514837,0.0302732536236934358742621,0.778455093180688351052455,0.00652321190114587035386375,(0.540740934178765662344211 -0.01785769984380284398219j),(0.531566372200403856580781 0.0109918633672696185448551j),(0.00917456197836180576342919 -0.0288495632110724625270452j),zeta_diagnostic
S01_T04,0.842916666666666666666667,32.8463541666666666666667,50,0.278757655890502073514837,0.0302722312576610664010034,0.778428803768427421740088,0.0065229916040363300619459,(0.540180243256046188509157 -0.0166845729077648458422365j),(0.531153055952381680443735 0.0122103725793245876447775j),(0.00902718730366450806542214 -0.028894945487089433487014j),zeta_diagnostic
S01_T04,0.842916666666666666666667,32.84765625,50,0.278757655890502073514837,0.0302712089811894737591296,0.778402516659157896663331,0.00652277132622514245337209,(0.53962262870975250957028 -0.0155089320448342267395203j),(0.530743040331914583383774 0.0134306429939083408862213j),(0.0088795883778379261865057 -0.0289395750387425676257416j),zeta_diagnostic
S01_T04,0.842916666666666666666667,32.8489583333333333333333,50,0.278757655890502073514837,0.0302701867942681990668358,0.778376231852610833147207,0.00652255106771005387205669,(0.5390681001935081481321 -0.0143307853752675906482121j),(0.530336331148667627103594 0.0146526653838717310839138j),(0.00873176904484052102850602 -0.0289834507591393217321259j),zeta_diagnostic
S01_T04,0.842916666666666666666667,32.8502604166666666666667,50,0.278757655890502073514837,0.0302691646968867851114978,0.778349949348517331438514,0.00652233082848881102158521,(0.53851666733999278457616 -0.0131501410567856995143371j),(0.529932934185904812571241 0.0158764305042283262676496j),(0.00858373315408797200491844 -0.0290265715610140257819866j),zeta_diagnostic
S01_T04,0.842916666666666666666667,32.8515625,50,0.278757655890502073514837,0.0302681426890347763493408,0.778323669146608534697335,0.00652211060855916096514317,(0.537968339760788228396335 -0.011967007284523580523257j),(0.529532855200435248051499 0.0171019290922311745473641j),(0.00843548456035298034483673 -0.0290689363767547550706211j),zeta_diagnostic
S01_T04,0.843333333333333333333333,32.84375,50,0.278677159147230489809279,0.0302249695525438492302314,0.77721350277969898020595,0.00650832051661989516662931,(0.541678724524231446071439 -0.0188475421775389645401682j),(0.532371887066146285338266 0.0099088755580028822859651j),(0.00930683745808516073317324 -0.0287564177355418468261333j),zeta_diagnostic
S01_T04,0.843333333333333333333333,32.8450520833333333333333,50,0.278677159147230489809279,0.0302239487619740068898438,0.77718725387933160573884,0.00650810071053548116713093,(0.541115774735634537635787 -0.0176779166338682442494697j),(0.53195584372985449799704 0.0111245614320166350111681j),(0.00915993100578003963874663 -0.0288024780658848792606378j),zeta_diagnostic
S01_T04,0.843333333333333333333333,32.8463541666666666666667,50,0.278677159147230489809279,0.0302229280608295484379008,0.777161007278474102688877,0.00650788092370696946576375,(0.540555889069635957081943 -0.0165057721777614921767162j),(0.53154309224237059149517 0.0123420158469816439060988j),(0.00901279682726536558677281 -0.028847788024743136082815j),zeta_diagnostic
S01_T04,0.843333333333333333333333,32.84765625,50,0.278677159147230489809279,0.0302219074491000303537029,0.777134762976857923380933,0.00650766115613211126687833,(0.539999077188644758644955 -0.0153311168853363780390589j),(0.531133638433964727450749 0.0135612296020811034608175j),(0.00886543875468003119420631 -0.0288923464874174814998764j),zeta_diagnostic
S01_T04,0.843333333333333333333333,32.8489583333333333333333,50,0.278677159147230489809279,0.0302208869267750107833439,0.777108520974214563000272,0.00650744140780865813373456,(0.539445348734295910710452 -0.0141539588701746500848299j),(0.530727488108584538330549 0.0147821934786016480419043j),(0.00871786062571137237990254 -0.0289361523487762981267342j),zeta_diagnostic
S01_T04,0.843333333333333333333333,32.8502604166666666666667,50,0.278677159147230489809279,0.0302198664938440495393804,0.777082281270275559584066,0.00650722167873436198843062,(0.538894713327296392570045 -0.0129743062832729452716931j),(0.530324647043801122940624 0.0160048982400098811099163j),(0.00857006628349526962942034 -0.0289792045232828263816093j),zeta_diagnostic
S01_T04,0.843333333333333333333333,32.8515625,50,0.278677159147230489809279,0.0302188461502967081005025,0.77705604386477249401292,0.00650700196890697511183196,(0.538347180567271381444949 -0.0117921673129929259166669j),(0.529925120990755266727238 0.0172293346320290680308052j),(0.00842205957651611471771086 -0.0290215019450219939474722j),zeta_diagnostic
S01_T04,0.84375,32.84375,50,0.278596685648973134077203,0.0301757433237795630859119,0.775947685468617336494878,0.00649324411121389486240511,(0.542052444470160796149997 -0.0186670383450128824471178j),(0.532760454406468538036224 0.0100424445099406567277667j),(0.00929199006369225811377316 -0.0287094828549535391748845j),zeta_diagnostic
S01_T04,0.84375,32.8450520833333333333333,50,0.278596685648973134077203,0.0301747241955326044265371,0.775921479313695542396669,0.00649302481426345582320257,(0.54149030152615536778205 -0.0174983913609199815190854j),(0.532344978173740102373517 0.0112570783980011686912541j),(0.00914532335241526540853272 -0.0287554697589211502103395j),zeta_diagnostic
S01_T04,0.84375,32.8463541666666666666667,50,0.278596685648973134077203,0.0301737051565654135738474,0.775895275454539206184647,0.00649280553652431906547407,(0.540931220127445544741382 -0.0163272285577495697345281j),(0.53193279084977429081805 0.012473478958040576642648j),(0.00899842927767125392333163 -0.0288007075157901463771761j),zeta_diagnostic
S01_T04,0.84375,32.84765625,50,0.278596685648973134077203,0.0301726862068675640100492,0.775869073890880217401264,0.00649258627799424100156259,(0.540375209924451958249209 -0.0151535580049987268054472j),(0.531523898259104914195583 0.0136916369976527110739292j),(0.00885131166534704405362678 -0.0288451950026514378793764j),zeta_diagnostic
S01_T04,0.84375,32.8489583333333333333333,50,0.278596685648973134077203,0.0301716673464286308814288,0.775842874622450508379599,0.0064923670386709784018893,(0.539822280546836782193702 -0.013977387809579382291982j),(0.531118306199967705803463 0.0149115433065521513054291j),(0.00870397434686907639023857 -0.0288889311161315335974111j),zeta_diagnostic
S01_T04,0.84375,32.8502604166666666666667,50,0.278596685648973134077203,0.0301706485752381909980232,0.775816677648982054234882,0.00649214781855228839488275,(0.539272441603350045254518 -0.012798726115769154170502j),(0.530716020444246369331649 0.0161331886566506828783291j),(0.00855642115910367592286859 -0.0289319147724198370488311j),zeta_diagnostic
S01_T04,0.84375,32.8515625,50,0.278596685648973134077203,0.0301696298932858228332903,0.775790482970206872856036,0.006491928617635928466908,(0.538725702681676033296897 -0.0116175811051615148658571j),(0.53031704673741885138185 0.0173565638021339183804433j),(0.00840865594425718191504693 -0.0289741449072954332463003j),zeta_diagnostic
S01_T04,0.844166666666666666666667,32.84375,50,0.278516235389017552317387,0.0301265972622442970836553,0.774683929600567639293993,0.00647820291808851654058891,(0.542425851903972484349042 -0.0184867929551934663430354j),(0.53314868556140676698327 0.0101758316150344214109499j),(0.0092771663425657173657721 -0.0286626245702278877539853j),zeta_diagnostic
S01_T04,0.844166666666666666666667,32.8450520833333333333333,50,0.278516235389017552317387,0.0301255797936137539926618,0.774657766121496531239876,0.00647798412908310475744367,(0.541864514814244096566361 -0.0173191237081976798878079j),(0.532733775833121533524641 0.0113894144566061527699392j),(0.00913073898112256304172005 -0.0287085381648038326577471j),zeta_diagnostic
S01_T04,0.844166666666666666666667,32.8463541666666666666667,50,0.278516235389017552317387,0.0301245624141175996527864,0.774631604934452562500221,0.0064777653592444993773961,(0.541306236694618511813412 -0.0161489417316466512867078j),(0.532322152076241045043155 0.0126047621030230692385029j),(0.00898408461837746677025766 -0.0287537038346697205252107j),zeta_diagnostic
S01_T04,0.844166666666666666666667,32.84765625,50,0.278516235389017552317387,0.0301235451237454245214764,0.774605446039168059123679,0.00647754660857046200862411,(0.540751027183543684891536 -0.0149762550884218355104594j),(0.531913820109568309217225 0.0138218653702818248707013j),(0.00883720707397537567431083 -0.0287981204587036603811607j),zeta_diagnostic
S01_T04,0.844166666666666666666667,32.8489583333333333333333,50,0.278516235389017552317387,0.0301225279224868207175505,0.774579289435375389879869,0.00647732787705875461655465,(0.540198895898724732859033 -0.0138010718787703775615297j),(0.531508785725632684872397 0.0150407150565171146973969j),(0.0086901101730920479866363 -0.0288417869352874922589266j),zeta_diagnostic
S01_T04,0.844166666666666666666667,32.8502604166666666666667,50,0.278516235389017552317387,0.0301215108103313820208694,0.774553135122806966250927,0.00647710916470713952379305,(0.539649852436970462207611 -0.0126234002402559794333239j),(0.531107054690635982281285 0.0162613019420780603615924j),(0.00854279774633447992632647 -0.0288847021823340397949164j),zeta_diagnostic
S01_T04,0.844166666666666666666667,32.8515625,50,0.278516235389017552317387,0.0301204937872687038720074,0.774526983101195242423049,0.00647689047151337941005234,(0.539103906374039986309584 -0.0114432483477090955243091j),(0.530708632744398787849635 0.0174836167896047590265337j),(0.00839527362964119845994848 -0.0289268651373138545508428j),zeta_diagnostic
S01_T04,0.844583333333333333333333,32.84375,50,0.278435808360653228881422,0.0300775312373910828177465,0.773422231818627843884911,0.00646319685419292942027484,(0.542798947088138817023058 -0.0183068056910407697483914j),(0.533536580831157317461892 0.0103090370653375034302715j),(0.00926236625698149956116535 -0.028615842756378273178663j),zeta_diagnostic
S01_T04,0.844583333333333333333333,32.8450520833333333333333,50,0.278435808360653228881422,0.0300765154256748927229917,0.77339611094592581287693,0.00646297857194640081118164,(0.542238414863600611856783 -0.0171401133593337963270271j),(0.533122237008784467583016 0.0115215697990262425846633j),(0.00911617785481614427376752 -0.0286616831583600389116904j),zeta_diagnostic
S01_T04,0.844583333333333333333333,32.8463541666666666666667,50,0.278435808360653228881422,0.0300754997029479489643052,0.773369992361518687653562,0.00646276030882228661957456,(0.541680939036080750254465 -0.0159709113837626340359145j),(0.532711176223143365040099 0.0127358654722633272248318j),(0.00896976281293738521436563 -0.0287067768560259612607463j),zeta_diagnostic
S01_T04,0.844583333333333333333333,32.84765625,50,0.278435808360653228881422,0.0300744840691998589467555,0.773343876065139230059427,0.00646254206481835363733762,(0.541126529232070235170776 -0.0147992078205980755625388j),(0.532303404287311756623943 0.0139519149094404298585128j),(0.00882312494475847854683298 -0.0287511227300385054210516j),zeta_diagnostic
S01_T04,0.844583333333333333333333,32.8489583333333333333333,50,0.278435808360653228881422,0.030073468524420231734078,0.773317762056520244590576,0.00646232383993236901277671,(0.540575195057332842480375 -0.013625010763427512574971j),(0.531898926988118146022295 0.0151697089171045393318192j),(0.00867626806921469645808037 -0.0287947196805320519067902j),zeta_diagnostic
S01_T04,0.844583333333333333333333,32.8502604166666666666667,50,0.278435808360653228881422,0.0300724530685986780483461,0.773291650335394578386044,0.00646210563416210025054899,(0.540026946096751862889538 -0.0124483283431058310732819j),(0.531497750086087946447284 0.0163892382840342747751484j),(0.00852919601066391644225319 -0.0288375666271401058484303j),zeta_diagnostic
S01_T04,0.844583333333333333333333,32.8515625,50,0.278435808360653228881422,0.030071437701724810269644,0.773265540901495121219416,0.00646188744750531521159245,(0.539481791914176934119583 -0.0112691687277056361851432j),(0.531099879315389857437154 0.0176104937813163626614967j),(0.00838191259878707668242945 -0.0288796625090219988466399j),zeta_diagnostic
S01_T04,0.845,32.84375,50,0.278355404557171585913974,0.0300285451188855240148622,0.772162588771342046096456,0.00644822583667449102562764,(0.54317173028491781722053 -0.0181270762359076644053868j),(0.533924140515642172545122 0.0104420610527143365876324j),(0.00924758976927564467540835 -0.0285691372886220009930191j),zeta_diagnostic
S01_T04,0.845,32.8450520833333333333333,50,0.278355404557171585913974,0.0300275309613860227149387,0.772136510435640584098425,0.00644800806000349844221194,(0.542612001937708907134402 -0.0169613599983531049154903j),(0.533510362001239648601595 0.0116535446162679976978501j),(0.00910163993646925853280666 -0.0286149046146211026133404j),zeta_diagnostic
S01_T04,0.845,32.8463541666666666666667,50,0.278355404557171585913974,0.0300265168927308615915034,0.772110434384507869495801,0.00644779030241063193850522,(0.542055327416540647434722 -0.0157931371987992241364864j),(0.533099863591578262070972 0.0128667892559082596015223j),(0.00895546382496238536375022 -0.0286599264547074837380088j),zeta_diagnostic
S01_T04,0.845,32.84765625,50,0.278355404557171585913974,0.0300255029129096649696708,0.772084360617677099220106,0.00644757256389366347799745,(0.541501716335962791814367 -0.0146224158869111121245552j),(0.532692651094016035736186 0.014081785804414015476176j),(0.00880906524194675607818099 -0.0287042016913251276007312j),zeta_diagnostic
S01_T04,0.845,32.8489583333333333333333,50,0.278355404557171585913974,0.0300244890219120588305222,0.772058289134881512784858,0.00644735484445036537977511,(0.540951178289813468621657 -0.0134492041496214355292883j),(0.532288730289686132122863 0.0152985250767367334288967j),(0.00866244800012733649879399 -0.028747729226358168958185j),zeta_diagnostic
S01_T04,0.845,32.8502604166666666666667,50,0.278355404557171585913974,0.030023475219727670810778,0.772032219935854392277148,0.00644713714407851031845087,(0.540403722851066137190915 -0.0122735101110813613383933j),(0.53188810693344305840285 0.0165169978700766988204742j),(0.00851561591762307878806481 -0.0287905079811580601588674j),zeta_diagnostic
S01_T04,0.845,32.8515625,50,0.278355404557171585913974,0.0300224615063461302024696,0.772006153020329062349219,0.00644691946277587132409323,(0.539859359571676634445741 -0.0110953419326108110543313j),(0.531490786753809095260434 0.0177371949639594195417551j),(0.0083685728178675391853067 -0.0288325368965702305960864j),zeta_diagnostic
S01_T05,0.8425,32.8515625,50,0.278838175885502278107811,0.0303175196404466671548213,0.779593362182914298266832,0.00653725462002423843227985,(0.537589179991964490162801 -0.0121421013334644656206468j),(0.529140249062207746412607 0.0169743469954967652868479j),(0.00844893092975674375019385 -0.0291164483289612309074948j),zeta_diagnostic
S01_T05,0.8425,32.8528645833333333333333,50,0.278838175885502278107811,0.0303164960552408363863657,0.779567041420478649935119,0.00653703390813239624504175,(0.537043174117638547207593 -0.0109554876275302520057848j),(0.528742943239044369037985 0.0182026347473666767183369j),(0.00830023087859417816960745 -0.0291581223748969287241218j),zeta_diagnostic
S01_T05,0.8425,32.8541666666666666666667,50,0.278838175885502278107811,0.0303154725596894937130496,0.779540722963444124049846,0.00653681321557241970699574,(0.536500295330285950910956 -0.00976639790960264503140518j),(0.528348969806757352336209 0.0194326392102538568791581j),(0.00815132552352859857474689 -0.0291990371198565019105633j),zeta_diagnostic
S01_T05,0.8425,32.85546875,50,0.278838175885502278107811,0.0303144491537821715536203,0.779514406811541554235951,0.00653659254234205173231441,(0.53596055318919453957536 -0.00857484049367964966636765j),(0.527958334448070085413983 0.0206643510600627549445381j),(0.00800221874112445416137697 -0.0292391915537424046109057j),zeta_diagnostic
S01_T05,0.8425,32.8567708333333333333333,50,0.278838175885502278107811,0.0303134258375084039970739,0.779488092964501817067616,0.00653637188843903559531984,(0.535423957231922188490514 -0.00738082373101640170309985j),(0.527571042819013187451099 0.0218977609552290754157179j),(0.00785291441290900103941461 -0.0292785846862454771188177j),zeta_diagnostic
S01_T05,0.8425,32.8580729166666666666667,50,0.278838175885502278107811,0.0303124026108577268023244,0.779461781422055832059771,0.00653615125386111493041231,(0.534890516974143063313974 -0.00618435601007186838674327j),(0.527187100548871757084016 0.0231328595367974246718984j),(0.00770341642527130622995746 -0.0293172155468692930586417j),zeta_diagnostic
S01_T05,0.8425,32.859375,50,0.278838175885502278107811,0.0303113794738196773978733,0.779435472183934561659599,0.00653593063860603373199915,(0.534360241909493982415348 -0.00498544575645487376367786j),(0.526806513240132850009465 0.0243696374284991174215978j),(0.00755372866936113240588318 -0.0293550831849539911852756j),zeta_diagnostic
S01_T05,0.842916666666666666666667,32.8515625,50,0.278757655890502073514837,0.0302681426890347763493408,0.778323669146608534697335,0.00652211060855916096514317,(0.537968339760788228396335 -0.011967007284523580523257j),(0.529532855200435248051499 0.0171019290922311745473641j),(0.00843548456035298034483673 -0.0290689363767547550706211j),zeta_diagnostic
S01_T05,0.842916666666666666666667,32.8528645833333333333333,50,0.278757655890502073514837,0.0302671207707017189051102,0.778297391246615628988547,0.00652189040791885112544493,(0.537423127046224482909592 -0.0107813922909799588478362j),(0.52913609992255954266191 0.0183291518674497320681216j),(0.00828702712366494024768208 -0.0291105441584296909159577j),zeta_diagnostic
S01_T05,0.842916666666666666666667,32.8541666666666666666667,50,0.278757655890502073514837,0.0302660989418771605717407,0.778271115648269843273333,0.00652167022656562928466257,(0.536881038765225906452135 -0.00959330434596601589476784j),(0.528742674056016425953357 0.0195580895318469533885707j),(0.00813836470920948049877794 -0.0291513938778129692833385j),zeta_diagnostic
S01_T05,0.842916666666666666666667,32.85546875,50,0.278757655890502073514837,0.0302650772025506508100268,0.77824484235130244940069,0.00652145006449724358435474,(0.536342084465157473172139 -0.00840275175655347308141521j),(0.52835258327792959401314 0.0207887327698565436148707j),(0.0079895011872278791589991 -0.0291914845264100166962859j),zeta_diagnostic
S01_T05,0.842916666666666666666667,32.8567708333333333333333,50,0.278757655890502073514837,0.0302640555527117407482925,0.77821857135544476209895,0.00652122992171144252539558,(0.535806273671671136531359 -0.00720974286702200119039573j),(0.527965833238754782586522 0.0220210722484603716205425j),(0.00784044043291635394483722 -0.0292308151154823728109382j),zeta_diagnostic
S01_T05,0.842916666666666666666667,32.8580729166666666666667,50,0.278757655890502073514837,0.0302630339923499831820614,0.778192302660428138967293,0.00652100979820597496790365,(0.535273615888552298628985 -0.00601428605880595536403253j),(0.527582429562227067710713 0.0232550986172660436811568j),(0.00769118632632523091827201 -0.0292693846760719990451893j),zeta_diagnostic
S01_T05,0.842916666666666666666667,32.859375,50,0.278757655890502073514837,0.0302620125214549325737271,0.778166036265983980467268,0.00652078969397859013117083,(0.534744120597566388462116 -0.00481638975044043581569363j),(0.527202377845308394353302 0.0244908025085846368512375j),(0.00754174275225799410881472 -0.0293071922590250726669312j),zeta_diagnostic
S01_T05,0.843333333333333333333333,32.8515625,50,0.278677159147230489809279,0.0302188461502967081005025,0.77705604386477249401292,0.00650700196890697511183196,(0.538347180567271381444949 -0.0117921673129929259166669j),(0.529925120990755266727238 0.0172293346320290680308052j),(0.00842205957651611471771086 -0.0290215019450219939474722j),zeta_diagnostic
S01_T05,0.843333333333333333333333,32.8528645833333333333333,50,0.278677159147230489809279,0.0302178258961225496112041,0.777029808757436990002391,0.00650678227832425014350035,(0.537802760032610532881768 -0.0106075501850107428210553j),(0.52952891567410388738953 0.018455493382715991817041j),(0.00827384435850664549223816 -0.0290630435677267346380963j),zeta_diagnostic
S01_T05,0.843333333333333333333333,32.8541666666666666666667,50,0.278677159147230489809279,0.0302168057313111388814533,0.777003575948000714094513,0.00650656260698394008162287,(0.537261461280314357625639 -0.00942046316226582488816573j),(0.529136036791966706303317 0.0196833652025379711326236j),(0.00812542448834765132232183 -0.0291038283648037960207894j),zeta_diagnostic
S01_T05,0.843333333333333333333333,32.85546875,50,0.278677159147230489809279,0.0302157856558520423863627,0.776977345436195375649326,0.00650634295488379828294097,(0.536723293845840698077166 -0.0082309145449089952665395j),(0.528746490015873146253497 0.0209129407844500398946195j),(0.00797680382996755182366893 -0.029143855329359035161159j),zeta_diagnostic
S01_T05,0.843333333333333333333333,32.8567708333333333333333,50,0.278677159147230489809279,0.0302147656697348282658602,0.776951117221752726836404,0.00650612332202157846267954,(0.536188267242951307440681 -0.00703891267024991406627666j),(0.528360280990709455970509 0.0221442108039722878023095j),(0.00782798625224185147017215 -0.0291831234742222018685862j),zeta_diagnostic
S01_T05,0.843333333333333333333333,32.8580729166666666666667,50,0.278677159147230489809279,0.0302137457729490663243594,0.776924891304404562626385,0.006505903708395034694476,(0.535656390963558534672444 -0.00584446591270384771090564j),(0.527977415334666061964352 0.0233771659192673611234976j),(0.00767897562889247270809246 -0.0292216318319712088344032j),zeta_diagnostic
S01_T05,0.843333333333333333333333,32.859375,50,0.278677159147230489809279,0.0302127259654843280304307,0.776898667683882720782504,0.00650568411400192141030935,(0.535127674477572118338375 -0.00464758268373776500212362j),(0.527597898639185148147657 0.0246117967712181230659926j),(0.00752977583838697019071783 -0.0292593794549558880681162j),zeta_diagnostic
S01_T05,0.84375,32.8515625,50,0.278596685648973134077203,0.0301696298932858228332903,0.775790482970206872856036,0.006491928617635928466908,(0.538725702681676033296897 -0.0116175811051615148658571j),(0.53031704673741885138185 0.0173565638021339183804433j),(0.00840865594425718191504693 -0.0289741449072954332463003j),zeta_diagnostic
S01_T05,0.84375,32.8528645833333333333333,50,0.278596685648973134077203,0.0301686113005611065237804,0.77576429058585702489721,0.00649170943591965646219578,(0.538182073348279785134492 -0.0104339609966152847512445j),(0.529921390798503839085681 0.0185816594795380810416556j),(0.0082606825497759460488109 -0.0290156204761533657929001j),zeta_diagnostic
S01_T05,0.84375,32.8541666666666666666667,50,0.278596685648973134077203,0.0301675927970536238688068,0.775738100495664613769318,0.00649149027340123058277175,(0.537641563148253684761416 -0.0092478740462034531339668j),(0.52952905832000748332076 0.0198084664078269504338276j),(0.0081125048282462014406564 -0.0290563404540304035677944j),zeta_diagnostic
S01_T05,0.84375,32.85546875,50,0.278596685648973134077203,0.0301665743827529583301171,0.775711912699361785631582,0.00649127113007840938838564,(0.537104181605164153155163 -0.00805932854716132676017915j),(0.529140054967870348021688 0.0210369752884689696084409j),(0.00796412663729380513347555 -0.02909630383563029636862j),zeta_diagnostic
S01_T05,0.84375,32.8567708333333333333333,50,0.278596685648973134077203,0.0301655560576486950315638,0.775685727196680729383069,0.00649105200594895179644051,(0.536569938220898442753201 -0.00686833282983400588656011j),(0.528754386381414586080902 0.0222671768055145130036972j),(0.00781555183948385667229863 -0.0291355096353485188902573j),zeta_diagnostic
S01_T05,0.84375,32.8580729166666666666667,50,0.278596685648973134077203,0.0301645378217304207587761,0.775659543987353676654241,0.00649083290101061708192198,(0.536038842475511537707087 -0.00567489526162318798168148j),(0.528372058173291342332392 0.0234990616256733144512577j),(0.00766678430222019537469498 -0.0291739568872965024329392j),zeta_diagnostic
S01_T05,0.84375,32.859375,50,0.278596685648973134077203,0.0301635196749877239588306,0.775633363071112901798501,0.00649061381526116487732752,(0.535510903827073163018946 -0.00447902424693329913470738j),(0.52799307592942838410929 0.0247326203983920546112725j),(0.00751782789764477890965625 -0.0292116446453253537459799j),zeta_diagnostic
S01_T05,0.844166666666666666666667,32.8515625,50,0.278516235389017552317387,0.0301204937872687038720074,0.774526983101195242423049,0.00647689047151337941005234,(0.539103906374039986309584 -0.0114432483477090955243091j),(0.530708632744398787849635 0.0174836167896047590265337j),(0.00839527362964119845994848 -0.0289268651373138545508428j),zeta_diagnostic
S01_T05,0.844166666666666666666667,32.8528645833333333333333,50,0.278516235389017552317387,0.030119476853288383371924,0.774500833370272715278047,0.00647667179747523731208254,(0.538561067264489436230271 -0.0102606244131764565109455j),(0.530313525600307013688889 0.0187076503441049948935765j),(0.00824754166418242254138247 -0.028968274757281451404522j),zeta_diagnostic
S01_T05,0.844166666666666666666667,32.8541666666666666666667,50,0.278516235389017552317387,0.0301184600083800192816349,0.774474685929771924384897,0.0064764531425904766236001,(0.538021344641518768001332 -0.00907553668586992169809524j),(0.529921738945258672573673 0.0199333933330311126652624j),(0.00809960569626009542765844 -0.0290089300189010343633577j),zeta_diagnostic
S01_T05,0.844166666666666666666667,32.85546875,50,0.278516235389017552317387,0.0301174432525332120218838,0.774448540779425451991299,0.0064762345068568610952172,(0.537484748016818669451944 -0.00788799345211465988037907j),(0.529533278439610878780686 0.0211608364663570522875005j),(0.00795146957720779067125837 -0.0290488299184717121678796j),zeta_diagnostic
S01_T05,0.844166666666666666666667,32.8567708333333333333333,50,0.278516235389017552317387,0.0301164265857375636728143,0.774422397918965923015224,0.00647601589027215483437118,(0.536951286880417569695898 -0.00669800303529665876276402j),(0.529148149717127075303448 0.0223899704366555443032074j),(0.0078031371632904943924498 -0.0290879734719522030659714j),zeta_diagnostic
S01_T05,0.844166666666666666666667,32.8580729166666666666667,50,0.278516235389017552317387,0.030115410007982677973641,0.774396257348126005036483,0.00647579729283412230525394,(0.53642097070052875437369 -0.00550557379580956300348449j),(0.528766358384924487935441 0.0236207859191754651482248j),(0.00765461231560426643824878 -0.0291263597149850281517093j),zeta_diagnostic
