t,sigma,r,residual_margin,cleared_margin,external_ratio,lower_factor_ratio,total_ratio,quarter_surplus_ratio,genuine_ratio,continued_ratio,horizontal_pressure_ratio,cutoff_pressure_ratio,canonical_closed_ratio,factorization_error,direct_abs,bracket_abs,rectangular_abs,central_ref_abs,cutoff_budget,horizontal_upper,lower_factor_upper,tail_gap_budget,central_ref_delta
18.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,24.350854448335717,6.2083217118769,30.559176160212616,-29.809176160212616,7.287154977523955,7.287154977523955,0.0,9.77654449328781,34.76747115941397,9.473559806558736e-16,0.08973378812606547,0.4318392124415364,0.44872784189180315,0.3058659762922423,0.27771794346012363,0.0,1.3476280027375105,0.1278603014131883,4.710056486931357e-10
18.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,26.579156549605433,9.13564105388258,35.71479760348801,-34.96479760348801,8.470283532561783,8.470283532561783,0.0,9.638589484481864,35.58261374837178,3.314002943249781e-16,0.07056233120033965,0.38777686809354284,0.3832909061773832,0.3555257916360948,0.2737991169911279,0.0,1.9830553696368594,0.1967423007151395,4.700730009231692e-10
19.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,28.0387772044797,11.24935394362883,39.28813114810853,-38.53813114810853,9.341140982431146,9.341140982431146,0.0,9.356495239617407,35.69556994869928,2.7755575615628914e-16,0.05125265866568791,0.3425492576181561,0.31233454162015495,0.3920785567326553,0.26578579146496883,0.0,2.4418748078305854,0.25700028022258453,4.691322297316053e-10
19.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,28.32613725494722,12.336175286849773,40.66231254179699,-39.91231254179699,9.669757576777988,9.669757576777988,0.0,8.986622101391246,35.27196709442572,7.899375304297577e-16,0.055645283813282855,0.29780834839726744,0.24226516570404752,0.4058716811777568,0.255278970025161,0.0,2.6777889476045296,0.30137750234033966,4.68184488629567e-10
19.5,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,27.432443691337024,12.451816574535789,39.88426026587281,-39.13426026587281,9.427037907698034,9.427037907698034,0.0,8.578367875940948,34.34701508100139,2.966732183033997e-16,0.08562589749649147,0.25491861839164864,0.179777980529887,0.39568393454996437,0.24368187414135406,0.0,2.702890971112777,0.3262004558305444,4.672279844289589e-10
19.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,25.505013739030602,11.745930450814576,37.25094418984518,-36.50094418984518,8.668587700285302,8.668587700285302,0.0,8.167838338459996,32.60410928895871,4.880958247318871e-16,0.12177433262438485,0.21485354240874607,0.1323769029383449,0.3638492728919009,0.23202014448246275,0.0,2.5496656791227217,0.32963418271917017,4.662654431726928e-10
20.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,22.737140005589318,10.404253988387035,33.14139399397635,-32.39139399397635,7.4786760409504485,7.4786760409504485,0.0,7.779787923688421,30.02176690215019,4.4160213306930487e-16,0.15524521286058915,0.17814685068107594,0.1086538283915455,0.31390474824455467,0.22099696924675452,0.0,2.2584306472908198,0.31172352983733614,4.6529491889324816e-10
20.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.32770757696257,8.646263686877255,27.973971263839825,-27.223971263839825,5.948317124464744,5.948317124464744,0.0,7.431073328033083,26.718293832629314,3.602883265548576e-16,0.18301552856958972,0.14491821928976578,0.11161258099270462,0.24967052713739152,0.21109118909852131,0.0,1.876827201334842,0.2752293071501748,4.6431679831249987e-10
20.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.464695471991536,6.775099443382528,22.239794915374063,-21.489794915374063,4.166469426537856,4.166469426537856,0.0,7.131756618915823,22.85719329312378,8.886119947416683e-16,0.2045106878851642,0.11500073829925345,0.13187586537336843,0.17488049077732007,0.20258863270383934,0.0,1.4706573136773446,0.22784436556633528,4.6333347692010304e-10
20.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,11.319753008125659,5.329644777812662,16.64939778593832,-15.89939778593832,2.2172983466659626,2.2172983466659626,0.0,6.885156314793735,18.617088331616486,1.2794688166302258e-16,0.22028414433723734,0.08822793237145073,0.1588969108343439,0.09306733912287375,0.19558356773794602,0.0,1.1568953544214293,0.18821649757321368,4.62342397160501e-10
21.0,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,7.051079397253072,5.162887751667499,12.21396714892057,-11.46396714892057,0.18106376724904616,0.18106376724904616,0.0,6.688951862754979,14.187108241008202,2.7755575615628914e-16,0.2310978749927508,0.06507014324162011,0.18714106719752394,0.007599844673483034,0.19001007528820218,0.0,1.1206977395883355,0.1902853999660926,4.6134522088152945e-10
21.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,10.267239089902507,6.5109523990629095,16.778191488965415,-16.028191488965415,1.8652408822366828,1.8652408822366828,0.0,6.536757325429141,17.254945777234333,4.2276033262255756e-16,0.2374113625093524,0.04820776224799573,0.2136510306078799,0.07829032389529013,0.1856867528769949,0.0,1.4133194419809607,0.24889827123075908,4.603416172281278e-10
21.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,14.115948202025965,8.641707371971322,22.757655573997287,-22.007655573997287,3.8483290772154977,3.8483290772154977,0.0,6.419290047594971,21.140088314421302,3.3537189618722464e-16,0.23948073363339675,0.04433078175189563,0.2364382258293589,0.16152708895677836,0.18234991225336128,0.0,1.8758381711522116,0.34054698741460226,4.593326876158381e-10
21.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,17.72342991685789,10.960725624388742,28.684155541246632,-27.934155541246632,5.698767748974844,5.698767748974844,0.0,6.325894418908202,25.06072893764107,4.126162952233366e-16,0.23796464082231295,0.05633814083383629,0.25433025697672623,0.23919611516141995,0.1796968642418821,0.0,2.37922283464967,0.4425769996082917,4.58316472218272e-10
22.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,20.949596200325352,13.169104857426644,34.118701057752,-33.368701057752,7.351483055329386,7.351483055329386,0.0,6.246630089666577,28.76357976089581,4.613190423717512e-16,0.23458648410222802,0.0774726965054227,0.26719005834754733,0.3085660383029513,0.1774452377575099,0.0,2.8585913070360887,0.5416110247306523,4.572945700138763e-10
22.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,23.668111259624915,15.097482871627133,38.765594131252044,-38.015594131252044,8.747131467202406,8.747131467202406,0.0,6.173848325220102,32.06744976809284,3.775166431889533e-16,0.23224767572591667,0.10231330731489846,0.27589929334681135,0.36714601435326233,0.17537775860295257,0.0,3.27718047370707,0.6287238173029475,4.562680177360195e-10
22.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,25.769705708498794,16.632297068162856,42.40200277666165,-41.65200277666165,9.833406314296873,9.833406314296873,0.0,6.102893079905051,34.88401349907388,3.973993651728112e-16,0.23411526405919297,0.12843974847364992,0.2818957695833403,0.41274055950195765,0.17336216456355213,0.0,3.610339527996048,0.697265597142959,4.552355830040185e-10
22.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,27.165139954875308,17.69142802854416,44.85656798341947,-44.10656798341947,10.566341406628228,10.566341406628228,0.0,6.032457141618849,37.13400670352588,1.734723475976807e-17,0.24192535576450896,0.1544974779866148,0.2863779981248152,0.44350426746016924,0.1713613222475418,0.0,3.8402429716345394,0.7422999462287777,4.541938744254505e-10
23.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,27.788602442394335,18.217165237014484,46.00576767940882,-45.25576767940882,10.912015768528384,10.912015768528384,0.0,5.964570905337568,38.70530657560839,7.065416064076988e-16,0.2548689859483417,0.1794093010871218,0.2895844364780074,0.4580133627803451,0.16943290818035994,0.0,3.954363698152345,0.7605880723457894,4.531543728684868e-10
23.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,27.599999274639806,18.174795656862894,45.7747949315027,-45.0247949315027,10.848080963318345,10.848080963318345,0.0,5.903837348003112,39.46464012441658,6.713178136967714e-16,0.2702123761789078,0.20212871639711735,0.2906136667078535,0.45532980772011383,0.16770767707712883,0.0,3.9451666179547606,0.7506924475845996,4.5210350544493675e-10
23.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,26.586299535223873,17.553488791354553,44.139788326578426,-43.389788326578426,10.365057259610456,10.365057259610456,0.0,5.856185016002959,39.29755766937961,5.79553433516819e-16,0.2849566682295839,0.22156611102728532,0.2879085634894753,0.43505570662543575,0.1663540385136009,0.0,3.810300776732277,0.7130669092456926,4.510466208919079e-10
23.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,24.763415709662766,16.36954453756145,41.13296024722422,-40.38296024722422,9.467882776098635,9.467882776098635,0.0,5.827650157465493,38.140584292788,3.6638411145107034e-16,0.2970818013118794,0.23658086311203422,0.2800691661891293,0.3973983286569117,0.1655434615008955,0.0,3.5533043606091512,0.6501263760410495,4.4998982072673937e-10
24.0,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,22.177562013549615,14.671796016499288,36.849358030048904,-36.099358030048904,8.177241469071523,8.177241469071523,0.0,5.823079075406566,35.989481374324136,9.918492907659913e-16,0.30577369413320177,0.2460070484596173,0.266515833838813,0.34322584781431575,0.1654136128095031,0.0,3.184777477697684,0.5662680540735119,4.4892931773318804e-10
24.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,18.905422563339155,12.551323732348017,31.45674629568717,-30.70674629568717,6.530397744777764,6.530397744777764,0.0,5.84462707378363,32.88765934840286,5.835275607609835e-16,0.3108414233049027,0.24870020882303787,0.2477052382915964,0.2741023743757125,0.16602571719864273,0.0,2.7244907912516148,0.4678983306613318,4.4786309072090487e-10
24.5,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,15.055753681855684,10.165633320483622,25.221387002339306,-24.471387002339306,4.582466424390971,4.582466424390971,0.0,5.89082083307374,28.90936489054307,5.185169430563076e-16,0.3118552981674094,0.24359969898906617,0.2248607554797277,0.19234125952389314,0.16733792273706677,0.0,2.2066337351747167,0.36377750922138746,4.467911663794171e-10
24.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,10.77277959049826,7.803548138285251,18.57632772878351,-17.82632772878351,2.407972734047625,2.407972734047625,0.0,5.95683412240301,24.151959631276405,6.684427777288335e-16,0.30760868372500855,0.22980807955765176,0.19942245908419956,0.10107057328357136,0.16921313283467845,0.0,1.6939006191874821,0.26640564748978324,4.457160868980784e-10
25.0,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,6.2382675528941,6.037610706902329,12.275878259796428,-11.525878259796428,0.10157290340952052,0.10157290340952052,0.0,6.035121746075059,18.744196000446866,5.848874305127293e-16,0.29628500035401617,0.2067023893679287,0.17270678114930688,0.004263350424413075,0.17143701447910895,0.0,1.3105721056117081,0.19544273570903042,4.446360682134849e-10
25.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,10.557179103674224,5.7147609890363595,16.271940092710583,-15.521940092710583,2.2208760152878924,2.2208760152878924,0.0,6.11542707309844,21.755533697370524,3.757268488191713e-16,0.27625489455730273,0.17413049701911362,0.1466029527552339,0.09321750569806966,0.17371821212364874,0.0,1.2404917617339501,0.17439753660030174,4.4355153212164127e-10
25.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.025123923364959,6.872169683732769,21.897293607097726,-21.147293607097726,4.420030928914405,4.420030928914405,0.0,6.185062065536149,24.499772373119804,1.4946834900704541e-16,0.24709735446673808,0.13291648411511972,0.1263235887283804,0.1855233049776135,0.17569630232780414,0.0,1.4917281570065792,0.19669455952957482,4.4246449600533904e-10
25.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,18.898041263114333,8.507435463318517,27.405476726432852,-26.655476726432852,6.333823474501997,6.333823474501997,0.0,6.230394314110338,26.376104542661185,1.0569008315563939e-16,0.21045973121613884,0.08703856263772766,0.12383496350423223,0.2658515026325865,0.17698403531516899,0.0,1.8466920359357706,0.22748485770314933,4.4137184275441474e-10
26.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,21.809351281642297,9.789712430730178,31.599063712372477,-30.849063712372477,7.7857921701890955,7.7857921701890955,0.0,6.237766941264101,27.6364586207729,1.0677783136387644e-15,0.17060769158142955,0.0578039564681851,0.1503128784529878,0.32679542711640586,0.17719346624983584,0.0,2.1250333379406996,0.24411133753704356,4.402759443448981e-10
26.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,23.4031218106645,10.21440960912257,33.61753141978707,-32.86753141978707,8.60542077262899,8.60542077262899,0.0,6.192280265406515,29.193246335677916,1.0605390551611693e-15,0.1346041430978957,0.09096309429159172,0.20177257483805308,0.3611979481902073,0.17590134651543693,0.0,2.2172215067964283,0.23787394762776054,4.3918009702374683e-10
26.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,23.442953033039412,9.499623370866304,32.94257640390572,-32.19257640390572,8.68245858229539,8.68245858229539,0.0,6.078035868448635,30.353686619561913,1.3472894910096234e-15,0.11097665757629044,0.15838095572272481,0.26691694217699347,0.36443147964901473,0.17265605683289445,0.0,2.062064284708088,0.2079200045724596,4.3807838030944095e-10
26.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,22.08109042920389,7.759852609927286,29.840943039131176,-29.090943039131176,8.09780141299216,8.09780141299216,0.0,5.88548760321957,30.765975349740494,1.1500994243130258e-15,0.10338339339496029,0.23497158165644444,0.33605687812775753,0.3398914861348445,0.16718642405283157,0.0,1.6844157180592185,0.16162444798355738,4.369734359699193e-10
27.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,20.314383863486007,6.227864152732072,26.54224801621808,-25.79224801621808,7.3450598344031635,7.3450598344031635,0.0,5.624264194679682,31.07464045096462,1.9076784904469936e-15,0.10457045385472012,0.31347427156823443,0.40139836689903885,0.3082964344938379,0.15976596707509788,0.0,1.3518700413689635,0.12579601573456128,4.358644139678985e-10
27.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,20.09211531078868,7.592597848873983,27.684713159662664,-26.934713159662664,7.380663644901162,7.380663644901162,0.0,5.330788020986354,32.85859810191037,2.086658193924118e-15,0.10435739621351371,0.3895586260516654,0.45654048984448337,0.30979084408047125,0.1514293201679402,0.0,1.6481100609030497,0.15229857476273206,4.3475520015776467e-10
27.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,22.521341954794643,11.544135084747934,34.06547703954258,-33.31547703954258,8.730276681966359,8.730276681966359,0.0,5.060788590861925,37.01599947126101,5.836925621952896e-16,0.0991897423232485,0.45959373075676335,0.49663963668361555,0.36643856331684005,0.14375956665523001,0.0,2.5058623617762916,0.23575733799995696,4.3364244395683725e-10
27.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,26.40737888130825,15.876003360408161,42.28338224171641,-41.53338224171641,10.769587931703002,10.769587931703002,0.0,4.868203017902249,42.37137626522015,1.2412670766236366e-16,0.09456546615824027,0.5204203643267181,0.5187906629923592,0.45203519578703244,0.1382888740910862,0.0,3.446172362348911,0.3374134601875388,4.3252634485501763e-10
28.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,30.10093486125319,19.43772374531095,49.53865860656414,-48.78865860656414,12.65836835791585,12.65836835791585,0.0,4.784198145421496,47.48122207660218,4.440892098500626e-16,0.10259604350637433,0.5694498626377612,0.5222975707565061,0.5313135521342124,0.13590258510707945,0.0,4.219307897421711,0.4368903381019042,4.3140692240321817e-10
28.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,32.64870626444168,21.755830761050152,54.404537025491834,-53.654537025491834,13.919125152687709,13.919125152687709,0.0,4.810455959066257,51.480484237898374,3.608224830031759e-16,0.12892097846830317,0.6047946855529833,0.5086719948248305,0.5842316812380072,0.13664847912006006,0.0,4.722494760592176,0.5221208239824456,4.3028813566687196e-10
28.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,33.689611691023465,22.719791293975,56.409402984998465,-55.659402984998465,14.381152564121631,14.381152564121631,0.0,4.927306562780198,53.820063355231376,1.1775693440128313e-15,0.16619747167438353,0.6253471419157063,0.48129123827497483,0.6036244985594292,0.1399678021567209,0.0,4.931739749494429,0.5845118990857362,4.29165837514541e-10
28.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,33.195116408307044,22.409814058727303,55.60493046703435,-54.85493046703435,14.044293808427899,14.044293808427899,0.0,5.106528791451247,54.24518373955145,9.618818769909475e-16,0.20445633122169554,0.6307786769679073,0.4447120372063016,0.5894854233647004,0.14505888815372484,0.0,4.864453609726285,0.6179489695725299,4.280358316944743e-10
29.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,31.303352449942846,20.996602255718532,52.29995470566138,-51.54995470566138,12.991041864609667,12.991041864609667,0.0,5.321268720723506,52.74932107947348,1.6028844918025698e-15,0.2364925977559465,0.6214597177520746,0.403705862825332,0.5452769585974083,0.15115890964671846,0.0,4.557690544292613,0.6187776451523402,4.2691388848537237e-10
29.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,28.23938821982138,18.69688673774132,46.9362749575627,-46.1862749575627,11.34413318340236,11.34413318340236,0.0,5.551121853016656,49.49187656629348,8.346309728765541e-16,0.25804189296809626,0.5983187511825037,0.36219269982102176,0.4761507587024801,0.157688245164206,0.0,4.058495886833543,0.5862056730216169,4.257863928394212e-10
29.5,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,24.273279208314108,15.755077407357891,40.028356615671996,-39.278356615671996,9.245324792993408,9.245324792993408,0.0,5.7826296223272955,44.7418694707101,7.076311083754595e-16,0.2673635324315186,0.562670656633788,0.3224067679830809,0.38805683461786983,0.16426458321822218,0.0,3.4199232070777685,0.5226536616447661,4.246557260845265e-10
29.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.693370686819517,12.44147574238104,32.13484642920056,-31.384846429200557,6.843002890283793,6.843002890283793,0.0,6.007364906251931,38.8376691099737,3.236828524569469e-16,0.26478608335604065,0.5160471559037447,0.28470230030709825,0.2872234453998762,0.1706485382973739,0.0,2.70064630731633,0.43409989734003446,4.235205707431011e-10
30.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,14.793337423090577,9.084756464048674,23.87809388713925,-23.12809388713925,4.286414753250576,4.286414753250576,0.0,6.220507916589423,32.15723457874905,3.7238012298709097e-16,0.25210186175263893,0.46005671114061963,0.24817227772230174,0.17991499252317755,0.1767031968256983,0.0,1.9720099532827424,0.3313457316304202,4.22390536597439e-10
30.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,9.865471731678193,6.201980886876644,16.06745261855484,-15.317452618554839,1.7224362157784145,1.7224362157784145,0.0,6.420599300121362,25.092281274310672,8.491573300505515e-16,0.23185155159271867,0.3962902985220562,0.21175262169405612,0.07229634011697511,0.1823871036065381,0.0,1.346251612510428,0.23499447207802499,4.212573100469498e-10
30.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,8.026389305529731,4.7972851563791465,12.823674461908878,-12.073674461908878,0.708614562519218,0.708614562519218,0.0,6.609160180491297,20.85826193395405,8.747410856390872e-16,0.20669508498852862,0.3262797131958128,0.1752077129501783,0.0297428949498595,0.18774346852149573,0.0,1.041337113939453,0.18767629632695168,4.201221649870424e-10
30.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,12.544307574210048,5.552514170253502,18.09682174446355,-17.34682174446355,2.877360111087572,2.877360111087572,0.0,6.789587352034903,22.816450110882617,1.489585139872352e-15,0.17914011869711577,0.25151966266008163,0.13965692210739641,0.12077231268398146,0.1928687827938155,0.0,1.205273168611018,0.22292166076310296,4.189852420787072e-10
31.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,16.304293166050346,7.249297579208966,23.553590745259314,-22.803590745259314,4.6691448174182915,4.6691448174182915,0.0,6.9660035312137625,23.95163623549399,1.974856016430758e-15,0.15186266721990058,0.17363698211339254,0.10785508700080615,0.1959794381256268,0.19788015859313632,0.0,1.5735905565637602,0.29689808360754594,4.1784734743431853e-10
31.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.118369469821523,8.78595741865029,27.904326888471815,-27.154326888471815,5.987966061118991,5.987966061118991,0.0,7.142437347583541,24.230287483557127,3.2398021848425308e-16,0.12865568557496276,0.09543567215370027,0.08480280425473355,0.25133472403674456,0.20289203540428127,0.0,1.9071502408745136,0.3649085930838912,4.1670946487966703e-10
31.5,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,20.842971937483625,9.733679731401336,30.576651668884963,-29.826651668884963,6.7604698677222235,6.7604698677222235,0.0,7.322032202039177,24.138563640373253,3.0878077872387166e-16,0.11525556006714603,0.03770025098728593,0.07755930247047595,0.28375926169580984,0.20799370641592368,0.0,2.1128704317336853,0.4075837118694913,4.155697626678946e-10
31.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,21.384801093690662,9.926358153248565,31.311159246939226,-30.561159246939226,6.939285692014302,6.939285692014302,0.0,7.506229709662058,25.79303419067405,3.4361539932472465e-16,0.11719011268480019,0.08769935115894614,0.08879633499468229,0.2912647527746044,0.21322612294536603,0.0,2.154694752195021,0.41663140795836634,4.1442785178900686e-10
32.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,20.705262374786972,9.320871494665383,30.026133869452355,-29.276133869452355,6.505525465145185,6.505525465145185,0.0,7.694211444496602,27.28024541840621,3.469446951953614e-16,0.13427486168433225,0.16690017127132972,0.1128230860425883,0.27305840260402703,0.21856603633113933,0.0,2.0232629717140482,0.389873043742276,4.1328849226621584e-10
32.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,18.82356351994117,7.98299158366864,26.80655510360981,-26.05655510360981,5.470426473296349,5.470426473296349,0.0,7.882710573348473,27.827452233962962,3.8559277963506344e-16,0.1610866865104903,0.24739215501180217,0.1435778848983222,0.22961187722101184,0.22392064709823678,0.0,1.73285204972365,0.33083565123063485,4.1214900178833885e-10
32.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.818412378236049,6.170149685356105,21.988562063592155,-21.238562063592155,3.876095425911159,3.876095425911159,0.0,8.066221526413731,27.32200059405415,4.443059973708341e-16,0.1924603025249359,0.3261521017331174,0.17751221172057174,0.1626925343710812,0.22913356097825655,0.0,1.3393420771286213,0.25187163237269156,4.1100757707946626e-10
32.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,11.827956990237844,4.709214052433374,16.53717104267122,-15.787171042671218,1.7951819684556263,1.7951819684556263,0.0,8.23759305332659,25.797455967173942,4.47545209131181e-16,0.22527699936582524,0.40170590324999284,0.21220654805176992,0.07534971975997122,0.23400163558831288,0.0,1.0222196951880578,0.18823379451401337,4.0986654588802426e-10
33.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,9.730460559414766,5.375531008062629,15.105991567477396,-14.355991567477396,0.6709266870485233,0.6709266870485233,0.0,8.388607185317719,26.060911350413413,1.146409435607475e-15,0.25758603279104064,0.472783610869179,0.24578427755966958,0.02816101026910563,0.23829142675110931,0.0,1.166855786836943,0.20913622284385272,4.0872506604318537e-10
33.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.30026308081673,8.27567986883309,23.57594294964982,-22.82594294964982,3.395027207303068,3.395027207303068,0.0,8.510208666210595,33.817719418541216,1.8875832159447664e-16,0.2875338584335062,0.5380859145153012,0.2771243826230995,0.14250051144833967,0.2417457058390284,0.0,1.796385311604434,0.3114765009442342,4.0758367159965467e-10
33.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,21.04777478752908,12.064132223714651,33.11190701124373,-32.36190701124373,6.227495373834423,6.227495373834423,0.0,8.59278403986023,41.49556688492086,5.900916318210353e-16,0.31279173536257987,0.5961962904541688,0.30617077063765114,0.26138856086473655,0.24409138768665595,0.0,2.618737102863619,0.43656986168455675,4.064423234477024e-10
33.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,26.628813858908202,16.021067835069406,42.649881693977605,-41.899881693977605,9.001073114199315,9.001073114199315,0.0,8.62666763050957,48.65338779440718,6.407872222066844e-16,0.3306007609578533,0.6455325254631656,0.3338625388484062,0.3778047844795376,0.24505390374932406,0.0,3.4776612183278,0.5539795251983239,4.053003325505491e-10
34.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,31.676753441227675,19.737628622056974,51.41438206328465,-50.66438206328465,11.53750043667104,11.53750043667104,0.0,8.601752567885592,54.826492567656175,5.064917260848195e-16,0.3383176249386209,0.6843348117999019,0.36147565301498796,0.4842670213435788,0.24434615266632523,0.0,4.2844076504334305,0.6481527934527221,4.041588127832862e-10
34.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,35.81386448031812,22.887859922009444,58.70172440232756,-57.95172440232756,13.654191190199134,13.654191190199134,0.0,8.50548209991985,59.55892868367526,3.803279846206874e-16,0.33419523840524357,0.7107102468947721,0.3895534905174104,0.5731115273042048,0.24161144037633914,0.0,4.9682220711317875,0.709589062188678,4.0301896725469527e-10
34.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,38.66481921520477,25.176705142197825,63.8415243574026,-63.0915243574026,15.172021857665811,15.172021857665811,0.0,8.320775499873156,62.43856626631339,8.55033921484636e-16,0.31811010848869076,0.7227524126286586,0.41699461226001067,0.6368198963978927,0.23636456228524083,0.0,5.465057134745986,0.7329858654906435,4.0187819916618494e-10
34.75,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,39.884013818415,26.340603167858752,66.22461698627376,-65.47461698627376,15.929418182600129,15.929418182600129,0.0,8.025177453214743,63.140309532453884,7.771561172376096e-16,0.2920071098555731,0.7187393466147143,0.4408681519998483,0.668610323125568,0.2279676402781691,0.0,5.717702156138949,0.7170488072414496,4.007384269535671e-10
35.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,39.19786111148634,26.16917128219472,65.36703239368106,-64.61703239368106,15.804306241062994,15.804306241062994,0.0,7.589248629360349,61.47529216911058,1.2502338752668161e-15,0.25988547282770647,0.6973915632853426,0.457051499310226,0.6633589614814007,0.2155844044079748,0.0,5.6804897788807045,0.6644582805935213,3.995955367268191e-10
35.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,36.465263323775375,24.539965376900646,61.00522870067602,-60.25522870067602,14.745934670532591,14.745934670532591,0.0,6.973393982710187,57.44421420870666,1.1551122306821434e-15,0.22712754136272229,0.6581536822585982,0.46131850752027254,0.6189356090621512,0.19809009585596346,0.0,5.326841304769035,0.5814671449488693,3.984609028325751e-10
35.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,31.79471720175423,21.48473947252683,53.279456674281064,-52.529456674281064,12.832270683289812,12.832270683289812,0.0,6.130175835174607,51.32159690309312,1.3065773236608868e-15,0.19892183199113125,0.6014582431709323,0.45042961106504836,0.5386128074257571,0.17413717363660336,0.0,4.663649515666591,0.47740983096496825,3.9732367092875197e-10
35.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,25.75185734840082,17.301949132066166,43.05380648046699,-42.30380648046699,10.365185695003305,10.365185695003305,0.0,5.021485958394209,43.80261148060993,1.7039753472859274e-15,0.17798024479291893,0.5289479027251248,0.42295555064064405,0.4350610974833145,0.14264311428609314,0.0,3.7556995649414016,0.3644555164555096,3.961857853868861e-10
36.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.574623061619455,12.671440413259443,32.246063474878895,-31.496063474878895,7.963349170653265,7.963349170653265,0.0,3.6479247203129233,36.17482616414981,2.0284370173088665e-15,0.16333384545435026,0.44369173961023783,0.3797547866563965,0.3342480811991036,0.10362497218912084,0.0,2.750564279434814,0.2574408142071186,3.95050882956828e-10
