label,box_id,sigma_min,sigma_max,t_min,t_max,points,mainNormLowerConst,numeratorUpperConst,parallelUpperConst,restUpperCombinedConst,restUpperSeparateConst,budgetCombinedConst,budgetSeparateConst,min_pointwise_surplus_combined,min_pointwise_surplus_separate,max_D0_abs,max_parallel_exact,max_angle_D0_vs_M,pass_combined_const,pass_separate_const,recommended_mode
valley47_sigma05_t47p5_48p5_w010,s0.5_t81,0.5,0.5,48.31,48.319,10,0.13731695808438646,0.027974987676965452,0.20372565826701292,0.0781532850071399,0.07850462966228647,-0.14456198518976637,-0.14491332984491292,-0.1444360564057257,-0.14478740106087226,0.27411356652384844,0.20359972948297225,137.97526534699583,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t82,0.5,0.5,48.32,48.329,10,0.14470533153536555,0.028268387055379207,0.19535138585042733,0.0780207845913972,0.07845100071543219,-0.12866683890645897,-0.12909705503049396,-0.12675132029625052,-0.1271815364202855,0.2741542164885839,0.19343586724021886,134.88348527513168,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t83,0.5,0.5,48.33,48.339,10,0.15331286783276207,0.02885803752546528,0.18822971570099664,0.07788111208612211,0.07839906721791072,-0.11279795995435668,-0.11331591508614529,-0.10924885426946632,-0.10976680940125493,0.27419491122671213,0.18468061001610628,132.34767248765516,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t84,0.5,0.5,48.34,48.349,10,0.1629418700035869,0.02974902618052023,0.18257447382839875,0.07773419821121064,0.07834881445376624,-0.09736680203602249,-0.09798141827857809,-0.09236189771072453,-0.09297651395328013,0.2742356499388515,0.1775695695031008,130.3604316248649,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t85,0.5,0.5,48.35,48.359,10,0.17340422863940191,0.030943471365405116,0.17844704023771402,0.07758002837877746,0.07830022716794025,-0.08262283997708957,-0.08334303876625235,-0.07634464776461951,-0.07706484655378229,0.27427643182587885,0.17216884802524396,128.8883045089632,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t86,0.5,0.5,48.36,48.369,10,0.184528426853964,0.03244046348086548,0.17580198365067568,0.077418642942917,0.07825328957067525,-0.06869219973962867,-0.06952684636738692,-0.06131736816433872,-0.06215201479209696,0.27431725608844465,0.16842715207538572,127.88430119674032,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t87,0.5,0.5,48.37,48.379,10,0.19616184639315337,0.034236035612013584,0.1745295338594882,0.07725013722604598,0.07820798534230691,-0.0556178246923808,-0.05657567280864173,-0.04731162721577303,-0.04826947533203396,0.2743581219265093,0.16622333638288042,127.2967930705559,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t88,0.5,0.5,48.38,48.389,10,0.20817030556576924,0.036323164346157316,0.17448773131901557,0.07707466132249044,0.07816429763846576,-0.043392087075736774,-0.044481723391712094,-0.034306287566177235,-0.035395923882152555,0.27439902853886977,0.16570702170167922,127.14905974393065,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t89,0.5,0.5,48.39,48.399,10,0.22043625735805078,0.038691800854124644,0.1755237605548629,0.07689241967932452,0.07812220909564031,-0.03197992287613664,-0.03320971229245244,-0.022252625756593744,-0.02348241517290954,0.27443997512272783,0.16705565719855436,127.49662796976298,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t9,0.5,0.5,47.59,47.599,10,0.3981846353846044,0.11085271193772317,0.2783952520685564,0.0934526713752015,0.09392441400608091,0.026336711940846497,0.02586496930996708,0.03612221586175532,0.03574745232909671,0.2713622270784033,0.26971880789916813,173.75132183968583,True,True,combined
valley47_sigma05_t47p5_48p5_w010,s0.5_t90,0.5,0.5,48.4,48.409,10,0.2328565320433638,0.0413289320175624,0.1774866766883993,0.07670367045392656,0.07808170183714663,-0.021333815098962067,-0.022711846482182135,-0.011090338875843958,-0.012468370259064027,0.2744809608732224,0.1693175338447117,128.08751633060325,False,False,fail_parallel
valley47_sigma05_t47p5_48p5_w010,s0.5_t91,0.5,0.5,48.41,48.419,10,0.2453400990043894,0.044218671095453715,0.18023417808542824,0.07650872464709356,0.07804275747945606,-0.01140280372813239,-0.012936836560494894,-0.0007569855097149386,-0.0022910183420774416,0.27452198498302527,0.17235056220475597,128.88951407260797,False,False,split_needed
valley47_sigma05_t47p5_48p5_w010,s0.5_t92,0.5,0.5,48.42,48.429,10,0.25780606393579564,0.047342377138741086,0.1836356229019163,0.07630794501006036,0.07800535713891509,-0.00213750397618101,-0.0038349161050357378,0.00880689825978237,0.007109486130927642,0.2745630466419159,0.17602645782251447,129.8750044644297,False,False,split_needed
valley47_sigma05_t47p5_48p5_w010,s0.5_t93,0.5,0.5,48.43,48.439,10,0.27018197286823586,0.05067880208535291,0.187572847837884,0.07610174472327137,0.07796948143881212,0.006507380307080493,0.004639643591539747,0.017655357656133117,0.01578762094059237,0.27460414503637975,0.18023031591544397,131.02040251676257,True,True,combined
valley47_sigma05_t47p5_48p5_w010,s0.5_t94,0.5,0.5,48.44,48.449,10,0.2824024219155727,0.05420426420167903,0.1919397993615083,0.07589058584444937,0.07793511051682511,0.01457203670961503,0.012527512037239286,0.025836146095017068,0.023791621422641324,0.2746452793492534,0.1848595396701017,132.30559338823417,True,True,combined
valley47_sigma05_t47p5_48p5_w010,s0.5_t95,0.5,0.5,48.45,48.459,10,0.2944079402646537,0.057892846282756046,0.19664159271898074,0.07567497752322601,0.07790222403280733,0.022091370022446974,0.01986412351286565,0.0333907202381649,0.03116347372858358,0.27468644875935394,0.18982252686199488,133.71341476106636,True,True,combined
valley47_sigma05_t47p5_48p5_w010,s0.5_t96,0.5,0.5,48.46,48.469,10,0.3061441040904455,0.061716616785276214,0.20159335411222878,0.0754554739796006,0.07787080117692831,0.029095275998616124,0.02667994880128842,0.040354679109686556,0.03793935191235885,0.2747276524411525,0.19503733434404857,135.2292000991291,True,True,combined
valley47_sigma05_t47p5_48p5_w010,s0.5_t97,0.5,0.5,48.47,48.479,10,0.3175608395217931,0.06564587184629574,0.20671903987012444,0.0752326722435622,0.0778408206781485,0.035609127408106456,0.033000978973520154,0.04675839968456988,0.04415025124998358,0.27476888956446266,0.20043043010034395,136.84038577206326,True,True,combined
valley47_sigma05_t47p5_48p5_w010,s0.5_t98,0.5,0.5,48.48,48.489,10,0.3286118774770215,0.0696493959390246,0.21195033020038936,0.0750072096536407,0.07781226081303844,0.04165433762299141,0.038849286463593674,0.05262773008985315,0.049822678930455416,0.27481015929416014,0.20593557987984307,138.5361782470552,True,True,combined
valley47_sigma05_t47p5_48p5_w010,s0.5_t99,0.5,0.5,48.49,48.499,10,0.3392543291147143,0.07369473873680986,0.2172256399177473,0.07477976111265867,0.07778509941490205,0.04724892808430835,0.04424358978206497,0.057984666614205024,0.054979328311961645,0.27485146078993017,0.21149288117857873,140.30727471406277,True,True,combined
