t,sigma,r,residual_margin,cleared_margin,external_ratio,lower_factor_ratio,total_ratio,quarter_surplus_ratio,defect_anchor_ratio,defect_anchor_surplus_ratio,genuine_ratio,continued_ratio,horizontal_pressure_ratio,cutoff_pressure_ratio,canonical_closed_ratio,anchor_allowance,defect_upper,continued_anchor_abs,defect_allowance,factorization_error,direct_abs,bracket_abs,rectangular_abs,central_ref_abs,cutoff_budget,horizontal_upper,lower_factor_upper,tail_gap_budget,central_ref_delta
15.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,43.47183967318659,12.913035181748477,56.38487485493506,-55.63487485493506,inf,-inf,8.110298316497662,8.110298316497662,0.0,27.25124304019126,56.16542749513055,-1.1018514229679883,0.0,0.2588563178509358,-1.1018514229679883,1.2989609388114332e-14,0.6272128924288072,0.4863280861077861,1.1117538596640333,0.3404160224735294,0.7741139191919929,0.0,2.8030067736289945,0.456765177592378,4.815455772406009e-10
15.75,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,46.856885960061206,14.592765157230488,61.449651117291694,-60.699651117291694,inf,-inf,9.349855716061931,9.349855716061931,0.0,28.157174527937343,65.31222325346891,-1.1398763613435254,0.0,0.29252839496659955,-1.1398763613435254,7.31610859777314e-15,0.8647502774827863,0.516364759376651,0.6031077065579751,0.39244434290274877,0.7998483113246473,0.0,3.1676224068147922,0.4916546281099987,4.807177933653124e-10
16.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,50.07414183241873,16.00672485334172,66.08086668576045,-65.33086668576045,inf,-inf,10.39863915279802,10.39863915279802,0.0,29.276863526822694,67.92650054253126,-1.1868734088667443,0.0,0.3208728078310757,-1.1868734088667443,6.486258894705814e-15,0.8488517908273556,0.5387607487372924,0.853821716182658,0.4364652496607132,0.8316548178361103,0.0,3.474547815911491,0.5105750229501174,4.798788565865603e-10
16.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,53.01895041854067,17.05149158668532,70.07044200522598,-69.32044200522598,inf,-inf,11.198795471412657,11.198795471412657,0.0,30.621359475715355,69.68316513501613,-1.2433063470020533,0.0,0.34181633240140485,-1.2433063470020533,9.815432722912785e-15,0.8233375148288921,0.5525971922364508,1.3162027517943664,0.47005045463224665,0.8698473152132042,0.0,3.701333245456632,0.5120287813690578,4.790338358677024e-10
16.5,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,55.551366154103285,17.601952044045348,73.15331819814864,-72.40331819814864,inf,-inf,11.679632180492554,11.679632180492554,0.0,32.19210179311818,75.9709838872612,-1.3092355929008683,0.0,0.35285093155715985,-1.3092355929008683,1.4215434731334095e-14,1.020581702562326,0.5575990567689579,0.5639308893406257,0.49023276033501934,0.9144666923760035,0.0,3.820820598265512,0.4951595170286333,4.781755522918264e-10
16.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,57.50509292460913,17.525152977153944,75.03024590176307,-74.28024590176307,inf,-inf,11.76806751378032,11.76806751378032,0.0,33.96895789704848,71.75816608000103,-1.3838161155651663,0.0,0.351311407859587,-1.3838161155651663,1.5560954985087462e-14,0.8157077949347731,0.5541170695293063,1.1108055576207823,0.4939446835256504,0.9649410520382431,0.0,3.804149978099523,0.4602466727636918,4.773094335821489e-10
17.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,58.68635211762137,16.685835116326874,75.37218723394824,-74.62218723394824,inf,-inf,11.397642107511613,11.397642107511613,0.0,35.891067902598145,78.74283031882435,-1.4644934245014851,0.0,0.3344863370762825,-1.4644934245014851,3.608139427249938e-14,1.1249347934854912,0.5430786818107987,1.4186753173346152,0.4783967050784669,1.0195415745655907,0.0,3.621960925253814,0.4086451997813325,4.764354606992989e-10
17.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,58.888221050320674,14.960278451216684,73.84849950153736,-73.09849950153736,inf,-inf,10.52826071890604,10.52826071890604,0.0,37.831699612508594,78.35019936978479,-1.545948150578565,0.0,0.2998956124103343,-1.545948150578565,1.5179052061275486e-14,1.172303237234035,0.525883773710655,0.6472125426232999,0.4419058951510922,1.0746682348963297,0.0,3.2473977840164334,0.3425595391144508,4.755505475292797e-10
17.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,57.986582147963254,12.297189726258138,70.28377187422139,-69.53377187422139,inf,-inf,9.205330767813054,9.205330767813054,0.0,39.575920612337136,69.42986148185473,-1.6191588700743733,0.0,0.24651100284716487,-1.6191588700743733,1.2042209975439778e-14,0.9069370361961389,0.5042259877032248,1.3595915484195715,0.386378153212661,1.1242155436969918,0.0,2.669326429778625,0.2653296261178053,4.746588284518044e-10
17.75,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,56.16624243304881,8.83490060204094,65.00114303508975,-64.25114303508975,inf,-inf,7.66983774206154,7.66983774206154,0.0,40.82656694892573,75.86382314441548,-1.6716526298361503,0.0,0.1771055221514287,-1.6716526298361503,1.8456769099368184e-14,1.3133038454615251,0.4798460385232658,1.272060379789262,0.32192843657290354,1.159742096952263,0.0,1.9177742400068682,0.18218526054351353,4.737577676512454e-10
18.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,54.25447825818698,5.182884340199135,59.437362598386116,-58.687362598386116,inf,-inf,6.4904155852018,6.4904155852018,0.0,41.273647087783374,71.73065927448161,-1.6904180607312451,0.0,0.10389674753209835,-1.6904180607312451,6.8168055347189735e-15,1.258351441527654,0.45425896249492015,0.9866580093945557,0.2724241910091321,1.1724421032592625,0.0,1.1250383591494804,0.10424970709320538,4.728489634377389e-10
18.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,53.474398421992014,3.733423638840973,57.20782206083299,-56.45782206083299,inf,-inf,6.374207998382406,6.374207998382406,0.0,40.7259824252272,64.38024811681197,-1.66743076497451,0.0,0.07484067707752959,-1.66743076497451,1.897149936107019e-15,0.9927498459774513,0.4285247734307657,1.419489758948542,0.26754657455871916,1.156884837203213,0.0,0.8104068177006917,0.07506130389239528,4.719315069200305e-10
18.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,53.79476800405522,6.2083217118769,60.00308971593212,-59.25308971593212,inf,-inf,7.287154977523955,7.287154977523955,0.0,39.22045804900731,68.83689004923234,-1.604238931593092,0.0,0.12445279330160317,-1.604238931593092,8.163159687020606e-15,1.148974761644145,0.403146117296098,0.8400517111454064,0.3058659762922423,1.1141180770376011,0.0,1.3476280027375105,0.1278603014131883,4.710056486931357e-10
18.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,53.948532689877965,9.13564105388258,63.084173743760545,-62.334173743760545,inf,-inf,8.470283532561783,8.470283532561783,0.0,37.00796562475439,70.77822687338241,-1.5113733129160416,0.0,0.18313420285250717,-1.5113733129160416,9.98846004622739e-15,1.1861660288462765,0.37813587362028983,1.239438358284623,0.3555257916360948,1.0512687905226694,0.0,1.9830553696368594,0.1967423007151395,4.700730009231692e-10
19.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,53.10969084532415,11.24935394362883,64.35904478895299,-63.609044788952986,inf,-inf,9.341140982431146,9.341140982431146,0.0,34.42740888046187,63.98315779492979,-1.4030588183835326,0.0,0.2255059557311119,-1.4030588183835326,1.0658719261875218e-14,0.8877770730214025,0.3532175632118221,1.1975588455823014,0.3920785567326553,0.9779640648602322,0.0,2.4418748078305854,0.25700028022258453,4.691322297316053e-10
19.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,51.116219362448106,12.336175286849773,63.45239464929788,-62.70239464929788,inf,-inf,9.669757576777988,9.669757576777988,0.0,31.776704208892138,62.10803963441154,-1.2917999835251082,0.0,0.24729251226939344,-1.2917999835251082,1.3448027513722151e-14,0.8426014279774084,0.3280635017397561,0.5145476032408284,0.4058716811777568,0.9026666782821936,0.0,2.6777889476045296,0.30137750234033966,4.68184488629567e-10
19.5,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,48.10834320178287,12.451816574535789,60.56015977631866,-59.81015977631866,inf,-inf,9.427037907698034,9.427037907698034,0.0,29.2542673863868,63.91624917629721,-1.1859249741791082,0.0,0.24961067198170112,-1.1859249741791082,8.664186459232506e-15,0.9986954907939032,0.30246273265425466,1.157473561232822,0.39568393454996437,0.8310129393425072,0.0,2.702890971112777,0.3262004558305444,4.672279844289589e-10
19.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,44.30017502369301,11.745930450814576,56.046105474507584,-55.296105474507584,inf,-inf,8.668587700285302,8.668587700285302,0.0,26.962999623122403,53.41374958166475,-1.0897528941946188,0.0,0.23546039048422596,-1.0897528941946188,1.747887403267513e-14,0.6787307303249432,0.2763572583196696,0.8865119004329316,0.3638492728919009,0.7659259168708006,0.0,2.5496656791227217,0.32963418271917017,4.662654431726928e-10
20.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,39.89722443876661,10.404253988387035,50.30147842715364,-49.55147842715364,inf,-inf,7.4786760409504485,7.4786760409504485,0.0,24.939872356865706,50.06340973317963,-1.0048355569943443,0.0,0.20856497636019838,-1.0048355569943443,1.7539261915173686e-14,0.6920422818670033,0.24975718310849904,0.451477717507081,0.31390474824455467,0.7084558420270087,0.0,2.2584306472908198,0.31172352983733614,4.6529491889324816e-10
20.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,35.08099691876612,8.646263686877255,43.72726060564337,-42.97726060564337,inf,-inf,5.948317124464744,5.948317124464744,0.0,23.184362669836627,47.43513923430655,-0.9311510139909673,0.0,0.1733240829636034,-0.9311510139909673,3.3824698654132955e-14,0.7611755576966884,0.22259171249618867,0.8839109350768203,0.24967052713739152,0.6585878605187402,0.0,1.876827201334842,0.2752293071501748,4.6431679831249987e-10
20.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,30.01062480986094,6.775099443382528,36.785724253243465,-36.035724253243465,inf,-inf,4.166469426537856,4.166469426537856,0.0,21.67768595678523,36.789460265108566,-0.8679108132245992,0.0,0.13581449057513198,-0.8679108132245992,5.2192291704247925e-15,0.512376739421189,0.19457698302530924,0.631373326461388,0.17488049077732007,0.6157883664341818,0.0,1.4706573136773446,0.22784436556633528,4.6333347692010304e-10
20.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,24.82913684810472,5.329644777812662,30.158781625917385,-29.408781625917385,inf,-inf,2.2172983466659626,2.2172983466659626,0.0,20.394540154772795,35.55593942785454,-0.81405294349789,0.0,0.10683872561487513,-0.81405294349789,1.1517058961811288e-14,0.6710360852616563,0.1651771131710741,0.5064163204826844,0.09306733912287375,0.5793386153448228,0.0,1.1568953544214293,0.18821649757321368,4.62342397160501e-10
21.0,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,19.671227512915152,5.162887751667499,24.83411526458265,-24.08411526458265,inf,-inf,0.18106376724904616,0.18106376724904616,0.0,19.309099978417063,26.52721306524384,-0.7684934322384385,0.0,0.1034958934180945,-0.7684934322384385,1.2190481368544482e-14,0.5092129947563188,0.13369560566399621,0.5555430030399446,0.007599844673483034,0.5485049998753212,0.0,1.1206977395883355,0.1902853999660926,4.6134522088152945e-10
21.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,22.128073626405577,6.5109523990629095,28.639026025468485,-27.889026025468485,inf,-inf,1.8652408822366828,1.8652408822366828,0.0,18.397591861932213,28.566347310231144,-0.7302344243256313,0.0,0.13051936589674268,-0.7302344243256313,6.6900150068311575e-15,0.49997550535318314,0.09950754259168183,0.5413346357529135,0.07829032389529013,0.5226121949347637,0.0,1.4133194419809607,0.24889827123075908,4.603416172281278e-10
21.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,25.336038829708393,8.641707371971322,33.977746201679714,-33.227746201679714,inf,-inf,3.8483290772154977,3.8483290772154977,0.0,17.6393806752774,35.88674219938437,-0.6984097951586705,0.0,0.17323274650529452,-0.6984097951586705,1.5174458281959785e-14,0.6879815933982726,0.06257555146529059,0.6311357093384309,0.16152708895677836,0.501074027578107,0.0,1.8758381711522116,0.34054698741460226,4.593326876158381e-10
21.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,28.414913787457486,10.960725624388742,39.37563941184623,-38.62563941184623,inf,-inf,5.698767748974844,5.698767748974844,0.0,17.017378289507796,28.802886935134794,-0.6723022994945442,0.0,0.21972007635461996,-0.6723022994945442,4.534130477981588e-15,0.2794146882213881,0.02691013977810899,0.26360389048456023,0.23919611516141995,0.48340508294006834,0.0,2.37922283464967,0.4425769996082917,4.58316472218272e-10
22.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,31.220723265729205,13.169104857426644,44.38982812315585,-43.63982812315585,inf,-inf,7.351483055329386,7.351483055329386,0.0,16.51775715507043,39.86608101095114,-0.6513315493825647,0.0,0.2639895225875745,-0.6513315493825647,7.289736553918297e-15,0.6033547449268511,0.0353672878795676,0.6238329277735227,0.3085660383029513,0.4692125679813912,0.0,2.8585913070360887,0.5416110247306523,4.572945700138763e-10
22.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,33.62378739377318,15.097482871627133,48.72127026540031,-47.97127026540031,inf,-inf,8.747131467202406,8.747131467202406,0.0,16.129524459368366,45.42574942578959,-0.6350361401500536,0.0,0.3026460293774093,-0.6350361401500536,4.220308060520364e-15,0.6808606164114315,0.07932617674366842,0.7600122283526303,0.36714601435326233,0.45818421477250615,0.0,3.27718047370707,0.6287238173029475,4.562680177360195e-10
22.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,35.511373721196556,16.632297068162856,52.14367078935941,-51.39367078935941,inf,-inf,9.833406314296873,9.833406314296873,0.0,15.844561092602808,35.542054416732185,-0.6230752859275068,0.0,0.3334131066685894,-0.6230752859275068,2.325057582276304e-15,0.13063625038248503,0.12737613709383558,0.10084378940917964,0.41274055950195765,0.4500893873788461,0.0,3.610339527996048,0.697265597142959,4.552355830040185e-10
22.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,36.78988825965078,17.69142802854416,54.48131628819494,-53.73131628819494,inf,-inf,10.566341406628228,10.566341406628228,0.0,15.657205446394327,51.67061634017304,-0.6152113503013027,0.0,0.3546445783301656,-0.6152113503013027,1.1236861156120876e-14,0.7006998339173076,0.1752959889433095,0.7220941426183168,0.44350426746016924,0.44476725901371816,0.0,3.8402429716345394,0.7422999462287777,4.541938744254505e-10
23.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,37.38790980137006,18.217165237014484,55.60507503838454,-54.85507503838454,inf,-inf,10.912015768528384,10.912015768528384,0.0,15.563878264313292,51.25312420672544,-0.6112941000507093,0.0,0.3651835721473753,-0.6112941000507093,4.896322696446008e-15,0.6102043927956524,0.2205158614675064,0.8160486576504595,0.4580133627803451,0.4421161553344716,0.0,3.954363698152345,0.7605880723457894,4.531543728684868e-10
23.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,37.25941225904079,18.174795656862894,55.434207915903684,-54.684207915903684,inf,-inf,10.848080963318345,10.848080963318345,0.0,15.563250332404099,42.37185901402684,-0.6112677436733516,0.0,0.36433422624592243,-0.6112677436733516,1.1883771000109516e-14,0.2027536588547634,0.26056617443973606,0.07133944864497818,0.45532980772011383,0.4420983179525035,0.0,3.9451666179547606,0.7506924475845996,4.5210350544493675e-10
23.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,36.386229981060865,17.553488791354553,53.93971877241542,-53.18971877241542,inf,-inf,10.365057259610456,10.365057259610456,0.0,15.656115461839953,54.84452879041519,-0.61516560004748,0.0,0.3518794311340566,-0.61516560004748,1.9389211565826713e-15,0.7330711512853777,0.29305617516875015,0.7298285926651642,0.43505570662543575,0.44473629630812705,0.0,3.810300776732277,0.7130669092456926,4.510466208919079e-10
23.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,34.78092211997024,16.36954453756145,51.150466657531695,-50.400466657531695,inf,-inf,9.467882776098635,9.467882776098635,0.0,15.84515656777297,47.26687561803207,-0.6231002799882672,0.0,0.3281459365865602,-0.6231002799882672,1.6738246051181706e-14,0.46500164433515273,0.31581661904295505,0.7583929295086833,0.3973983286569117,0.45010630277668956,0.0,3.5533043606091512,0.6501263760410495,4.4998982072673937e-10
24.0,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,32.48959645937781,14.671796016499288,47.16139247587709,-46.41139247587709,inf,-inf,8.177241469071523,8.177241469071523,0.0,16.135113521234757,43.26018401363761,-0.6352707315467776,0.0,0.2941126574532249,-0.6352707315467776,4.5511739099808396e-15,0.3899810245051502,0.32707433942201986,0.12201762595466849,0.34322584781431575,0.45834298076272606,0.0,3.184777477697684,0.5662680540735119,4.4892931773318804e-10
24.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,29.59374444310797,12.551323732348017,42.14506817545599,-41.39506817545599,inf,-inf,6.530397744777764,6.530397744777764,0.0,16.532948953552445,47.45629716736492,-0.6519691993692422,0.0,0.2516054049092079,-0.6519691993692422,1.1979738581451382e-14,0.7004043258374678,0.32562538698503546,0.6366155453666311,0.2741023743757125,0.46964411463213085,0.0,2.7244907912516148,0.4678983306613318,4.4786309072090487e-10
24.5,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,26.212360514477165,10.165633320483622,36.37799383496079,-35.62799383496079,inf,-inf,4.582466424390971,4.582466424390971,0.0,17.04742766569522,33.9091123274308,-0.6735635711174048,0.0,0.20378155661517086,-0.6735635711174048,1.0947982652479644e-14,0.3029621555452647,0.3109898656221061,0.6123209833347945,0.19234125952389314,0.4842586821808594,0.0,2.2066337351747167,0.36377750922138746,4.467911663794171e-10
24.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,22.504789460835447,7.803548138285251,30.308337599120698,-29.558337599120698,inf,-inf,2.407972734047625,2.407972734047625,0.0,17.6888439927402,36.80977331888974,-0.7004859340541758,0.0,0.15643090170652887,-0.7004859340541758,1.3660847695192065e-14,0.6259920045642923,0.2835497816005418,0.40153435708358104,0.10107057328357136,0.5024791099987839,0.0,1.6939006191874821,0.26640564748978324,4.457160868980784e-10
25.0,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,18.671650450601785,6.037610706902329,24.709261157504113,-23.959261157504113,inf,-inf,0.10157290340952052,0.10157290340952052,0.0,18.468504643782744,31.946563494797974,-0.7332108681256067,0.0,0.12103069915081749,-0.7332108681256067,1.0242070663050926e-14,0.6437538086132715,0.24469997415011857,0.5266926486397581,0.004263350424413075,0.5246265827334472,0.0,1.3105721056117081,0.19544273570903042,4.446360682134849e-10
25.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,23.838254432288988,5.7147609890363595,29.553015421325348,-28.803015421325348,inf,-inf,2.2208760152878924,2.2208760152878924,0.0,19.396502401713203,27.93726863287026,-0.7721620007832599,0.0,0.11455881333855554,-0.7721620007832599,2.4828832350694833e-15,0.3325105041223965,0.19716169938881503,0.5112632370349164,0.09321750569806966,0.5509878015715547,0.0,1.2404917617339501,0.17439753660030174,4.4355153212164127e-10
25.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,29.318039927128442,6.872169683732769,36.19020961086121,-35.44020961086121,inf,-inf,4.420030928914405,4.420030928914405,0.0,20.477978069299635,43.97250219360436,-0.8175551085081384,0.0,0.13776037275049255,-0.8175551085081384,1.511259870111815e-14,0.8573148134392622,0.14612542545755747,0.7671283312296319,0.1855233049776135,0.5817087990068421,0.0,1.4917281570065792,0.19669455952957482,4.4246449600533904e-10
25.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,34.3743122388325,8.507435463318517,42.88174770215102,-42.13174770215102,inf,-inf,6.333823474501997,6.333823474501997,0.0,21.7066652898285,41.36179927006643,-0.8691271716005248,0.0,0.17054111503558333,-0.8691271716005248,7.004310746343475e-15,0.6125390842918297,0.10399563733233373,0.5142423804011526,0.2658515026325865,0.616611569436137,0.0,1.8466920359357706,0.22748485770314933,4.4137184275441474e-10
26.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,38.6249309626235,9.789712430730178,48.41464339335368,-47.66464339335368,inf,-inf,7.7857921701890955,7.7857921701890955,0.0,23.05334662224531,42.3639181797096,-0.9256518375043866,0.0,0.1962457994554319,-0.9256518375043866,5.617333549722722e-15,0.5195841111379524,0.0988549145513275,0.6127071508502194,0.32679542711640586,0.6548661460292992,0.0,2.1250333379406996,0.24411133753704356,4.402759443448981e-10
26.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,41.66002584737206,10.21440960912257,51.87443545649463,-51.12443545649463,inf,-inf,8.60542077262899,8.60542077262899,0.0,24.44918430211408,55.913193798821474,-0.9842397577579538,0.0,0.20475933219603198,-0.9842397577579538,8.268180531771747e-15,0.959437112536411,0.13996776387604298,1.0497403827875988,0.3611979481902073,0.6945170850828113,0.0,2.2172215067964283,0.23787394762776054,4.3918009702374683e-10
26.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,43.13386627404468,9.499623370866304,52.63348964491098,-51.88348964491098,inf,-inf,8.68245858229539,8.68245858229539,0.0,25.76894910945389,51.20230542278002,-1.039634648153203,0.0,0.19043063788974998,-1.039634648153203,2.3248504889408132e-15,0.6755974648021192,0.20170387592436717,0.5081017486788018,0.36443147964901473,0.7320070559408275,0.0,2.062064284708088,0.2079200045724596,4.3807838030944095e-10
26.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,43.02267856362669,7.759852609927286,50.78253117355398,-50.03253117355398,inf,-inf,8.09780141299216,8.09780141299216,0.0,26.82707573764237,52.117436127708174,-1.0840477195329004,0.0,0.15555497568153973,-1.0840477195329004,1.2578390807388248e-14,0.6804880669256064,0.2699489810472013,0.8475133842085971,0.3398914861348445,0.7620647876171527,0.0,1.6844157180592185,0.16162444798355738,4.369734359699193e-10
27.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,42.09853846255252,6.227864152732072,48.32640261528459,-47.57640261528459,inf,-inf,7.3450598344031635,7.3450598344031635,0.0,27.408418793746193,55.39861308706721,-1.1084486087639305,0.0,0.12484454351449961,-1.1084486087639305,1.1200054012449447e-14,0.8034502483881066,0.34001180711259127,0.9974351095489221,0.3082964344938379,0.7785787407932285,0.0,1.3518700413689635,0.12579601573456128,4.358644139678985e-10
27.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,42.108439652751585,7.592597848873983,49.70103750162557,-48.95103750162557,inf,-inf,7.380663644901162,7.380663644901162,0.0,27.347112362949257,59.07791435561031,-1.105875375263815,0.0,0.15220216582855567,-1.105875375263815,9.020562075079397e-15,0.88607709281051,0.40966030579263224,0.4950055312763373,0.30979084408047125,0.7768372363287938,0.0,1.6481100609030497,0.15229857476273206,4.3475520015776467e-10
27.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,44.07575311821515,11.544135084747934,55.61988820296308,-54.86988820296308,inf,-inf,8.730276681966359,8.730276681966359,0.0,26.61519975428243,59.94942847095816,-1.0751545843240087,0.0,0.23141517534431646,-1.0751545843240087,1.1076109276885607e-14,0.7521315118926968,0.47682045132515005,1.1124345092596106,0.36643856331684005,0.7560461209596528,0.0,2.5058623617762916,0.23575733799995696,4.3364244395683725e-10
27.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,46.88225675495209,15.876003360408161,62.75826011536025,-62.00826011536025,inf,-inf,10.769587931703002,10.769587931703002,0.0,25.343080891546084,60.25261759967149,-1.0217595516794806,0.0,0.3182523484388031,-1.0217595516794806,2.029985952790652e-14,0.5489606754902193,0.538782391375583,0.6343761075314437,0.45203519578703244,0.719909607221233,0.0,3.446172362348911,0.3374134601875388,4.3252634485501763e-10
28.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,49.06602042143198,19.43772374531095,68.50374416674293,-67.75374416674293,inf,-inf,12.65836835791585,12.65836835791585,0.0,23.74928370560028,73.57224559682058,-0.9548626167584146,0.0,0.3896510406187555,-0.9548626167584146,3.1287219462869615e-14,0.917786211564877,0.5920915954460635,0.691609973753616,0.5313135521342124,0.6746353206798797,0.0,4.219307897421711,0.4368903381019042,4.3140692240321817e-10
28.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,49.88389140656072,21.755830761050152,71.63972216761087,-70.88972216761087,inf,-inf,13.919125152687709,13.919125152687709,0.0,22.045641101185307,69.2120017473086,-0.8833551066176737,0.0,0.43612010370369175,-0.8833551066176737,8.739260716709407e-15,0.611270818609803,0.6328697802558163,1.2009201510684584,0.5842316812380072,0.6262407042779384,0.0,4.722494760592176,0.5221208239824456,4.3028813566687196e-10
28.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,49.14694518187369,22.719791293975,71.86673647584868,-71.11673647584868,inf,-inf,14.381152564121631,14.381152564121631,0.0,20.384640053630427,67.21089460156074,-0.8136374035360474,0.0,0.4554437770767216,-0.8136374035360474,6.425460715296457e-15,0.4865278974241611,0.6573683732124322,0.42568272498411597,0.6036244985594292,0.5790573875826832,0.0,4.931739749494429,0.5845118990857362,4.29165837514541e-10
28.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,46.94192497853662,22.409814058727303,69.35173903726393,-68.60173903726393,inf,-inf,14.044293808427899,14.044293808427899,0.0,18.85333736168082,71.22854372266745,-0.7493635690537662,0.0,0.44922993466055255,-0.7493635690537662,1.6347821981747474e-14,0.6990130155395832,0.6625702174251991,0.7244994530522411,0.5894854233647004,0.5355583542877219,0.0,4.864453609726285,0.6179489695725299,4.280358316944743e-10
29.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,43.47099659494691,20.996602255718532,64.46759885066544,-63.71759885066544,inf,-inf,12.991041864609667,12.991041864609667,0.0,17.48891286572757,60.65079600086286,-0.6920941639403879,0.0,0.42090051415472235,-0.6920941639403879,1.0795027944893304e-14,0.37783299442414126,0.6466949462517573,1.024143201617909,0.5452769585974083,0.49679975555348543,0.0,4.557690544292613,0.6187776451523402,4.2691388848537237e-10
29.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,38.98656673223477,18.69688673774132,57.68345346997609,-56.93345346997609,inf,-inf,11.34413318340236,11.34413318340236,0.0,16.298300365430052,60.22946383825946,-0.6421202226817673,0.0,0.37480012933352697,-0.6421202226817673,6.852704914703762e-15,0.5517127818479745,0.6095355978181652,0.30586260683010513,0.4761507587024801,0.46297855673752786,0.0,4.058495886833543,0.5862056730216169,4.257863928394212e-10
29.5,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,33.76403104977137,15.755077407357891,49.51910845712926,-48.76910845712926,inf,-inf,9.245324792993408,9.245324792993408,0.0,15.273381463784558,52.577861079873585,-0.5991009893267643,0.0,0.3158282516638286,-0.5991009893267643,2.088554965089974e-14,0.4775710595644205,0.5526069329949235,0.5419531632409875,0.38805683461786983,0.43386414215333413,0.0,3.4199232070777685,0.5226536616447661,4.246557260845265e-10
29.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,28.085610649631146,12.44147574238104,40.52708639201219,-39.77708639201219,inf,-inf,6.843002890283793,6.843002890283793,0.0,14.39960486906356,41.04810450628217,-0.5624256980738731,0.0,0.24940337836734822,-0.5624256980738731,8.963461067244809e-15,0.28063750098811985,0.47911959302797374,0.6835731775145863,0.2872234453998762,0.4090431597401608,0.0,2.70064630731633,0.43409989734003446,4.235205707431011e-10
30.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,22.233372372071365,9.084756464048674,31.31812883612004,-30.56812883612004,inf,-inf,4.286414753250576,4.286414753250576,0.0,13.660542865570212,41.38966411770009,-0.5314048234065687,0.0,0.18211416400227795,-0.5314048234065687,1.0614838579056456e-14,0.6049033329311929,0.39383372210745926,0.2701140089659962,0.17991499252317755,0.38804895469761136,0.0,1.9720099532827424,0.3313457316304202,4.22390536597439e-10
