t,sigma,r,residual_margin,cleared_margin,external_ratio,lower_factor_ratio,total_ratio,quarter_surplus_ratio,genuine_ratio,continued_ratio,horizontal_pressure_ratio,cutoff_pressure_ratio,canonical_closed_ratio,factorization_error,direct_abs,bracket_abs,rectangular_abs,central_ref_abs,cutoff_budget,horizontal_upper,lower_factor_upper,tail_gap_budget,central_ref_delta
18.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,24.350861103489663,6.208321911802178,30.559183015291843,-29.809183015291843,7.287153361919914,7.287153361919914,0.0,9.776554379649834,34.76747112370849,9.473559806558736e-16,0.08973378812606547,0.4318392124415364,0.44872784189180315,0.3058659084800016,0.2777182242976048,0.0,1.3476280461348915,0.12786030553064665,2.813753588282145e-07
18.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,26.579166882886543,9.135652129068633,35.71481901195518,-34.96481901195518,8.470289536454382,8.470289536454382,0.0,9.638587809977778,35.58262521491823,3.314002943249781e-16,0.07056233120033965,0.38777686809354284,0.3832909061773832,0.3555260436393083,0.27379906942423643,0.0,1.983057773705391,0.19674253922687307,2.804005007718034e-07
19.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,28.03875653227761,11.249341074358396,39.28809760663601,-38.53809760663601,9.341135149445993,9.341135149445993,0.0,9.356486233385628,35.69555537170498,2.7755575615628914e-16,0.05125265866568791,0.3425492576181561,0.31233454162015495,0.3920783119029922,0.26578553562895535,0.0,2.4418720143237382,0.25699998621404646,2.794202135894133e-07
19.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,28.326144299530434,12.336176512219476,40.66232081174991,-39.91232081174991,9.669758053941441,9.669758053941441,0.0,8.98662819164755,35.2719700172654,7.899375304297577e-16,0.055645283813282855,0.29780834839726744,0.24226516570404752,0.40587170120588384,0.2552791430283583,0.0,2.677789213593085,0.3013775322765923,2.784347449049035e-07
19.5,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,27.432460124937617,12.45182833501155,39.88428845994917,-39.13428845994917,9.42704324732767,9.42704324732767,0.0,8.578373630282275,34.34702762019788,2.966732183033997e-16,0.08562589749649147,0.25491861839164864,0.179777980529887,0.39568415867186607,0.24368203760236426,0.0,2.702893523935778,0.3262007639199329,2.774443378341923e-07
19.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,25.50499239367093,11.745918784095041,37.25091117776597,-36.50091117776597,8.668581603939044,8.668581603939044,0.0,8.16782918579284,32.60409413791086,4.880958247318871e-16,0.12177433262438485,0.21485354240874607,0.1323769029383449,0.3638490170081018,0.23201988448672486,0.0,2.5496631466511976,0.32963385530793815,2.764492382222284e-07
20.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,22.737141629080597,10.404252179705795,33.14139380878639,-32.39139380878639,7.478677103283898,7.478677103283898,0.0,7.779787422512799,30.02176886482545,4.4160213306930487e-16,0.15524521286058915,0.17814685068107594,0.1086538283915455,0.3139047928342002,0.22099695501008196,0.0,2.2584302546839927,0.3117234756471462,2.754496877418068e-07
20.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.327726814810042,8.646276939457138,27.97400375426718,-27.22400375426718,5.948322067075633,5.948322067075633,0.0,7.431082680658776,26.718306740837676,3.602883265548576e-16,0.18301552856958972,0.14491821928976578,0.11161258099270462,0.2496707345951044,0.2110914547743923,0.0,1.8768300780459064,0.2752297290085071,2.7444593149878253e-07
20.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.464677875881968,6.775092350232557,22.239770226114523,-21.489770226114523,4.166463212469635,4.166463212469635,0.0,7.131751450942699,22.857179194577988,8.886119947416683e-16,0.2045106878851642,0.11500073829925345,0.13187586537336843,0.1748802299523412,0.20258848589952938,0.0,1.4706557739814377,0.22784412702603507,2.7343820978208003e-07
20.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,11.319750127697846,5.329634073095568,16.649384200793413,-15.899384200793413,2.21729994089257,2.21729994089257,0.0,6.8851502459127065,18.61708955846592,1.2794688166302258e-16,0.22028414433723734,0.08822793237145073,0.1588969108343439,0.09306740603783292,0.19558339534194666,0.0,1.1568930307698553,0.18821611953594422,2.7242676403497095e-07
21.0,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,7.051097321044679,5.162895567739768,12.213992888784446,-11.463992888784446,0.18106826347264474,0.18106826347264474,0.0,6.68896079409939,14.187120120274056,2.7755575615628914e-16,0.2310978749927508,0.06507014324162011,0.18714106719752394,0.007600033394846151,0.19001032899692347,0.0,1.1206994362075426,0.19028568803829354,2.71411832843809e-07
21.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,10.267252062291265,6.510962935525814,16.77821499781708,-16.02821499781708,1.8652471767278347,1.8652471767278347,0.0,6.536757708835596,17.254958490142535,4.2276033262255756e-16,0.2374113625093524,0.04820776224799573,0.2136510306078799,0.0782905880958852,0.18568676376825125,0.0,1.4133217291099336,0.24889867401475146,2.7039365452300266e-07
21.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,14.115934811668339,8.641696579771228,22.757631391439567,-22.007631391439567,3.8483269366010022,3.8483269366010022,0.0,6.4192809384663345,21.140081088909646,3.3537189618722464e-16,0.23948073363339675,0.04433078175189563,0.2364382258293589,0.16152699910811388,0.18234965349440269,0.0,1.8758358285108774,0.3405465621223455,2.693724659632038e-07
21.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,17.723427258005444,10.96072213840861,28.684149396414053,-27.934149396414053,5.698763746788731,5.698763746788731,0.0,6.325899764427984,25.06072266106542,4.126162952233366e-16,0.23796464082231295,0.05633814083383629,0.25433025697672623,0.23919594717644274,0.17969701608968083,0.0,2.3792220779549207,0.44257685884985304,2.68348501824178e-07
22.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,20.94961455284382,13.169118001825844,34.11873255466966,-33.36873255466966,7.351489376412339,7.351489376412339,0.0,6.246635800019147,28.76359424878074,4.613190423717512e-16,0.23458648410222802,0.0774726965054227,0.26719005834754733,0.3085663036196921,0.1774453999689511,0.0,2.858594160264588,0.5416115653255976,2.6732199385431835e-07
22.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,23.668097117191458,15.097475021759323,38.76557213895078,-38.01557213895078,8.747128819293303,8.747128819293303,0.0,6.1738394786048545,32.06744161284242,3.775166431889533e-16,0.23224767572591667,0.10231330731489846,0.27589929334681135,0.36714590321176666,0.17537750730109486,0.0,3.277178769751932,0.6287234904008475,2.662931762785478e-07
22.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,25.76969847011529,16.63229119334742,42.401989663462714,-41.651989663462714,9.83340280791299,9.83340280791299,0.0,6.10289285428931,34.88400641338185,3.973993651728112e-16,0.23411526405919297,0.12843974847364992,0.2818957695833403,0.4127404123274386,0.1733621581545863,0.0,3.610338252761586,0.6972653508566717,2.6526227529435144e-07
22.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,27.165161456275325,17.69144120502602,44.856602661301345,-44.106602661301345,10.566347697424966,10.566347697424966,0.0,6.032466061425388,37.1340221682087,1.734723475976807e-17,0.24192535576450896,0.1544974779866148,0.2863779981248152,0.4435045315056976,0.1713615756285119,0.0,3.8402458318271577,0.7423004990898447,2.642295200233888e-07
23.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,27.788591077916827,18.217158764470383,46.00574984238721,-45.25574984238721,10.912012696419179,10.912012696419179,0.0,5.964565685078466,38.70529874408059,7.065416064076988e-16,0.2548689859483417,0.1794093010871218,0.2895844364780074,0.4580132338337694,0.16943275989078554,0.0,3.9543622931701154,0.7605878021094613,2.6319513666209343e-07
23.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,27.59998749114671,18.1747886262695,45.77477611741621,-45.02477611741621,10.848077907570245,10.848077907570245,0.0,5.903831676006224,39.4646321795988,6.713178136967714e-16,0.2702123761789078,0.20212871639711735,0.2906136667078535,0.45532967946026764,0.1677075159552404,0.0,3.945165091837885,0.750692157192704,2.621593436565845e-07
23.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,26.586320597553506,17.553501770104614,44.13982236765812,-43.38982236765812,10.365063477100591,10.365063477100591,0.0,5.856193643352319,39.29757289292024,5.79553433516819e-16,0.2849566682295839,0.22156611102728532,0.2879085634894753,0.4350559675940437,0.1663542835868702,0.0,3.8103035940036487,0.7130674364751969,2.611223657500734e-07
23.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,24.76340935477305,16.369539642892253,41.1329489976653,-40.3829489976653,9.467879392916922,9.467879392916922,0.0,5.827650568939209,38.140577659422455,3.6638411145107034e-16,0.2970818013118794,0.23658086311203422,0.2800691661891293,0.3973981866535947,0.165543473189446,0.0,3.553303298133078,0.6501261816462977,2.6008441681368575e-07
24.0,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,22.177547800713594,14.671787406923672,36.84933520763727,-36.09933520763727,8.177238770378489,8.177238770378489,0.0,5.823070259956614,35.9894731275792,9.918492907659913e-16,0.30577369413320177,0.2460070484596173,0.266515833838813,0.3432257345412507,0.16541336239294405,0.0,3.184775608834289,0.566267721781022,2.5904571486530445e-07
24.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,18.905439611374575,12.551336013507271,31.456775624881846,-30.706775624881846,6.530403869406439,6.530403869406439,0.0,5.844631872561696,32.88767314873712,5.835275607609835e-16,0.3108414233049027,0.24870020882303787,0.2477052382915964,0.2741026314466181,0.16602585351539317,0.0,2.7244934570983417,0.46789878848825395,2.5800647083995675e-07
24.5,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,15.055752568676184,10.165632440586569,25.221385009262754,-24.471385009262754,4.582462868671914,4.582462868671914,0.0,5.890826831332356,28.909359717881927,5.185169430563076e-16,0.3118552981674094,0.24359969898906617,0.2248607554797277,0.19234111027861373,0.16733809312692674,0.0,2.20663354417722,0.3637774777342438,2.569668960508388e-07
24.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,10.77276649296876,7.803536103726819,18.57630259669558,-17.82630259669558,2.40797024741586,2.40797024741586,0.0,5.95682599813704,24.151952032060777,6.684427777288335e-16,0.30760868372500855,0.22980807955765176,0.19942245908419956,0.1010704689114186,0.16921290205227482,0.0,1.6938980068699034,0.26640523664150323,2.559271955542383e-07
25.0,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,6.238277994643532,6.0376160186549095,12.27589401329844,-11.52589401329844,0.10157894095513388,0.10157894095513388,0.0,6.035120112733265,18.744207547603967,5.848874305127293e-16,0.29628500035401617,0.2067023893679287,0.17270678114930688,0.0042636038401547656,0.17143696808149636,0.0,1.310573258623239,0.19544290765510416,2.548875731308745e-07
25.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,10.557195151675815,5.714772834942115,16.27196798661793,-15.52196798661793,2.2208795803506587,2.2208795803506587,0.0,6.115435990974497,21.75554370996143,3.757268488191713e-16,0.27625489455730273,0.17413049701911362,0.1466029527552339,0.09321765533553546,0.1737184654497805,0.0,1.2404943331010692,0.17439789810217146,2.53848229273674e-07
25.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.025126282502876,6.872164838189367,21.897291120692245,-21.147291120692245,4.4200333887714205,4.4200333887714205,0.0,6.185059504960034,24.49977646519596,1.4946834900704541e-16,0.24709735446673808,0.13291648411511972,0.1263235887283804,0.18552340822594157,0.1756962295906593,0.0,1.4917271051941445,0.19669442084091185,2.528093615422357e-07
25.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,18.898021532434125,8.507425209706309,27.405446742140434,-26.655446742140434,6.333817504273574,6.333817504273574,0.0,6.230386523886973,26.3760900842226,1.0569008315563939e-16,0.21045973121613884,0.08703856263772766,0.12383496350423223,0.26585125204236976,0.1769838140217648,0.0,1.8466898102046336,0.22748458352633963,2.5177116269044516e-07
26.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,21.80936371214537,9.789722610685702,31.59908632283107,-30.84908632283107,7.785795621698392,7.785795621698392,0.0,6.237772468748588,27.63646731040329,1.0677783136387644e-15,0.17060769158142955,0.0578039564681851,0.1503128784529878,0.32679557198765724,0.17719362326662486,0.0,2.125035547683327,0.24411159137928626,2.507338244790698e-07
26.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,23.403132682592158,10.214412286909745,33.61754496950191,-32.86754496950191,8.605423231332006,8.605423231332006,0.0,6.192286219928147,29.193253177724106,1.0605390551611693e-15,0.1346041430978957,0.09096309429159172,0.20177257483805308,0.36119805139009803,0.1759015156628799,0.0,2.217222088058346,0.237874009988272,2.496975321179235e-07
26.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,23.44293420068323,9.499611369224482,32.94254556990771,-32.19254556990771,8.682452708189631,8.682452708189631,0.0,6.078028784303964,30.353672581589745,1.3472894910096234e-15,0.11097665757629044,0.15838095572272481,0.26691694217699347,0.3644312330933838,0.17265585559675312,0.0,2.062061679535652,0.2079197418903169,2.486624717096321e-07
26.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,22.081093949890594,7.759861994446166,29.84095594433676,-29.09095594433676,8.097805441037801,8.097805441037801,0.0,5.885483067814991,30.76598193988332,1.1500994243130258e-15,0.10338339339496029,0.23497158165644444,0.33605687812775753,0.3398916552052315,0.16718629521761444,0.0,1.6844177551380013,0.161624643447023,2.476288198212864e-07
27.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,20.314392379681532,6.227861574231878,26.54225395391341,-25.79225395391341,7.345060285692342,7.345060285692342,0.0,5.624271808296846,31.074643814441483,1.9076784904469936e-15,0.10457045385472012,0.31347427156823443,0.40139836689903885,0.30829645343593615,0.15976618335172837,0.0,1.3518694816590728,0.12579596365168932,2.465967546538557e-07
27.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,20.092111039890966,7.592594614816711,27.684705654707678,-26.934705654707678,7.380659496785778,7.380659496785778,0.0,5.330792046319411,32.858591106761054,2.086658193924118e-15,0.10435739621351371,0.3895586260516654,0.45654048984448337,0.3097906699703603,0.15142943451378288,0.0,1.6481093588926927,0.15229850989135035,2.4556644792093067e-07
27.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,22.521345991133884,11.544145843973732,34.065491835107615,-33.315491835107615,8.730282505631592,8.730282505631592,0.0,5.060780979870699,37.016008658541736,5.836925621952896e-16,0.0991897423232485,0.45959373075676335,0.49663963668361555,0.36643880775531545,0.14375935045319335,0.0,2.505864697259961,0.2357575577276728,2.4453806646389344e-07
27.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,26.40736731329538,15.875992919292742,42.28336023258812,-41.53336023258812,10.769584167474353,10.769584167474353,0.0,4.868198978346675,42.371367431084344,1.2412670766236366e-16,0.09456546615824027,0.5204203643267181,0.5187906629923592,0.4520350377899164,0.13828875934123086,0.0,3.4461700959168264,0.3374132382820125,2.435117764412471e-07
28.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,30.10093918302948,19.437722916967534,49.53866209999701,-48.78866209999701,12.658366732993368,12.658366732993368,0.0,4.784205717042746,47.48122127408166,4.440892098500626e-16,0.10259604350637433,0.5694498626377612,0.5222975707565061,0.531313483930846,0.1359028001907507,0.0,4.219307717614859,0.43689031948371426,2.424877380417086e-07
28.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,32.64872104286477,21.75584197165568,54.40456301452045,-53.65456301452045,13.919130731217956,13.919130731217956,0.0,4.810459580428856,51.480496565467654,3.608224830031759e-16,0.12892097846830317,0.6047946855529833,0.5086719948248305,0.584231915387357,0.13664858199049393,0.0,4.722497194055943,0.522121093027129,2.4146610539167424e-07
28.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,33.68959590244633,22.719782602681732,56.40937850512806,-55.65937850512806,14.381148624022645,14.381148624022645,0.0,4.927298654401038,53.82005291886095,1.1775693440128313e-15,0.16619747167438353,0.6253471419157063,0.48129123827497483,0.6036243331804539,0.13996757750691768,0.0,4.931737862892746,0.5845116754848998,2.404470325703392e-07
28.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,33.19511083173215,22.409810228119,55.60492105985115,-54.85492105985115,14.0442920779737,14.0442920779737,0.0,5.106526675784747,54.245179594810345,9.618818769909475e-16,0.20445633122169554,0.6307786769679073,0.4447120372063016,0.5894853507318192,0.1450588280549292,0.0,4.864452778223787,0.6179488639437886,2.3943066711881644e-07
29.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,31.303371937803682,20.996614084009956,52.29998602181364,-51.54998602181364,12.991047438217812,12.991047438217812,0.0,5.321277061368054,52.74933492258045,1.6028844918025698e-15,0.2364925977559465,0.6214597177520746,0.403705862825332,0.5452771925401613,0.15115914657569196,0.0,4.557693111836223,0.6187779937364695,2.3841715313641588e-07
29.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,28.239380489170884,18.696880760422406,46.93626124959329,-46.18626124959329,11.344129553305336,11.344129553305336,0.0,5.551121382560213,49.491869154036955,8.346309728765541e-16,0.25804189296809626,0.5983187511825037,0.36219269982102176,0.4761506063353116,0.15768823180015945,0.0,4.058494589348856,0.586205485614039,2.3740663030754698e-07
29.5,0.5,0.35355339059327373,0.0878852299152466,0.03672664161544273,24.273267065863042,15.755070432323734,40.02833749818677,-39.27833749818677,9.245322757588966,9.245322757588966,0.0,5.782621550685109,44.74186279095834,7.076311083754595e-16,0.2673635324315186,0.562670656633788,0.3224067679830809,0.388056749185219,0.16426435393067892,0.0,3.4199216930210254,0.5226534302573188,2.3639923306148474e-07
29.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.693385426367296,12.44148709970407,32.13487252607136,-31.384872526071362,6.843008446776769,6.843008446776769,0.0,6.007368532813756,38.837681395148955,3.236828524569469e-16,0.26478608335604065,0.5160471559037447,0.28470230030709825,0.28722367862424897,0.17064864131549984,0.0,2.7006487726277717,0.43410029361237895,2.3539509141023358e-07
30.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,14.793337172717775,9.084755913728994,23.878093086446768,-23.128093086446768,4.286411405500027,4.286411405500027,0.0,6.220514361717723,32.157229966463625,3.7238012298709097e-16,0.25210186175263893,0.46005671114061963,0.24817227772230174,0.17991485200702365,0.1767033799095863,0.0,1.9720098338259482,0.3313457115587676,2.343943340752051e-07
30.25,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,9.865460721800668,6.201969441724139,16.067430163524808,-15.317430163524808,1.7224339485947264,1.7224339485947264,0.0,6.420592824611215,25.092274646907505,8.491573300505515e-16,0.23185155159271867,0.3962902985220562,0.21175262169405612,0.07229624495578334,0.18238691965960654,0.0,1.3462491281340172,0.234994038418583,2.333970813161623e-07
30.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,8.026374942017705,4.797285543727203,12.82366048574491,-12.07366048574491,0.7086090473027589,0.7086090473027589,0.0,6.609156847412186,20.85824982619229,8.747410856390872e-16,0.20669508498852862,0.3262797131958128,0.1752077129501783,0.029742663457998558,0.1877433738402025,0.0,1.0413371980203225,0.18767631148053257,2.324034515311205e-07
30.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,12.544321811071738,5.552525633130006,18.096847444201742,-17.346847444201742,2.8773632135241676,2.8773632135241676,0.0,6.789595384023403,22.81645891188168,1.489585139872352e-15,0.17914011869711577,0.25151966266008163,0.13965692210739641,0.120772442903498,0.19286901095493417,0.0,1.205275656834742,0.22292212097326894,2.314135577162508e-07
31.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,16.304297346911273,7.249297416321247,23.55359476323252,-22.80359476323252,4.6691472747690055,4.6691472747690055,0.0,6.966002797373263,23.951640913001064,1.974856016430758e-15,0.15186266721990058,0.17363698211339254,0.10785508700080615,0.19597954126875705,0.1978801377472562,0.0,1.5735905212060484,0.2968980769364098,2.3042750892625188e-07
31.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.118350971827102,8.785946511655718,27.90429748348282,-27.15429748348282,5.987960600111388,5.987960600111388,0.0,7.142429771604327,24.230274112808885,3.2398021848425308e-16,0.12865568557496276,0.09543567215370027,0.08480280425473355,0.2513344948202085,0.2028918201968152,0.0,1.9071478733149712,0.36490814008191824,2.2944540865017018e-07
31.5,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,20.842982335496423,9.7336867768231,30.57666911231952,-29.82666911231952,6.7604727262818765,6.7604727262818765,0.0,7.322036882932667,24.13857087046642,3.0878077872387166e-16,0.11525556006714603,0.03770025098728593,0.07755930247047595,0.28375938167900516,0.2079938393839795,0.0,2.1128719610693256,0.40758400688630236,2.2846735815183413e-07
31.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,21.384811429215276,9.926363847085396,31.311175276300673,-30.561175276300673,6.939288339961449,6.939288339961449,0.0,7.50623474929238,25.793041115494308,3.4361539932472465e-16,0.11719011268480019,0.08769935115894614,0.08879633499468229,0.29126486391769685,0.21322626610389914,0.0,2.1546959881448178,0.4166316469414073,2.2749345228386007e-07
32.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,20.705244271612667,9.320860329412941,30.026104601025608,-29.276104601025608,6.505520068335302,6.505520068335302,0.0,7.694204134942061,27.28023226216807,3.469446951953614e-16,0.13427486168433225,0.16690017127132972,0.1128230860425883,0.2730581760820814,0.21856582869188027,0.0,2.0232605480949855,0.3898725767225391,2.2652378163584137e-07
32.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,18.823567553549434,7.982993526696903,26.80656108024634,-26.05656108024634,5.470429054704441,5.470429054704441,0.0,7.882709444140552,27.827457031792832,3.8559277963506344e-16,0.1610866865104903,0.24739215501180217,0.1435778848983222,0.22961198557124027,0.2239206150213305,0.0,1.732852471492917,0.3308357317547108,2.2555843260927627e-07
32.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.818425965006877,6.170160071759496,21.988586036766375,-21.238586036766375,3.876098296306103,3.876098296306103,0.0,8.066229372394671,27.32200887084792,4.443059973708341e-16,0.1924603025249359,0.3261521017331174,0.17751221172057174,0.16269265485104278,0.22913378385554134,0.0,1.3393443316844753,0.25187205635598375,2.2459748773750587e-07
32.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,11.827943380754858,4.709210664063253,16.53715404481811,-15.78715404481811,1.7951766513541128,1.7951766513541128,0.0,8.237590078046631,25.797444371291096,4.47545209131181e-16,0.22527699936582524,0.40170590324999284,0.21220654805176992,0.07534949658364927,0.23400155107086074,0.0,1.0222189596813185,0.1882336590761764,2.2364102413190383e-07
33.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,9.730449836694484,5.375519900364478,15.105969737058963,-14.355969737058963,0.6709244514590057,0.6709244514590057,0.0,8.388600933776472,26.060904858590558,1.146409435607475e-15,0.25758603279104064,0.472783610869179,0.24578427755966958,0.02816091643402562,0.2382912491663625,0.0,1.1668533757110753,0.20913579069639937,2.22689115350386e-07
33.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,15.300262915606332,8.275680154363103,23.575943069969433,-22.825943069969433,3.395024058068663,3.395024058068663,0.0,8.510214799469004,33.817715102484456,1.8875832159447664e-16,0.2875338584335062,0.5380859145153012,0.2771243826230995,0.1425003792645644,0.24174588006376738,0.0,1.7963853735838642,0.31147651169089086,2.2174183008942886e-07
33.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,21.04778833581676,12.06414281647935,33.11193115229611,-32.36193115229611,6.227500579580575,6.227500579580575,0.0,8.592787176655612,41.49557831029854,5.900916318210353e-16,0.31279173536257987,0.5961962904541688,0.30617077063765114,0.261388779367106,0.24409147679220478,0.0,2.61873940221391,0.43657024500941866,2.2079923340831246e-07
33.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,26.62880266839121,16.021061414078147,42.64986408246936,-41.89986408246936,9.0010713337451,9.0010713337451,0.0,8.626660000901007,48.653381767431455,6.407872222066844e-16,0.3306007609578533,0.6455325254631656,0.3338625388484062,0.3778047097479903,0.24505368701843303,0.0,3.4776598245360435,0.5539793031720693,2.1986138492427174e-07
34.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,31.67674698810395,19.737622841515996,51.41436982961994,-50.66436982961994,11.537496934412808,11.537496934412808,0.0,8.601753119278337,54.82648574136271,5.064917260848195e-16,0.3383176249386209,0.6843348117999019,0.36147565301498796,0.48426687434222687,0.2443461683294932,0.0,4.284406395662938,0.648152603628815,2.189283404458364e-07
34.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,35.81388185993609,22.88787066977725,58.70175252971334,-57.95175252971334,13.654196220025801,13.654196220025801,0.0,8.505489419884494,59.55894110931177,3.803279846206874e-16,0.33419523840524357,0.7107102468947721,0.3895534905174104,0.5731117384226521,0.24161164831131338,0.0,4.968224404128294,0.709589395400193,2.180001517443498e-07
34.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,38.66481300611523,25.176702380281554,63.841515386396786,-63.091515386396786,15.172020683962108,15.172020683962108,0.0,8.320771638191017,62.43856267072032,8.55033921484636e-16,0.31811010848869076,0.7227524126286586,0.41699461226001067,0.6368198471336695,0.23636445258815691,0.0,5.465056535222333,0.7329857850811703,2.1707686855806374e-07
34.75,0.5,0.35355339059327384,0.08788522991524662,0.03672664161544273,39.88400039024443,26.340594712212315,66.22459510245675,-65.47459510245675,15.929414268826264,15.929414268826264,0.0,8.025171852591901,63.140299894654326,7.771561172376096e-16,0.2920071098555731,0.7187393466147143,0.4408681519998483,0.6686101588515451,0.2279674811837714,0.0,5.717700320688653,0.7170485770602667,2.1615852980279012e-07
35.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,39.19787675640791,26.16918074587803,65.36705750228595,-64.61705750228595,15.80431099549622,15.80431099549622,0.0,7.589254765415462,61.47530366129307,1.2502338752668161e-15,0.25988547282770647,0.6973915632853426,0.457051499310226,0.6633591610406753,0.21558457871215844,0.0,5.680491833143551,0.6644585208847658,2.152451783177316e-07
35.25,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,36.46526552598404,24.53996628495651,61.00523181094054,-60.25523181094054,14.745934150030948,14.745934150030948,0.0,6.973397225922133,57.444214215985056,1.1551122306821434e-15,0.22712754136272229,0.6581536822585982,0.46131850752027254,0.6189355872149771,0.1980901879844402,0.0,5.326841501878909,0.5814671664649815,2.1433685009718986e-07
35.5,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,31.79470165366478,21.4847293820248,53.27943103568958,-52.52943103568958,12.832266516232417,12.832266516232417,0.0,6.13016862119994,51.32158623725361,1.3065773236608868e-15,0.19892183199113125,0.6014582431709323,0.45042961106504836,0.5386126325205874,0.1741369687124392,0.0,4.663647325341454,0.47740960674512734,2.134335731178688e-07
35.75,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,25.75186557139034,17.301956382628997,43.05382195401934,-42.30382195401934,10.36519036090227,10.36519036090227,0.0,5.0214848495857956,43.80262045401514,1.7039753472859274e-15,0.17798024479291893,0.5289479027251248,0.42295555064064405,0.4350612933265135,0.14264308278866658,0.0,3.7557011388066033,0.3644556691844073,2.1253537725465954e-07
36.0,0.5,0.3535533905932738,0.08788522991524662,0.03672664161544274,19.57462781859967,12.671443871880307,32.24607169047998,-31.49607169047998,7.963347828566222,7.963347828566222,0.0,3.6479321614672244,36.174825885130204,2.0284370173088665e-15,0.16333384545435026,0.44369173961023783,0.3797547866563965,0.3342480248672752,0.10362518356667565,0.0,2.750565030190742,0.25744088447459734,2.1164228606768192e-07
